"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"CITY-OF-ASHLAND-WARD-9-ASHLAND","02201","CITY-OF-ASHLAND-WARD-9-ASHLAND","CITY OF ASHLAND WARD 9","ASHLAND","CITY OF ASHLAND ASHLAND",20,77.741935483871,2.25806451612903,0.645833333333333,0,1,0.145161290322581,0,0.0032258064516129,0,0.108333333333333,310,480,0.0258064516129032,310,1,3.6,2.7408400239252,15.5,"aNone","ES&S M100","ES&S Automark",38550,8116,23319,5.84493041749503,24.5452340528741,85.6949236076885,0.7885657959586,2.19319862000986,48.8171513060621,41.5,2.1,733.426047838381
"CITY-OF-MELLEN-WARD-1-ASHLAND","02251","CITY-OF-MELLEN-WARD-1-ASHLAND","CITY OF MELLEN Ward 1","ASHLAND","CITY OF MELLEN ASHLAND",30.3468208092486,66.4739884393064,3.17919075144509,0.758695652173913,0,0,0.103151862464183,0,0,0,0.0869565217391304,349,460,0,346,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,699,23293,6.84596577017115,10.655737704918,94.4206008583691,1.57367668097282,1.43061516452074,46.6380543633763,47.8,2.13,144.686788892436
"TOWN-OF-AGENDA-WARD-1-ASHLAND","02002","TOWN-OF-AGENDA-WARD-1-ASHLAND","TOWN OF AGENDA Ward 1","ASHLAND","TOWN OF AGENDA ASHLAND",56.9037656903766,42.2594142259414,0.836820083682008,0.844290657439446,0,0,0.0532786885245902,0,0,0,0.027681660899654,244,289,0,239,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,441,22990,8.88888888888889,10.5263157894737,95.2380952380952,0,0,52.3809523809524,47.8,2.42,1.90008441860022
"TOWN-OF-ASHLAND-WARD-1-ASHLAND","02004","TOWN-OF-ASHLAND-WARD-1-ASHLAND","TOWN OF ASHLAND Ward 1","ASHLAND","TOWN OF ASHLAND ASHLAND",32.0121951219512,64.3292682926829,3.65853658536585,0.901639344262295,0,0,0.0818181818181818,0,0.00303030303030303,0,0.0901639344262295,330,366,0.0151515151515152,328,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,552,21668,0.940438871473354,19.8606271777003,95.6521739130435,0,0,49.6376811594203,39.6,2.38,5.15408762641913
"TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","02006","TOWN-OF-CHIPPEWA-WARD-1-ASHLAND","TOWN OF CHIPPEWA Ward 1","ASHLAND","TOWN OF CHIPPEWA ASHLAND",49.7757847533632,47.085201793722,3.1390134529148,0.982532751091703,0,0,0.0711111111111111,0,0,0,0.104803493449782,225,229,0.00888888888888889,223,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,351,27453,4.23728813559322,14.8514851485149,99.1452991452991,0,1.70940170940171,52.1367521367521,48,2.21,1.07573510661069
"TOWN-OF-GINGLES-WARD-1-ASHLAND","02008","TOWN-OF-GINGLES-WARD-1-ASHLAND","TOWN OF GINGLES Ward 1","ASHLAND","TOWN OF GINGLES ASHLAND",33.4894613583138,64.6370023419204,1.87353629976581,0.83625730994152,0,0,0.0699300699300699,0,0,0,0.0565302144249513,429,513,0,427,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,825,28882,3.9426523297491,16.2886597938144,91.6363636363636,0,0.363636363636364,54.7878787878788,46.9,2.65,8.41079450399105
"TOWN-OF-GORDON-WARDS-12-ASHLAND","02010","TOWN-OF-GORDON-WARDS-12-ASHLAND","TOWN OF GORDON Wards 1-2","ASHLAND","TOWN OF GORDON ASHLAND",44.8087431693989,54.6448087431694,0.546448087431694,0.824324324324324,0,0,0.147540983606557,0,0,0,0.0630630630630631,183,222,0,183,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,289,19936,6.59340659340659,11.3207547169811,98.6159169550173,0,0,53.6332179930796,57.1,2.22,1.97237816966913
"TOWN-OF-JACOBS-WARD-1-ASHLAND","02012","TOWN-OF-JACOBS-WARD-1-ASHLAND","TOWN OF JACOBS Ward 1","ASHLAND","TOWN OF JACOBS ASHLAND",41.3793103448276,57.2944297082228,1.3262599469496,0.81505376344086,0,0,0.0316622691292876,0,0,0,0.032258064516129,379,465,0,377,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,664,17888,3.8560411311054,15.6156156156156,98.3433734939759,0,1.80722891566265,50.9036144578313,48.4,2.22,4.96439416356902
"TOWN-OF-LA-POINTE-WARD-1-ASHLAND","02014","TOWN-OF-LA-POINTE-WARD-1-ASHLAND","TOWN OF LA POINTE Ward 1","ASHLAND","TOWN OF LA POINTE ASHLAND",19.1011235955056,78.2771535580524,2.62172284644195,0.830769230769231,0,0,0.262962962962963,0,0,0,0.0184615384615385,270,325,0,267,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,185,32047,3.63636363636364,58.4905660377358,100,0,9.72972972972973,47.027027027027,57.3,1.78,0.919278991348133
"TOWN-OF-MARENGO-WARDS-12-ASHLAND","02016","TOWN-OF-MARENGO-WARDS-12-ASHLAND","TOWN OF MARENGO Wards 1-2","ASHLAND","TOWN OF MARENGO ASHLAND",39.0476190476191,59.5238095238095,1.42857142857143,0.9004329004329,0,0,0.0961538461538462,0,0,0,0.0822510822510823,208,231,0,210,1,3.6,2.7408400239252,15.5,"aNone","None","ES&S Automark",38550,469,16413,5.62770562770563,12.4378109452736,97.228144989339,0.213219616204691,2.77185501066098,50.319829424307,30.3,3.47,4.553557966968
