"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"CITY-OF-PORTAGE-WARDS-1910-COLUMBIA","11271","CITY-OF-PORTAGE-WARDS-1910-COLUMBIA","CITY OF PORTAGE Wards 1910","COLUMBIA","CITY OF PORTAGE COLUMBIA",38.6779184247539,58.5794655414909,2.74261603375527,0.742353551062727,0,1,0.000698324022346369,0,0,0,0.0787973043027475,1432,1929,0.026536312849162,1422,1,3.7,4.30676415017333,74.2,"aNone","ES&S M100","ES&S Automark",57922,10232,21239,4.85402743580725,13.8679740850989,90.0605942142299,6.09851446442533,4.51524628616106,53.4304143862392,36.8,2.34,4749.25598202232
"CITY-OF-PORTAGE-WARDS-235-COLUMBIA","11271","CITY-OF-PORTAGE-WARDS-235-COLUMBIA","CITY OF PORTAGE Wards 235","COLUMBIA","CITY OF PORTAGE COLUMBIA",34.3023255813954,63.2267441860465,2.47093023255814,0.72884012539185,0,1,0.315412186379928,0,0,0,0.0961337513061651,1395,1914,0.032258064516129,1376,1,3.7,4.30676415017333,74.2,"aNone","ES&S M100","ES&S Automark",57922,10232,21239,4.85402743580725,13.8679740850989,90.0605942142299,6.09851446442533,4.51524628616106,53.4304143862392,36.8,2.34,4749.25598202232
"CITY-OF-PORTAGE-WARDS-4678-COLUMBIA","11271","CITY-OF-PORTAGE-WARDS-4678-COLUMBIA","CITY OF PORTAGE Wards 4678","COLUMBIA","CITY OF PORTAGE COLUMBIA",38.6638237384506,58.7775408670931,2.55863539445629,0.754201680672269,0,1,0.341922005571031,0,0,0,0.107668067226891,1436,1904,0.0410863509749304,1407,1,3.7,4.30676415017333,74.2,"aNone","ES&S M100","ES&S Automark",57922,10232,21239,4.85402743580725,13.8679740850989,90.0605942142299,6.09851446442533,4.51524628616106,53.4304143862392,36.8,2.34,4749.25598202232
"CITY-OF-WISCONSIN-DELLS-WARDS-1-3-6-COLUMBIA","11291","CITY-OF-WISCONSIN-DELLS-WARDS-1-3-6-COLUMBIA","CITY OF WISCONSIN DELLS WARDS 1 - 3 & 6","COLUMBIA","CITY OF WISCONSIN DELLS COLUMBIA",43.5344827586207,53.8793103448276,2.58620689655172,0.872862453531599,0,0.998296422487223,0.174616695059625,0,0.00170357751277683,0.00170357751277683,0.109293680297398,1174,1345,0.0187393526405451,1160,1,3.7,4.30676415017333,74.2,"aNone","ES&S M100","ES&S Automark",57922,2096,28675,9.38037865748709,16.9042769857434,94.2270992366412,0,5.91603053435114,49.7614503816794,38.5,2.33,650.261640838439
"TOWN-OF-BRIDGEPORT-WARD-1-CRAWFORD","12002","TOWN-OF-BRIDGEPORT-WARD-1-CRAWFORD","TOWN OF BRIDGEPORT WARD 1","CRAWFORD","TOWN OF BRIDGEPORT CRAWFORD",49.1620111731844,47.8584729981378,2.97951582867784,0.842507645259939,0.88929219600726,0,0.088929219600726,490,0.00181488203266788,0,0.0672782874617737,551,654,0.00725952813067151,537,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,972,29454,3.2626427406199,23.2931726907631,100,0,0.617283950617284,49.2798353909465,43.8,2.73,15.9730376364696
"TOWN-OF-CLAYTON-WARDS-13-CRAWFORD","12004","TOWN-OF-CLAYTON-WARDS-13-CRAWFORD","TOWN OF CLAYTON WARDS 1-3","CRAWFORD","TOWN OF CLAYTON CRAWFORD",35.8974358974359,61.3247863247863,2.77777777777778,0.883763837638376,0.603340292275574,0,0.0897703549060543,289,0,0,0.0701107011070111,479,542,0.00626304801670146,468,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,1005,25559,6.5252854812398,18.2948490230906,98.1094527363184,1.29353233830846,1.49253731343284,51.044776119403,49.1,2.76,17.8730999960534
"TOWN-OF-EASTMAN-WARDS-12-CRAWFORD","12006","TOWN-OF-EASTMAN-WARDS-12-CRAWFORD","TOWN OF EASTMAN WARDS 1-2","CRAWFORD","TOWN OF EASTMAN CRAWFORD",51.1111111111111,44.4444444444444,4.44444444444444,0.86405529953917,0.813333333333333,0,0.0933333333333333,305,0,0,0.0714285714285714,375,434,0.0186666666666667,360,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,793,24698,2.55863539445629,18.6893203883495,97.4779319041614,0,0.882723833543506,53.8461538461538,42.5,2.77,7.09721352763331
"TOWN-OF-FREEMAN-WARD-1-CRAWFORD","12008","TOWN-OF-FREEMAN-WARD-1-CRAWFORD","TOWN OF FREEMAN WARD 1","CRAWFORD","TOWN OF FREEMAN CRAWFORD",37.6,59.7333333333333,2.66666666666667,0.853603603603604,0.633245382585752,0,0.100263852242744,240,0.00527704485488127,0,0.0315315315315315,379,444,0.0079155672823219,375,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,636,25468,5.3072625698324,13.8235294117647,93.8679245283019,0,0.471698113207547,52.5157232704402,55.5,2.32,2.98314389515417
"TOWN-OF-HANEY-WARD-1-CRAWFORD","12010","TOWN-OF-HANEY-WARD-1-CRAWFORD","TOWN OF HANEY WARD 1","CRAWFORD","TOWN OF HANEY CRAWFORD",38.5057471264368,60.3448275862069,1.14942528735632,0.893939393939394,0.717514124293785,0,0.0621468926553672,127,0,0,0.0656565656565657,177,198,0,174,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,282,22976,6.3953488372093,9.93377483443709,100,0,0,56.7375886524823,50.7,2.71,3.32590461943385
"TOWN-OF-MARIETTA-WARD-1-CRAWFORD","12012","TOWN-OF-MARIETTA-WARD-1-CRAWFORD","TOWN OF MARIETTA WARD 1","CRAWFORD","TOWN OF MARIETTA CRAWFORD",50.188679245283,49.0566037735849,0.754716981132076,0.901960784313726,0.557971014492754,0,0.0507246376811594,154,0,0,0.0686274509803922,276,306,0.0108695652173913,265,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,454,23813,7.94701986754967,10.9848484848485,95.5947136563877,1.76211453744493,0.440528634361234,55.9471365638767,49.9,2.32,3.64259618303493
"TOWN-OF-PRAIRIE-DU-CHIEN-WARD-12-CRAWFORD","12014","TOWN-OF-PRAIRIE-DU-CHIEN-WARD-12-CRAWFORD","TOWN OF PRAIRIE DU CHIEN WARD 1-2","CRAWFORD","TOWN OF PRAIRIE DU CHIEN CRAWFORD",49.1990846681922,49.4279176201373,1.37299771167048,0.840867992766727,0.574193548387097,0,0.124731182795699,267,0,0.0043010752688172,0.0560578661844485,465,553,0.0172043010752688,437,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,1027,23828,6.44122383252818,13.1059245960503,98.1499513145083,0,2.33690360272639,46.7380720545277,46,2.49,13.6014209076708
"TOWN-OF-SCOTT-WARD-1-CRAWFORD","12016","TOWN-OF-SCOTT-WARD-1-CRAWFORD","TOWN OF SCOTT WARD 1","CRAWFORD","TOWN OF SCOTT CRAWFORD",36.0655737704918,61.8852459016393,2.04918032786885,0.80064308681672,0.682730923694779,0,0.0602409638554217,170,0,0,0.00964630225080386,249,311,0.00401606425702811,244,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,397,26095,4.8,8.58369098712446,100,0,1.25944584382872,52.3929471032746,53.6,2.18,4.29121568688543
"TOWN-OF-SENECA-WARD-1-CRAWFORD","12018","TOWN-OF-SENECA-WARD-1-CRAWFORD","TOWN OF SENECA WARD 1","CRAWFORD","TOWN OF SENECA CRAWFORD",43.3962264150943,54.4811320754717,2.12264150943396,0.774422735346359,0.43348623853211,0,0.0619266055045872,189,0.00458715596330275,0,0.0266429840142096,436,563,0,424,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,841,26434,5.23364485981308,12.9436325678497,98.8109393579073,0,0.237812128418549,56.718192627824,46,2.53,4.74950065823113
"TOWN-OF-UTICA-WARD-1-CRAWFORD","12020","TOWN-OF-UTICA-WARD-1-CRAWFORD","TOWN OF UTICA WARD 1","CRAWFORD","TOWN OF UTICA CRAWFORD",32.7433628318584,65.7817109144543,1.47492625368732,0.821686746987952,0.741935483870968,0,0.0821114369501466,253,0,0,0.0385542168674699,341,415,0.00293255131964809,339,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,719,24101,1.37614678899083,16.7452830188679,93.3240611961057,0,0,52.4339360222531,48.3,2.28,4.8676844453143
"TOWN-OF-WAUZEKA-WARD-12-CRAWFORD","12022","TOWN-OF-WAUZEKA-WARD-12-CRAWFORD","TOWN OF WAUZEKA WARD 1-2","CRAWFORD","TOWN OF WAUZEKA CRAWFORD",47.3170731707317,51.7073170731707,0.975609756097561,0.786516853932584,0,0,0,0,0,0,0.0337078651685393,210,267,0.00476190476190476,205,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,427,22436,4.66101694915254,8.45070422535211,100,0,0,53.1615925058548,43.3,2.81,7.63778485979651
"VILLAGE-OF-BELL-CENTER-WARD-1-CRAWFORD","12106","VILLAGE-OF-BELL-CENTER-WARD-1-CRAWFORD","VILLAGE OF BELL CENTER WARD 1","CRAWFORD","VILLAGE OF BELL CENTER CRAWFORD",33.3333333333333,64.7058823529412,1.96078431372549,0.828125,0.735849056603774,0,0.0754716981132075,39,0,0,0.03125,53,64,0,51,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,127,16848,2.53164556962025,16,96.8503937007874,3.1496062992126,0.78740157480315,52.755905511811,43.8,2.23,8.76023507052297
"VILLAGE-OF-DE-SOTO-WARD-2-CRAWFORD","12116","VILLAGE-OF-DE-SOTO-WARD-2-CRAWFORD","VILLAGE OF DE SOTO WARD 2","CRAWFORD","VILLAGE OF DE SOTO CRAWFORD",45.0980392156863,47.0588235294118,7.84313725490196,0.964285714285714,0.907407407407407,0,0.0555555555555556,49,0,0,0.142857142857143,54,56,0,51,2,5.5,3.37416870927424,29.2,NA,NA,NA,42235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VILLAGE-OF-EASTMAN-WARD-1-CRAWFORD","12121","VILLAGE-OF-EASTMAN-WARD-1-CRAWFORD","VILLAGE OF EASTMAN WARD 1","CRAWFORD","VILLAGE OF EASTMAN CRAWFORD",46.7836257309941,47.953216374269,5.26315789473684,0.757575757575758,0.822857142857143,0,0.0514285714285714,144,0,0,0.0346320346320346,175,231,0,171,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,413,19808,8.64197530864197,9.64467005076142,98.7893462469734,0,0,56.6585956416465,33.4,2.47,44.0589614055319
"VILLAGE-OF-FERRYVILLE-WARD-1-CRAWFORD","12126","VILLAGE-OF-FERRYVILLE-WARD-1-CRAWFORD","VILLAGE OF FERRYVILLE WARD 1","CRAWFORD","VILLAGE OF FERRYVILLE CRAWFORD",37.2549019607843,58.8235294117647,3.92156862745098,0.759124087591241,0.942307692307692,0,0.0576923076923077,98,0,0,0.0291970802919708,104,137,0,102,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,158,25153,6.94444444444444,16.4179104477612,100,0,0,48.7341772151899,61.5,1.98,30.6500542635765
"VILLAGE-OF-GAYS-MILLS-WARD-1-CRAWFORD","12131","VILLAGE-OF-GAYS-MILLS-WARD-1-CRAWFORD","VILLAGE OF GAYS MILLS WARD 1","CRAWFORD","VILLAGE OF GAYS MILLS CRAWFORD",30.2788844621514,65.7370517928287,3.98406374501992,0.783536585365854,0.64591439688716,0,0.105058365758755,166,0,0,0.0670731707317073,257,328,0.00778210116731518,251,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,501,16649,7.85714285714286,10.9243697478992,99.001996007984,0,0,46.3073852295409,39.1,2.65,39.4270509126541
"VILLAGE-OF-LYNXVILLE-WARD-1-CRAWFORD","12146","VILLAGE-OF-LYNXVILLE-WARD-1-CRAWFORD","VILLAGE OF LYNXVILLE WARD 1","CRAWFORD","VILLAGE OF LYNXVILLE CRAWFORD",52.0547945205479,45.2054794520548,2.73972602739726,0.822222222222222,0.851351351351351,0,0.0405405405405405,63,0,0,0.0666666666666667,74,90,0,73,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,147,18936,10.8433734939759,6.41025641025641,93.8775510204082,0,2.72108843537415,45.578231292517,51.8,2.37,41.424969276396
"VILLAGE-OF-MT.-STERLING-WARD-1-CRAWFORD","12151","VILLAGE-OF-MT.-STERLING-WARD-1-CRAWFORD","VILLAGE OF MT. STERLING WARD 1","CRAWFORD","VILLAGE OF MT. STERLING CRAWFORD",35.1648351648352,63.7362637362637,1.0989010989011,0.758333333333333,0.813186813186813,0,0.0549450549450549,74,0.010989010989011,0,0.0416666666666667,91,120,0,91,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,202,22372,1.81818181818182,3.80952380952381,98.019801980198,0,0.99009900990099,47.029702970297,46.6,2.06,54.7254846589397
"VILLAGE-OF-SOLDIERS-GROVE-WARD-1-CRAWFORD","12181","VILLAGE-OF-SOLDIERS-GROVE-WARD-1-CRAWFORD","VILLAGE OF SOLDIERS GROVE WARD 1","CRAWFORD","VILLAGE OF SOLDIERS GROVE CRAWFORD",31.9838056680162,65.1821862348178,2.83400809716599,0.770833333333333,0.486486486486487,0,0.115830115830116,126,0,0,0.0714285714285714,259,336,0.00386100386100386,247,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,592,17821,3.66300366300366,9.12698412698413,99.4932432432432,0,0,45.6081081081081,52.5,2.28,64.0337142724471
"VILLAGE-OF-STEUBEN-WARD-1-CRAWFORD","12182","VILLAGE-OF-STEUBEN-WARD-1-CRAWFORD","VILLAGE OF STEUBEN WARD 1","CRAWFORD","VILLAGE OF STEUBEN CRAWFORD",41.8181818181818,52.7272727272727,5.45454545454545,0.67816091954023,0.830508474576271,0,0.0169491525423729,49,0,0,0.0459770114942529,59,87,0,55,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,109,17294,14.2857142857143,8.06451612903226,96.3302752293578,0,0,48.6238532110092,35.2,2.66,6.78651053895825
"VILLAGE-OF-WAUZEKA-WARD-1-CRAWFORD","12191","VILLAGE-OF-WAUZEKA-WARD-1-CRAWFORD","VILLAGE OF WAUZEKA WARD 1","CRAWFORD","VILLAGE OF WAUZEKA CRAWFORD",35.036496350365,62.7737226277372,2.18978102189781,0.779005524861878,0.695035460992908,0,0.0319148936170213,196,0,0,0.0580110497237569,282,362,0.0141843971631206,274,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,777,17277,3.6697247706422,8.43672456575682,89.8326898326898,2.7027027027027,1.41570141570142,50.965250965251,31.1,3.01,61.9055174620001
"CITY-OF-PRAIRIE-DU-CHIEN-WARD-1-CRAWFORD","12271","CITY-OF-PRAIRIE-DU-CHIEN-WARD-1-CRAWFORD","CITY OF PRAIRIE DU CHIEN Ward 1","CRAWFORD","CITY OF PRAIRIE DU CHIEN CRAWFORD",42.2632794457275,54.9653579676674,2.77136258660508,0.868217054263566,0.71875,0,0.158482142857143,322,0,0,0.0930232558139535,448,516,0.0200892857142857,433,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,5809,22401,5.72113737581364,14.7880041365047,94.4052332587364,4.23480805646411,1.5493200206576,51.8677913582372,46.1,2.11,917.645779317145
"CITY-OF-PRAIRIE-DU-CHIEN-WARDS-2-7-CRAWFORD","12271","CITY-OF-PRAIRIE-DU-CHIEN-WARDS-2-7-CRAWFORD","CITY OF PRAIRIE DU CHIEN Wards 2 7","CRAWFORD","CITY OF PRAIRIE DU CHIEN CRAWFORD",36.2030905077263,60.7064017660044,3.09050772626932,0.805217391304348,0.747300215982721,0,0.168466522678186,346,0,0.00215982721382289,0.0730434782608696,463,575,0.0237580993520518,453,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,5809,22401,5.72113737581364,14.7880041365047,94.4052332587364,4.23480805646411,1.5493200206576,51.8677913582372,46.1,2.11,917.645779317145
"CITY-OF-PRAIRIE-DU-CHIEN-WARD-3-CRAWFORD","12271","CITY-OF-PRAIRIE-DU-CHIEN-WARD-3-CRAWFORD","CITY OF PRAIRIE DU CHIEN Ward 3","CRAWFORD","CITY OF PRAIRIE DU CHIEN CRAWFORD",42.3295454545455,54.2613636363636,3.40909090909091,0.745302713987474,0.795518207282913,0,0.182072829131653,284,0,0,0.0855949895615866,357,479,0.0252100840336134,352,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,5809,22401,5.72113737581364,14.7880041365047,94.4052332587364,4.23480805646411,1.5493200206576,51.8677913582372,46.1,2.11,917.645779317145
"CITY-OF-PRAIRIE-DU-CHIEN-WARD-4-CRAWFORD","12271","CITY-OF-PRAIRIE-DU-CHIEN-WARD-4-CRAWFORD","CITY OF PRAIRIE DU CHIEN Ward 4","CRAWFORD","CITY OF PRAIRIE DU CHIEN CRAWFORD",36.2162162162162,60.8108108108108,2.97297297297297,0.810234541577825,0.723684210526316,0,0.118421052631579,275,0,0,0.093816631130064,380,469,0.0131578947368421,370,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,5809,22401,5.72113737581364,14.7880041365047,94.4052332587364,4.23480805646411,1.5493200206576,51.8677913582372,46.1,2.11,917.645779317145
"CITY-OF-PRAIRIE-DU-CHIEN-WARD-5-CRAWFORD","12271","CITY-OF-PRAIRIE-DU-CHIEN-WARD-5-CRAWFORD","CITY OF PRAIRIE DU CHIEN Ward 5","CRAWFORD","CITY OF PRAIRIE DU CHIEN CRAWFORD",38.7254901960784,59.0686274509804,2.20588235294118,0.803030303030303,0.754716981132076,0,0.158018867924528,320,0,0.00235849056603774,0.0662878787878788,424,528,0.0141509433962264,408,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,5809,22401,5.72113737581364,14.7880041365047,94.4052332587364,4.23480805646411,1.5493200206576,51.8677913582372,46.1,2.11,917.645779317145
"CITY-OF-PRAIRIE-DU-CHIEN-WARD-6-CRAWFORD","12271","CITY-OF-PRAIRIE-DU-CHIEN-WARD-6-CRAWFORD","CITY OF PRAIRIE DU CHIEN Ward 6","CRAWFORD","CITY OF PRAIRIE DU CHIEN CRAWFORD",41.1764705882353,57.4117647058823,1.41176470588235,0.894736842105263,0.755656108597285,0,0.210407239819005,334,0,0,0.12753036437247,442,494,0.0158371040723982,425,2,5.5,3.37416870927424,29.2,"Dominion (Sequoia)/Command Central-Edge","None",NA,42235,5809,22401,5.72113737581364,14.7880041365047,94.4052332587364,4.23480805646411,1.5493200206576,51.8677913582372,46.1,2.11,917.645779317145
"TOWN-OF-ALBION-WARDS-1-2-DANE","13002","TOWN-OF-ALBION-WARDS-1-2-DANE","TOWN OF ALBION Wards 1 - 2","DANE","TOWN OF ALBION DANE",34.7197106690778,63.1103074141049,2.16998191681736,0.894652833200319,0,1,0.00178412132024978,0,0,0,0.077414205905826,1121,1253,0.0107047279214987,1106,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1858,33053,8.19140308191403,18.9380530973451,98.1162540365985,0.0538213132400431,4.84391819160388,50.9687836383208,46.6,2.22,37.3687387638883
"TOWN-OF-BERRY-WARDS-12-DANE","13004","TOWN-OF-BERRY-WARDS-12-DANE","TOWN OF BERRY WARDS 1-2","DANE","TOWN OF BERRY DANE",44.0414507772021,54.5336787564767,1.42487046632124,0.896313364055299,0,1,0.141388174807198,0,0.0012853470437018,0,0.0368663594470046,778,868,0.0025706940874036,772,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1200,42751,2.33160621761658,27.2079772079772,98.4166666666667,0,1.08333333333333,51.0833333333333,51.4,2.4,28.6317864583999
"TOWN-OF-BLACK-EARTH-WARD-1-DANE","13006","TOWN-OF-BLACK-EARTH-WARD-1-DANE","TOWN OF BLACK EARTH Ward 1","DANE","TOWN OF BLACK EARTH DANE",39.7014925373134,57.910447761194,2.38805970149254,0.887139107611549,0,1,0.106508875739645,0,0,0,0.0341207349081365,338,381,0,335,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,481,36219,2.34113712374582,25.0922509225092,98.1288981288981,0,1.03950103950104,53.6382536382536,46.6,2.66,9.8619176415852
"TOWN-OF-BLOOMING-GROVE-WARDS-1-3-DANE","13008","TOWN-OF-BLOOMING-GROVE-WARDS-1-3-DANE","TOWN OF BLOOMING GROVE Wards 1 - 3","DANE","TOWN OF BLOOMING GROVE DANE",28.080985915493,69.6302816901408,2.2887323943662,0.866415094339623,0,1,0.215156794425087,0,0,0,0.0679245283018868,1148,1325,0.0182926829268293,1136,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1825,33198,6.7396798652064,27.3722627737226,91.8356164383562,3.12328767123288,2.3013698630137,49.3698630136986,43.6,2.35,2604.44671378695
"TOWN-OF-BLUE-MOUNDS-WARD-1-DANE","13010","TOWN-OF-BLUE-MOUNDS-WARD-1-DANE","TOWN OF BLUE MOUNDS WARD 1","DANE","TOWN OF BLUE MOUNDS DANE",43.3962264150943,55.2315608919382,1.37221269296741,0.906727828746177,0,1,0.229342327150084,0,0,0,0.0458715596330275,593,654,0.0101180438448567,583,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,960,36780,4.65116279069767,28.8073394495413,95,0.416666666666667,1.45833333333333,52.0833333333333,42.4,2.74,10.8182595976424
"TOWN-OF-BRISTOL-WARDS-14-DANE","13012","TOWN-OF-BRISTOL-WARDS-14-DANE","TOWN OF BRISTOL WARDS 1-4","DANE","TOWN OF BRISTOL DANE",46.875,51.1443661971831,1.9806338028169,0.933414535119773,0,0.999130056546324,0.217920835145716,0,0,0,0.0678034916768169,2299,2463,0.00565463244889082,2272,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,3841,38261,3.05343511450382,34.8356807511737,95.1835459515751,0.442593074720125,6.79510544129133,50.6118198385837,37.9,3.02,59.6905283123235
"TOWN-OF-BURKE-WARDS-14-DANE","13014","TOWN-OF-BURKE-WARDS-14-DANE","TOWN OF BURKE Wards 1-4","DANE","TOWN OF BURKE DANE",41.8439716312057,56.9402228976697,1.21580547112462,0.896629213483146,0,0.646115288220551,0.255639097744361,0,0,0,0.0584269662921348,1995,2225,0.0180451127819549,1974,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,3344,35861,1.9895783988631,36.6404199475066,97.9964114832536,1.3755980861244,1.49521531100478,52.6614832535885,44.5,2.64,323.11048877935
"TOWN-OF-CHRISTIANA-WARDS-12-DANE","13016","TOWN-OF-CHRISTIANA-WARDS-12-DANE","TOWN OF CHRISTIANA WARDS 1-2","DANE","TOWN OF CHRISTIANA DANE",41.3978494623656,56.5860215053764,2.01612903225806,0.927784577723378,0,1,0.108179419525066,0,0,0,0.0722154222766218,758,817,0.00923482849604222,744,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1171,32793,4.10596026490066,22.8951255539143,96.7549103330487,0.341588385994876,0.170794192997438,50.469684030743,43.7,2.5,26.6030087908325
"TOWN-OF-COTTAGE-GROVE-WARDS-1-2-4-5-7-DANE","13018","TOWN-OF-COTTAGE-GROVE-WARDS-1-2-4-5-7-DANE","TOWN OF COTTAGE GROVE Wards 1 2 4 5 7","DANE","TOWN OF COTTAGE GROVE DANE",41.2708600770218,57.3170731707317,1.41206675224647,0.926340601060695,0,0.998091603053435,0.283078880407125,0,0.000636132315521629,0,0.0489098408956983,1572,1697,0.0133587786259542,1558,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,3878,36780,2.54574383452665,26.0665529010239,97.6018566271274,0.36101083032491,0.902527075812274,49.3295513151109,43.5,2.63,1328.63677346355
"TOWN-OF-COTTAGE-GROVE-WARDS-3-6-DANE","13018","TOWN-OF-COTTAGE-GROVE-WARDS-3-6-DANE","TOWN OF COTTAGE GROVE Wards 3 6","DANE","TOWN OF COTTAGE GROVE DANE",42.6565874730022,55.5075593952484,1.83585313174946,0.941649899396378,0,0.998931623931624,0.292735042735043,0,0,0,0.0553319919517103,936,994,0.016025641025641,926,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,3878,36780,2.54574383452665,26.0665529010239,97.6018566271274,0.36101083032491,0.902527075812274,49.3295513151109,43.5,2.63,1328.63677346355
"TOWN-OF-CROSS-PLAINS-WARDS-12-DANE","13020","TOWN-OF-CROSS-PLAINS-WARDS-12-DANE","TOWN OF CROSS PLAINS WARDS 1-2","DANE","TOWN OF CROSS PLAINS DANE",43.7180796731359,54.9540347293156,1.32788559754852,0.889891696750903,0,1,0.14604462474645,0,0.00608519269776876,0.00101419878296146,0.0379061371841155,986,1108,0.0050709939148073,979,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1535,54062,2.52631578947368,33.5648148148148,98.4364820846906,0.521172638436482,2.99674267100977,51.2052117263844,48.4,2.69,65.3032691316066
"TOWN-OF-CROSS-PLAINS-WARD-3-DANE","13020","TOWN-OF-CROSS-PLAINS-WARD-3-DANE","TOWN OF CROSS PLAINS WARD 3","DANE","TOWN OF CROSS PLAINS DANE",0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1535,54062,2.52631578947368,33.5648148148148,98.4364820846906,0.521172638436482,2.99674267100977,51.2052117263844,48.4,2.69,65.3032691316066
"TOWN-OF-DANE-WARD-1-DANE","13022","TOWN-OF-DANE-WARD-1-DANE","TOWN OF DANE WARD 1","DANE","TOWN OF DANE DANE",51.2867647058823,46.1397058823529,2.57352941176471,0.880382775119617,0,1,0.0742753623188406,0,0,0.00181159420289855,0.0430622009569378,552,627,0.0036231884057971,544,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1171,29169,1.16129032258065,23.7947122861586,89.1545687446627,1.02476515798463,4.09906063193851,54.397950469684,30.2,2.66,391.682436349077
"TOWN-OF-DEERFIELD-WARD-12-DANE","13024","TOWN-OF-DEERFIELD-WARD-12-DANE","TOWN OF DEERFIELD WARD 1-2","DANE","TOWN OF DEERFIELD DANE",44.0087145969499,54.2483660130719,1.74291938997821,0.899029126213592,0,1,0.0680345572354212,0,0,0,0.0388349514563107,926,1030,0.00431965442764579,918,1,1.1,6.01053160982521,407.7,"aNone","ES&S DS200","ES&S Automark",61721,1710,36533,3.1062124248497,25,92.3391812865497,6.49122807017544,0.584795321637427,58.4795321637427,44.8,2.69,43.8176070551276
