"","MCD_FIPS","geoid","pop","percap_inc_2015","med_inc_15older","unemp_1864_perc","bach_perc","male_perc","age_med","white_perc","black_perc","asian_perc","hisp_perc","native_perc","pov_perc","stamps_perc","house_size_ave","muni_county_2016","hindi","muni.area","muni.dense"
"1708","5507932075","06000US5507932075",7756,38036,35135,3.87675984492961,35.4946364719905,47.9499742135121,46.3,94.9071686436307,0.309437854564208,2.68179473955647,4.97679216090768,0,6.13562970936491,7.40625,2.4,"VILLAGE OF HALES CORNERS MILWAUKEE","41136",1.05722434658719,7336.19124931905
"1709","5507932075","06000US5507932075",7756,38036,35135,3.87675984492961,35.4946364719905,47.9499742135121,46.3,94.9071686436307,0.309437854564208,2.68179473955647,4.97679216090768,0,6.13562970936491,7.40625,2.4,"VILLAGE OF HALES CORNERS MILWAUKEE","41136",1.05722434658719,7336.19124931905
"1710","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1711","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1712","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1713","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1714","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1715","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1716","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1717","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1718","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1719","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1720","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1721","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1722","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1723","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1724","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1725","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1726","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1727","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1728","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1729","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1730","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1731","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1732","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1733","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1734","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1735","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1736","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1737","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1738","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1739","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1740","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1741","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1742","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1743","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1744","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1745","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1746","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1747","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1748","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1749","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1750","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1751","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1752","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1753","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1754","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1755","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1756","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1757","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1758","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1759","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1760","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1761","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1762","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1763","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1764","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1765","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1766","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1767","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1768","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1769","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1770","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1771","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1772","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1773","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1774","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1775","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1776","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1777","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1778","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1779","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1780","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1781","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1782","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1783","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1784","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1785","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1786","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1787","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1788","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1789","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1790","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1791","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1792","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1793","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1794","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
"1795","5507953000","06000US5507953000",599498,20018,21396,8.69184254364679,18.1953230137111,48.0805607358156,31.1,46.8595391477536,39.2718574540699,3.60117965364355,17.9795428842131,0.583154572659125,30.1119394273543,30.4323525716291,2.52,"CITY OF MILWAUKEE MILWAUKEE","41251",7.65338092750669,78331.1330872569
