"","X","muni_county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","voters.tot2016","republican_votes.rec","republican_votes.perc","democrat_votes.rec2012","other_votes.rec2012","votes.tot2012","republican_votes.rec2012","turnout.2012","dem.perc2012","rep.perc2012","oth.perc2012","dem.change.num","rep.change.num","oth.change.num","dem.change.perc","rep.change.perc","oth.change.perc","turnout.2016.perc","turnout.change.perc","demwinner","demwinner2012","county","municipality","reporting_unit","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","muni_county_veri_mach_agreed","bmd_makedominion_voting_systems","bmd_makeelection_systems_software","bmd_makenot_applicable","bmd_makepopulex","bmd_makepremier_diebold_dominion","bmd_makesequoia_dominion","bmd_makevote_pad","bmd_modelaccuvote_os","bmd_modelaccuvote_tsx","bmd_modelautomark","bmd_modelavc_edge","bmd_modelds200","bmd_modelexpressvote","bmd_modelimagecast_evolution","bmd_modelimagecast_precinct","bmd_modelivotronic","bmd_modelmodel_100","bmd_modelnot_applicable","bmd_modeloptech_iiip_eagle","bmd_modeloptech_insight","bmd_modelpopulexslate","bmd_modelvote_pad_ballot_marking_system","bmd_accessible_useno","bmd_accessible_useyes","bmd_absentee_ballotsno","bmd_absentee_ballotsyes","bmd_vvpatn_a","bmd_vvpatyes","hand_accessible_useno","hand_accessible_useyes","hand_absentee_ballotsno","hand_absentee_ballotsyes","hand_vvpatn_a","hand_vvpatyes","os_makedominion_voting_systems","os_makeelection_systems_software","os_makenot_applicable","os_makepopulex","os_makepremier_diebold_dominion","os_makesequoia_dominion","os_makevote_pad","os_modelaccuvote_os","os_modelaccuvote_tsx","os_modelautomark","os_modelavc_edge","os_modelds200","os_modelexpressvote","os_modelimagecast_evolution","os_modelimagecast_precinct","os_modelivotronic","os_modelmodel_100","os_modelnot_applicable","os_modeloptech_iiip_eagle","os_modeloptech_insight","os_modelpopulexslate","os_modelvote_pad_ballot_marking_system","os_accessible_useno","os_accessible_useyes","os_absentee_ballotsno","os_absentee_ballotsyes","os_vvpatn_a","os_vvpatyes","tch_makedominion_voting_systems","tch_makeelection_systems_software","tch_makenot_applicable","tch_makepopulex","tch_makepremier_diebold_dominion","tch_makesequoia_dominion","tch_makevote_pad","tch_modelaccuvote_os","tch_modelaccuvote_tsx","tch_modelautomark","tch_modelavc_edge","tch_modelds200","tch_modelexpressvote","tch_modelimagecast_evolution","tch_modelimagecast_precinct","tch_modelivotronic","tch_modelmodel_100","tch_modelnot_applicable","tch_modeloptech_iiip_eagle","tch_modeloptech_insight","tch_modelpopulexslate","tch_modelvote_pad_ballot_marking_system","tch_accessible_useno","tch_accessible_useyes","tch_absentee_ballotsno","tch_absentee_ballotsyes","tch_vvpatn_a","tch_vvpatyes","MCD_FIPS","precincts","total_registration","state","jurisdiction","division","equipment_type","polling_place","habitation","municipality.1","county.1","hand","os.use","tch.use","bmd.use"
"1604",1604,"VILLAGE OF FAIRWATER FOND DU LAC",43,26.3803680981595,9,163,5.52147239263804,193,111,68.0981595092024,70,2,187,115,96.8911917098446,37.4331550802139,61.4973262032086,1.06951871657754,-27,-4,7,-11.0527869820544,6.60083330599389,4.4519536760605,84.4559585492228,-12.4352331606218,0,0,"FOND DU LAC","VILLAGE OF FAIRWATER","VILLAGE OF FAIRWATER WARD 1",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution","VILLAGE OF FAIRWATER FOND DU LAC",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5503925075,1,194,"Wisconsin","Fond du Lac Village","Fairwater","Ballot Marking Device or System","Yes","Village","VILLAGE OF FAIRWATER","FOND DU LAC",0,1,0,1
"1605",1605,"VILLAGE OF FALL CREEK EAU CLAIRE",301,41.2894375857339,57,729,7.81893004115226,834,371,50.8916323731139,389,15,747,343,89.568345323741,52.0749665327979,45.9170013386881,2.00803212851406,-88,28,42,-10.785528947064,4.97463103442577,5.81089791263821,87.410071942446,-2.15827338129496,0,1,"EAU CLAIRE","VILLAGE OF FALL CREEK","VILLAGE OF FALL CREEK WARDS 1-2",1,"Optech","Optech- Eagle","Dominion (Sequoia)/Command Central-Edge","VILLAGE OF FALL CREEK EAU CLAIRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5503525125,1,841,"Wisconsin","Eau Claire Village","Fall Creek","DRE-Touchscreen","Yes","Village","VILLAGE OF FALL CREEK","EAU CLAIRE",0,1,1,0
"1606",1606,"VILLAGE OF FALL RIVER COLUMBIA",345,42.8571428571429,64,805,7.95031055900621,930,396,49.1925465838509,492,9,838,337,90.1075268817204,58.7112171837709,40.2147971360382,1.07398568019093,-147,59,55,-15.854074326628,8.97774944781275,6.87632487881528,86.5591397849462,-3.54838709677419,0,1,"COLUMBIA","VILLAGE OF FALL RIVER","VILLAGE OF FALL RIVER WARDS 1-2",1,"ES&S","ES&S M100","ES&S Automark","VILLAGE OF FALL RIVER COLUMBIA",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5502125150,1,946,"Wisconsin","Columbia Village","Fall River","Ballot Marking Device or System","Yes","Village","VILLAGE OF FALL RIVER","COLUMBIA",0,1,0,1
"1607",1607,"VILLAGE OF FENWOOD MARATHON",27,32.9268292682927,6,82,7.31707317073171,93,49,59.7560975609756,28,1,84,55,90.3225806451613,33.3333333333333,65.4761904761905,1.19047619047619,-1,-6,5,-0.406504065040643,-5.72009291521488,6.12659698025552,88.1720430107527,-2.15053763440859,0,0,"MARATHON","VILLAGE OF FENWOOD","VILLAGE OF FENWOOD WARD 1",1,"ES&S","ES&S DS200","ES&S Automark","VILLAGE OF FENWOOD MARATHON",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5507325650,1,325,"Wisconsin","Marathon Village","Fenwood","Ballot Marking Device or System","Yes","Village","VILLAGE OF FENWOOD","MARATHON",0,1,0,1
"1608",1608,"VILLAGE OF FERRYVILLE CRAWFORD",70,55.5555555555556,4,126,3.17460317460317,142,52,41.2698412698413,64,4,104,36,73.2394366197183,61.5384615384615,34.6153846153846,3.84615384615385,6,16,0,-5.98290598290598,6.65445665445665,-0.671550671550672,88.7323943661972,15.4929577464789,1,1,"CRAWFORD","VILLAGE OF FERRYVILLE","VILLAGE OF FERRYVILLE WARD 1",0,NA,NA,NA,"VILLAGE OF FERRYVILLE CRAWFORD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5502325725,1,130,"Wisconsin","Crawford Village","Ferryville","DRE-Touchscreen","Yes","Village","VILLAGE OF FERRYVILLE","CRAWFORD",1,0,1,0
"1609",1609,"VILLAGE OF FONTANA WALWORTH",381,38.8379204892966,62,981,6.32008154943935,1248,538,54.841997961264,340,12,955,603,76.5224358974359,35.6020942408377,63.1413612565445,1.2565445026178,41,-65,50,3.23582624845894,-8.29936329528049,5.06353704682155,78.6057692307692,2.08333333333333,0,0,"WALWORTH","VILLAGE OF FONTANA","VILLAGE OF FONTANA WARD 1-3",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX","VILLAGE OF FONTANA WALWORTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5512726350,1,1201,"Wisconsin","Walworth Village","Fontana","DRE-Touchscreen","Yes","Village","VILLAGE OF FONTANA","WALWORTH",0,1,1,0
"1610",1610,"VILLAGE OF FOOTVILLE ROCK",180,44.3349753694581,27,406,6.65024630541872,512,199,49.0147783251232,252,6,414,156,80.859375,60.8695652173913,37.6811594202899,1.44927536231884,-72,43,21,-16.5345898479332,11.3336189048333,5.20097094309988,79.296875,-1.5625,0,1,"ROCK","VILLAGE OF FOOTVILLE","VILLAGE OF FOOTVILLE WARD 1",1,"ES&S","ES&S DS200","ES&S Automark","VILLAGE OF FOOTVILLE ROCK",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5510526400,1,515,"Wisconsin","Rock Village","Footville","Ballot Marking Device or System","Yes","Village","VILLAGE OF FOOTVILLE","ROCK",0,1,0,1
"1611",1611,"VILLAGE OF FORESTVILLE DOOR",86,34.2629482071713,21,251,8.36653386454183,277,144,57.3705179282869,139,4,250,107,90.2527075812274,55.6,42.8,1.6,-53,37,17,-21.3370517928287,14.5705179282869,6.76653386454183,90.6137184115523,0.361010830324915,0,1,"DOOR","VILLAGE OF FORESTVILLE","VILLAGE OF FORESTVILLE WARD 1",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution","VILLAGE OF FORESTVILLE DOOR",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5502926625,1,281,"Wisconsin","Door Village","Forestville","Ballot Marking Device or System","Yes","Village","VILLAGE OF FORESTVILLE","DOOR",0,1,0,1
"1612",1612,"VILLAGE OF FOX CROSSING WINNEBAGO",2301,38.0330578512397,523,6050,8.64462809917355,7232,3226,53.3223140495868,2592,91,5920,3237,81.858407079646,43.7837837837838,54.6790540540541,1.53716216216216,-291,-11,432,-5.75072593254412,-1.35674000446728,7.10746593701139,83.6559734513274,1.79756637168141,0,0,"WINNEBAGO","VILLAGE OF FOX CROSSING","VILLAGE OF FOX CROSSING WARDS 1-2,4,7",0,NA,NA,NA,"VILLAGE OF FOX CROSSING WINNEBAGO",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5513950850,4,4122,"Wisconsin","WINNEBAGO VILLAGE","Menasha","Ballot Marking Device or System","Yes","Town","VILLAGE OF FOX CROSSING","WINNEBAGO",0,1,0,1
"1613",1613,"VILLAGE OF FOX POINT MILWAUKEE",2791,62.1880570409982,272,4488,6.06060606060606,5295,1425,31.7513368983957,2426,36,4610,2148,87.0632672332389,52.6247288503254,46.5943600867679,0.780911062906725,365,-723,236,9.56332819067283,-14.8430231883722,5.27969499769934,84.7592067988669,-2.30406043437205,1,1,"MILWAUKEE","VILLAGE OF FOX POINT","VILLAGE OF FOX POINT WARDS 1-4",1,"ES&S","ES&S DS200","ES&S Automark","VILLAGE OF FOX POINT MILWAUKEE",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5507927075,2,5309,"Wisconsin","Milwaukee Village","Fox Point","Ballot Marking Device or System","Yes","Village","VILLAGE OF FOX POINT","MILWAUKEE",0,1,0,1
"1614",1614,"VILLAGE OF FRANCIS CREEK MANITOWOC",114,32.0224719101124,20,356,5.61797752808989,436,222,62.3595505617977,203,5,395,187,90.5963302752293,51.3924050632911,47.3417721518987,1.26582278481013,-89,35,15,-19.3699331531788,15.017778409899,4.35215474327976,81.651376146789,-8.94495412844036,0,1,"MANITOWOC","VILLAGE OF FRANCIS CREEK","VILLAGE OF FRANCIS CREEK WARD 1",1,"ES&S","ES&S M100","ES&S Automark","VILLAGE OF FRANCIS CREEK MANITOWOC",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5507127125,1,411,"Wisconsin","Manitowoc Village","Francis Creek","Optical Scan","Yes","Village","VILLAGE OF FRANCIS CREEK","MANITOWOC",0,1,0,1
"1615",1615,"VILLAGE OF FREDERIC POLK",188,36.71875,40,512,7.8125,669,284,55.46875,241,3,494,250,73.8415545590433,48.7854251012146,50.6072874493927,0.607287449392713,-53,34,37,-12.0666751012146,4.86146255060729,7.20521255060729,76.5321375186846,2.69058295964126,0,0,"POLK","VILLAGE OF FREDERIC","VILLAGE OF FREDERIC WARD 1-2",0,NA,NA,NA,"VILLAGE OF FREDERIC POLK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5509527500,1,586,"Wisconsin","Polk Village","Frederic","Hand Counted Paper Ballots","Yes","Village","VILLAGE OF FREDERIC","POLK",1,0,1,0
"1616",1616,"VILLAGE OF FREDONIA OZAUKEE",332,26.6666666666667,86,1245,6.90763052208835,1395,827,66.425702811245,357,15,1249,877,89.5340501792115,28.5828662930344,70.2161729383507,1.20096076861489,-25,-50,71,-1.91619962636776,-3.79047012710571,5.70666975347346,89.247311827957,-0.286738351254471,0,0,"OZAUKEE","VILLAGE OF FREDONIA","VILLAGE OF FREDONIA WARDS 1-3",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution","VILLAGE OF FREDONIA OZAUKEE",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5508927550,1,1416,"Wisconsin","Ozaukee Village","Fredonia","Optical Scan","Yes","Village","VILLAGE OF FREDONIA","OZAUKEE",0,1,0,1
"1617",1617,"VILLAGE OF FREMONT WAUPACA",105,24.1935483870968,32,434,7.37327188940092,525,297,68.4331797235023,132,1,407,274,77.5238095238095,32.4324324324324,67.3218673218673,0.245700245700246,-27,23,31,-8.23888404533566,1.11131240163498,7.12757164370068,82.6666666666667,5.14285714285714,0,0,"WAUPACA","VILLAGE OF FREMONT","VILLAGE OF FREMONT WARD 1",0,NA,NA,NA,"VILLAGE OF FREMONT WAUPACA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5513527800,1,477,"Wisconsin","Waupaca Village","Fremont","Hand Counted Paper Ballots","Yes","Village","VILLAGE OF FREMONT","WAUPACA",1,0,1,0
"1618",1618,"VILLAGE OF FRIENDSHIP ADAMS",117,41.0526315789474,13,285,4.56140350877193,386,155,54.3859649122807,185,4,298,109,77.2020725388601,62.0805369127517,36.5771812080537,1.34228187919463,-68,46,9,-21.0279053338043,17.808783704227,3.2191216295773,73.8341968911917,-3.36787564766838,0,1,"ADAMS","VILLAGE OF FRIENDSHIP","VILLAGE OF FRIENDSHIP WARD 1",0,NA,NA,NA,"VILLAGE OF FRIENDSHIP ADAMS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500127950,1,344,"Wisconsin","Adams Village","Friendship","Ballot Marking Device or System","Yes","Village","VILLAGE OF FRIENDSHIP","ADAMS",1,0,0,1
"1619",1619,"VILLAGE OF FRIESLAND COLUMBIA",37,22.6993865030675,12,163,7.36196319018405,195,114,69.9386503067485,54,1,179,124,91.7948717948718,30.1675977653631,69.2737430167598,0.558659217877095,-17,-10,11,-7.46821126229565,0.664907289988676,6.80330397230695,83.5897435897436,-8.2051282051282,0,0,"COLUMBIA","VILLAGE OF FRIESLAND","VILLAGE OF FRIESLAND WARD 1",1,"ES&S","ES&S M100","ES&S Automark","VILLAGE OF FRIESLAND COLUMBIA",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5502128000,1,197,"Wisconsin","Columbia Village","Friesland","Optical Scan","Yes","Village","VILLAGE OF FRIESLAND","COLUMBIA",0,1,0,1
"1620",1620,"VILLAGE OF GAYS MILLS CRAWFORD",119,51.9650655021834,15,229,6.55021834061135,325,95,41.4847161572052,174,8,253,71,77.8461538461538,68.7747035573123,28.0632411067194,3.16205533596838,-55,24,7,-16.8096380551288,13.4214750504859,3.38816300464297,70.4615384615385,-7.38461538461537,1,1,"CRAWFORD","VILLAGE OF GAYS MILLS","VILLAGE OF GAYS MILLS WARD 1",0,NA,NA,NA,"VILLAGE OF GAYS MILLS CRAWFORD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5502328450,1,314,"Wisconsin","Crawford Village","Gays Mills","DRE-Touchscreen","Yes","Village","VILLAGE OF GAYS MILLS","CRAWFORD",1,0,1,0
"1621",1621,"VILLAGE OF GENOA CITY WALWORTH",400,31.3971742543171,116,1274,9.10518053375196,1719,758,59.4976452119309,574,28,1310,708,76.2070971495055,43.8167938931298,54.0458015267176,2.13740458015267,-174,50,88,-12.4196196388127,5.45184368521338,6.96777595359929,74.1128563118092,-2.09424083769633,0,0,"WALWORTH","VILLAGE OF GENOA CITY","VILLAGE OF GENOA CITY WARDS 1-4",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX","VILLAGE OF GENOA CITY WALWORTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5512728675,1,1561,"Wisconsin","Walworth Village","Genoa City","DRE-Touchscreen","Yes","Village","VILLAGE OF GENOA CITY","WALWORTH",0,1,1,0
"1622",1622,"VILLAGE OF GENOA VERNON",70,52.2388059701493,10,134,7.46268656716418,154,54,40.2985074626866,86,0,130,44,84.4155844155844,66.1538461538461,33.8461538461538,0,-16,10,10,-13.9150401836969,6.45235361653272,7.46268656716418,87.012987012987,2.59740259740261,1,1,"VERNON","VILLAGE OF GENOA","VILLAGE OF GENOA WARD 1",0,NA,NA,NA,"VILLAGE OF GENOA VERNON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5512328625,1,158,"Wisconsin","Vernon Village","Genoa","DRE-Touchscreen","Yes","Village","VILLAGE OF GENOA","VERNON",1,0,1,0
"1623",1623,"VILLAGE OF GERMANTOWN WASHINGTON",3878,31.4440930835969,985,12333,7.98670234330658,13971,7470,60.5692045730966,3839,106,12383,8438,88.633598167633,31.0021804086247,68.1418073164823,0.856012274892998,39,-968,879,0.441912674972119,-7.5726027433857,7.13069006841358,88.2757139789564,-0.35788418867655,0,0,"WASHINGTON","VILLAGE OF GERMANTOWN","VILLAGE OF GERMANTOWN WARDS 1,8,10-11",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution","VILLAGE OF GERMANTOWN WASHINGTON",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5513128875,4,13809,"Wisconsin","Washington Village","Germantown","Ballot Marking Device or System","Yes","Village","VILLAGE OF GERMANTOWN","WASHINGTON",0,1,0,1
"1624",1624,"VILLAGE OF GILMAN TAYLOR",61,33.3333333333333,10,183,5.46448087431694,248,112,61.2021857923497,97,6,189,86,76.2096774193548,51.3227513227513,45.5026455026455,3.17460317460317,-36,26,4,-17.989417989418,15.6995402897042,2.28987769971377,73.7903225806452,-2.41935483870967,0,1,"TAYLOR","VILLAGE OF GILMAN","VILLAGE OF GILMAN WARD 1",0,NA,NA,NA,"VILLAGE OF GILMAN TAYLOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,5511929175,1,237,"Wisconsin","Taylor Village","Gilman","DRE-Touchscreen","Yes","Village","VILLAGE OF GILMAN","TAYLOR",1,0,1,0
"1625",1625,"VILLAGE OF GLEN FLORA RUSK",11,30.5555555555556,2,36,5.55555555555556,47,23,63.8888888888889,16,2,34,16,72.3404255319149,47.0588235294118,47.0588235294118,5.88235294117647,-5,7,0,-16.5032679738562,16.8300653594771,-0.326797385620915,76.5957446808511,4.25531914893617,0,0,"RUSK","VILLAGE OF GLEN FLORA","VILLAGE OF GLEN FLORA WARD 1",0,NA,NA,NA,"VILLAGE OF GLEN FLORA RUSK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5510729475,1,48,"Wisconsin","Rusk Village","Glen Flora","DRE-Touchscreen","Yes","Village","VILLAGE OF GLEN FLORA","RUSK",1,0,1,0
"1626",1626,"VILLAGE OF GLENBEULAH SHEBOYGAN",96,36.3636363636364,23,264,8.71212121212121,319,145,54.9242424242424,144,0,284,140,89.0282131661442,50.7042253521127,49.2957746478873,0,-48,5,23,-14.3405889884763,5.62846777635509,8.71212121212121,82.7586206896552,-6.26959247648902,0,1,"SHEBOYGAN","VILLAGE OF GLENBEULAH","VILLAGE OF GLENBEULAH WARD 1",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge","VILLAGE OF GLENBEULAH SHEBOYGAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5511729350,1,300,"Wisconsin","Sheboygan Village","Glenbeulah","DRE-Touchscreen","Yes","Village","VILLAGE OF GLENBEULAH","SHEBOYGAN",0,1,1,0
"1627",1627,"VILLAGE OF GRAFTON OZAUKEE",2580,36.5128785734503,506,7066,7.16105292952165,8323,3980,56.326068497028,2558,78,7282,4646,87.4924906884537,35.1277121669871,63.8011535292502,1.0711343037627,22,-666,428,1.38516640646323,-7.47508503222218,6.08991862575895,84.8972726180464,-2.5952180704073,0,0,"OZAUKEE","VILLAGE OF GRAFTON","VILLAGE OF GRAFTON WARDS 1-2",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution","VILLAGE OF GRAFTON OZAUKEE",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5508930000,14,8239,"Wisconsin","Ozaukee Village","Grafton","Ballot Marking Device or System","Yes","Village","VILLAGE OF GRAFTON","OZAUKEE",0,1,0,1
