"","Reporting unit name","Municipality and county","County","Change in Rep. vote 2012 to 2016","Rep. vote 2016","Rep. vote 2012","Trump vote in primary","Vote for third party candidates 2016","Voter number 2016","Number of registered voters 2016","Registered voter turnout 2016","Touchscreen model installed in municipality","Proportion of voters using voting machines","Number of voters using voting machines","Number of voters using AVC Edge","Average Rep. vote change 2012-2016 in reporting units with 0% touchscreen use","Average Rep. vote change 2012-2016 in reporting units with 0-25% AVC Edge use","Average Rep. vote change 2012-2016 in reporting units with >25% AVC Edge use","Rep. vote change 2012-2016 above average for 0% touchscreen use","No. of voters voting Rep. above average vote change 2012-2016 with 0% touchscreen use","Proportion of votes from AVC Edge required to flip to match difference from 0% touchscreen use average in Rep. vote change 2012-2016"
"2790","TOWN OF UNDERHILL WARD 1 OCONTO","TOWN OF UNDERHILL OCONTO","OCONTO",13.8749314818198,68.2692307692308,54.3942992874109,47.6415094339623,3.125,424,496,0.854838709677419,"Dominion (Sequoia)/Command Central-Edge",0.837264150943396,355,355,0.627336229534961,2.45692443158333,10.7432320060251,13.2475952522848,58.829709482916,0.165717491501172
"2791","TOWN OF UNION WARD 1-3 VERNON","TOWN OF UNION VERNON","VERNON",7.97847985347985,51.2820512820513,43.3035714285714,53.3333333333333,9.4017094017094,239,271,0.881918819188192,"Dominion (Sequoia)/Command Central-Edge",0.765690376569038,183,183,0.627336229534961,2.45692443158333,10.7432320060251,7.35114362394489,19.0685668498168,0.104199818851458
"2792","TOWN OF UNION WARD 1 BURNETT","TOWN OF UNION BURNETT","BURNETT",9.70285021224984,61.7647058823529,52.0618556701031,58.0246913580247,1.47058823529412,209,232,0.900862068965517,"Dominion (Sequoia)/Command Central-Edge",0.698564593301435,146,146,0.627336229534961,2.45692443158333,10.7432320060251,9.07551398271488,20.2789569436022,0.138896965367138
"2793","TOWN OF UNION WARD 1 DOOR","TOWN OF UNION DOOR","DOOR",7.30258501090064,63.6065573770492,56.3039723661485,38.8140161725067,5.24590163934426,619,706,0.876770538243626,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,6.67524878136568,45.203001217475,NA
"2794","TOWN OF UNION WARD 1 PIERCE","TOWN OF UNION PIERCE","PIERCE",1.87158076590843,71.7391304347826,69.8675496688742,35.0746268656716,5.90062111801242,324,344,0.941860465116279,"Dominion (Sequoia)/Command Central-Edge",0.802469135802469,260,260,0.627336229534961,2.45692443158333,10.7432320060251,1.24424453637347,6.06392168154331,0.0233227756982435
"2795","TOWN OF UNION WARDS 1-2 WAUPACA","TOWN OF UNION WAUPACA","WAUPACA",13.0701754385965,69.2105263157895,56.140350877193,46.5909090909091,3.15789473684211,388,471,0.823779193205945,"Dominion (Sequoia)/Command Central-Edge",0.610824742268041,237,237,0.627336229534961,2.45692443158333,10.7432320060251,12.4428392090615,50.7122807017544,0.213975867939892
"2796","TOWN OF UNION WARDS 1-4 EAU CLAIRE","TOWN OF UNION EAU CLAIRE","EAU CLAIRE",2.980379306492,51.5006821282401,48.5203028217481,45.1428571428571,7.02592087312415,1473,1672,0.880980861244019,"Dominion (Sequoia)/Command Central-Edge",0.0359809911744739,53,53,0.627336229534961,2.45692443158333,10.7432320060251,2.35304307695704,43.9009871846272,0.828320512917493
"2797","TOWN OF UNION WARDS 1-4 ROCK","TOWN OF UNION ROCK","ROCK",1.48934822206383,38.7067395264117,37.2173913043478,39.1176470588235,5.46448087431694,NA,NA,NA,"aNone",NA,NA,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.862011992528869,NA,NA
"2798","TOWN OF UNITY WARD 1 CLARK","TOWN OF UNITY CLARK","CLARK",12.041847041847,70.4545454545455,58.4126984126984,57.037037037037,6.16883116883117,312,342,0.912280701754386,"ES&S iVotronic",0.221153846153846,69,NA,0.627336229534961,2.45692443158333,10.7432320060251,11.414510812312,37.5705627705626,NA
"2799","TOWN OF UNITY WARDS 1-2 TREMPEALEAU","TOWN OF UNITY TREMPEALEAU","TREMPEALEAU",12.4731182795699,53.3333333333333,40.8602150537634,52.3809523809524,7.36842105263158,290,327,0.886850152905199,"Dominion (Sequoia)/Command Central-Edge",0.875862068965517,254,254,0.627336229534961,2.45692443158333,10.7432320060251,11.8457820500349,36.1720430107527,0.14240961815257
"2800","TOWN OF UPHAM WARD 1 LANGLADE","TOWN OF UPHAM LANGLADE","LANGLADE",2.79942279942281,65.6565656565657,62.8571428571429,48.068669527897,1.81818181818182,499,538,0.927509293680297,"Dominion (Sequoia)/Command Central-Edge",0.55310621242485,276,276,0.627336229534961,2.45692443158333,10.7432320060251,2.17208656988785,13.9691197691198,0.050612752786666
"2801","TOWN OF UTICA WARD 1-2 WINNEBAGO","TOWN OF UTICA WINNEBAGO","WINNEBAGO",1.77227530325026,62.6847290640394,60.9124537607892,43.3014354066986,6.65024630541872,813,926,0.877969762419006,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,1.1449390737153,14.4085982154246,NA
"2802","TOWN OF UTICA WARD 1 CRAWFORD","TOWN OF UTICA CRAWFORD","CRAWFORD",7.49245082124592,39.9408284023669,32.4483775811209,39.2857142857143,8.57988165680473,346,399,0.867167919799499,"Dominion (Sequoia)/Command Central-Edge",0.800578034682081,277,277,0.627336229534961,2.45692443158333,10.7432320060251,6.86511459171096,25.9238798415109,0.0935880138682703
"2803","TOWN OF VANCE CREEK WARD 1 BARRON","TOWN OF VANCE CREEK BARRON","BARRON",10.4257677511899,61.2244897959184,50.7987220447284,41.6,5.83090379008746,349,383,0.911227154046997,"Dominion (Sequoia)/Command Central-Edge",0.908309455587393,317,317,0.627336229534961,2.45692443158333,10.7432320060251,9.79843152165494,36.3859294516527,0.114782111834867
"2804","TOWN OF VANDENBROEK WARDS 1-3 OUTAGAMIE","TOWN OF VANDENBROEK OUTAGAMIE","OUTAGAMIE",5.84073109726094,64.5089285714286,58.6681974741676,33.8414634146341,5.69196428571429,932,1029,0.905733722060253,"Dominion (Sequoia)/Command Central-Edge",0.316523605150215,295,295,0.627336229534961,2.45692443158333,10.7432320060251,5.21339486772598,54.435613826472,0.184527504496515
"2805","TOWN OF VERMONT WARD 1 DANE","TOWN OF VERMONT DANE","DANE",-0.666041861918153,31.6363636363636,32.3024054982818,31.547619047619,6.18181818181818,561,646,0.868421052631579,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-1.29337809145311,-3.73649484536084,NA
"2806","TOWN OF VERNON WARD 1,8-11 WAUKESHA","TOWN OF VERNON WAUKESHA","WAUKESHA",-2.47331548074717,68.6864219371959,71.1597374179431,23.9700374531835,5.484298982751,2276,2460,0.92520325203252,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-3.10065171028213,-56.2926603418056,NA
"2807","TOWN OF VERNON WARD 2-7 WAUKESHA","TOWN OF VERNON WAUKESHA","WAUKESHA",-2.98271659977679,68.4609826589595,71.4436992587363,NA,5.74421965317919,2782,3080,0.903246753246753,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-3.61005282931175,-82.9791758057903,NA
"2808","TOWN OF VERONA WARD 1 DANE","TOWN OF VERONA DANE","DANE",-5.38772286526957,40.661938534279,46.0496613995485,NA,6.14657210401891,423,466,0.907725321888412,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-6.01505909480453,-22.7900677200903,NA
"2809","TOWN OF VERONA WARDS 2-4 DANE","TOWN OF VERONA DANE","DANE",-3.93301872350759,33.294930875576,37.2279495990836,NA,5.4147465437788,877,956,0.917364016736402,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-4.56035495304255,-34.4925742051616,NA
"2810","TOWN OF VIENNA WARDS 1-2 DANE","TOWN OF VIENNA DANE","DANE",-0.942118226600982,47.6293103448276,48.5714285714286,31.8840579710145,6.68103448275862,925,1042,0.887715930902111,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-1.56945445613594,-8.71459359605908,NA
"2811","TOWN OF VILAS WARD 1 LANGLADE","TOWN OF VILAS LANGLADE","LANGLADE",10.7859141791045,74.21875,63.4328358208955,52.1739130434783,4.6875,128,157,0.815286624203822,"Dominion (Sequoia)/Command Central-Edge",0.734375,94,94,0.627336229534961,2.45692443158333,10.7432320060251,10.1585779495695,13.8059701492538,0.146872022864402
"2812","TOWN OF VINLAND WARD 1B WINNEBAGO","TOWN OF VINLAND WINNEBAGO","WINNEBAGO",100,100,0,0,0,1,3,0.333333333333333,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,99.372663770465,1,NA
"2813","TOWN OF VINLAND WARDS 1A-2 WINNEBAGO","TOWN OF VINLAND WINNEBAGO","WINNEBAGO",2.65213050394286,59.3698175787728,56.7176870748299,44.6551724137931,5.14096185737977,1212,1301,0.931591083781706,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,2.0247942744079,32.1438217077875,NA
"2814","TOWN OF VIROQUA WARD 1-4 VERNON","TOWN OF VIROQUA VERNON","VERNON",5.38877586990405,51.1410788381743,45.7523029682702,44.3502824858757,5.49792531120332,967,1121,0.862622658340767,"Dominion (Sequoia)/Command Central-Edge",0.745604963805584,721,721,0.627336229534961,2.45692443158333,10.7432320060251,4.76143964036909,52.1094626619722,0.0722738733175758
"2815","TOWN OF WABENO WARDS 1-5 FOREST","TOWN OF WABENO FOREST","FOREST",NA,57.2368421052632,NA,NA,5.70175438596491,471,643,0.732503888024883,"Dominion (Sequoia)/Command Central-Edge",0.611464968152866,288,288,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"2816","TOWN OF WAGNER WARD 1 MARINETTE","TOWN OF WAGNER MARINETTE","MARINETTE",12.5711275026344,68.4615384615385,55.8904109589041,41.7582417582418,3.33333333333333,397,449,0.884187082405345,"Dominion (Sequoia)/Command Central-Edge",0.801007556675063,318,318,0.627336229534961,2.45692443158333,10.7432320060251,11.9437912730994,49.9073761854586,0.156941434545467
"2817","TOWN OF WALDWICK WARD 1-2 IOWA","TOWN OF WALDWICK IOWA","IOWA",0.0983227299016818,37.6923076923077,37.593984962406,46.4285714285714,8.46153846153846,261,299,0.872909698996655,"Dominion (Sequoia)/Command Central-Edge",0.96551724137931,252,252,0.627336229534961,2.45692443158333,10.7432320060251,-0.529013499633279,0.256622325043389,0.00101834255969599
"2818","TOWN OF WALWORTH WARDS 1-3 WALWORTH","TOWN OF WALWORTH WALWORTH","WALWORTH",0.652073648462945,68.5205784204672,67.8685047720042,35.1063829787234,6.00667408231368,905,1042,0.86852207293666,"Dominion (Premier)-Accuvote TSX",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.024737418927984,5.90126651858965,NA
"2819","TOWN OF WARNER WARDS 1-2 CLARK","TOWN OF WARNER CLARK","CLARK",14.1308324187702,70.9401709401709,56.8093385214008,NA,2.13675213675214,239,283,0.84452296819788,"ES&S iVotronic",0.359832635983264,86.0000000000001,NA,0.627336229534961,2.45692443158333,10.7432320060251,13.5034961892352,33.7726894808608,NA
"2820","TOWN OF WARREN WARD 1 WAUSHARA","TOWN OF WARREN WAUSHARA","WAUSHARA",13.2279116465863,61.144578313253,47.9166666666667,41.7391304347826,4.21686746987952,335,360,0.930555555555556,"Dominion (Sequoia)/Command Central-Edge",0.928358208955224,311,311,0.627336229534961,2.45692443158333,10.7432320060251,12.6005754170513,44.3135040160641,0.142487151177055
"2821","TOWN OF WARREN WARDS 1-3 ST. CROIX","TOWN OF WARREN ST. CROIX","ST. CROIX",4.37449581626359,63.7462235649547,59.3717277486911,43.0769230769231,6.64652567975831,994,1102,0.901996370235935,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,3.74715958672863,43.4824884136601,NA
"2822","TOWN OF WASCOTT WARD 1 DOUGLAS","TOWN OF WASCOTT DOUGLAS","DOUGLAS",9.70903109681684,55.6008146639511,45.8917835671343,59.5744680851064,4.68431771894094,494,606,0.815181518151815,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,9.08169486728188,47.9626136182752,NA
"2823","TOWN OF WASHBURN WARD 1 BAYFIELD","TOWN OF WASHBURN BAYFIELD","BAYFIELD",4.69775279078434,38.1231671554252,33.4254143646409,55.5555555555556,4.39882697947214,349,383,0.911227154046997,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,4.07041656124938,16.3951572398373,NA
"2824","TOWN OF WASHBURN WARD 1 CLARK","TOWN OF WASHBURN CLARK","CLARK",15.6392694063927,73.972602739726,58.3333333333333,53.75,4.10958904109589,146,179,0.815642458100559,"ES&S iVotronic",0.486301369863014,71,NA,0.627336229534961,2.45692443158333,10.7432320060251,15.0119331768577,22.8333333333333,NA
"2825","TOWN OF WASHINGTON WARD 1-13 EAU CLAIRE","TOWN OF WASHINGTON EAU CLAIRE","EAU CLAIRE",-1.04406113275194,50.5718206770357,51.6158818097876,38.5011441647597,6.31290027447392,4407,4904,0.898654159869494,"Dominion (Sequoia)/Command Central-Edge",0.00068073519400953,3,3,0.627336229534961,2.45692443158333,10.7432320060251,-1.6713973622869,-46.011774120378,-15.337258040126
"2826","TOWN OF WASHINGTON WARD 1 DOOR","TOWN OF WASHINGTON DOOR","DOOR",0.674912200335932,54.2342342342342,53.5593220338983,32.3770491803279,5.04504504504505,561,678,0.827433628318584,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.047575970800971,3.78625744388458,NA
"2827","TOWN OF WASHINGTON WARD 1 GREEN","TOWN OF WASHINGTON GREEN","GREEN",9.20445408250286,47.0066518847007,37.8021978021978,54.3352601156069,3.54767184035477,454,509,0.891944990176817,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,8.5771178529679,41.788221534563,NA
"2828","TOWN OF WASHINGTON WARD 1 LA CROSSE","TOWN OF WASHINGTON LA CROSSE","LA CROSSE",6.3611385228614,48.2866043613707,41.9254658385093,47.2868217054264,6.54205607476635,325,345,0.942028985507246,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,5.73380229332644,20.6737001992995,NA
"2829","TOWN OF WASHINGTON WARD 1 RUSK","TOWN OF WASHINGTON RUSK","RUSK",1.33459040435784,59.009009009009,57.6744186046512,52.9411764705882,4.95495495495495,222,243,0.91358024691358,"Dominion (Sequoia)/Command Central-Edge",0.828828828828829,184,184,0.627336229534961,2.45692443158333,10.7432320060251,0.707254174822879,2.9627906976744,0.0161021233569261
"2830","TOWN OF WASHINGTON WARDS 1-2 SAUK","TOWN OF WASHINGTON SAUK","SAUK",9.82429885821971,56.989247311828,47.1649484536082,NA,5.37634408602151,374,430,0.869767441860465,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,9.19696262868475,36.7428777297417,NA
"2831","TOWN OF WASHINGTON WARDS 1-3 SHAWANO","TOWN OF WASHINGTON SHAWANO","SHAWANO",9.97903024429866,68.0244399185336,58.0454096742349,50.7795100222717,3.25865580448065,1001,1152,0.868923611111111,"Dominion (Sequoia)/Command Central-Edge",0.925074925074925,926,926,0.627336229534961,2.45692443158333,10.7432320060251,9.3516940147637,99.8900927454296,0.107872670351436
"2832","TOWN OF WASHINGTON WARDS 1-3 VILAS","TOWN OF WASHINGTON VILAS","VILAS",2.60617760617761,60.3281853281853,57.7220077220077,45.3027139874739,3.66795366795367,1039,1173,0.885763000852515,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,1.97884137664265,27.0781853281854,NA
"2833","TOWN OF WATERFORD WARDS 1-10 RACINE","TOWN OF WATERFORD RACINE","RACINE",-0.273430829821805,71.2137486573577,71.4871794871795,27.0894788593904,4.29645542427497,3836,4259,0.900680911011975,"Dominion (Sequoia)/Command Central-Edge",0,0,0,0.627336229534961,2.45692443158333,10.7432320060251,-0.900767059356766,-10.4888066319644,NA
"2834","TOWN OF WATERLOO WARD 1 GRANT","TOWN OF WATERLOO GRANT","GRANT",17.8467595396729,61.1538461538462,43.3070866141732,51.5151515151515,5.76923076923077,265,318,0.833333333333333,"Dominion (Sequoia)/Command Central-Edge",0.679245283018868,180,180,0.627336229534961,2.45692443158333,10.7432320060251,17.2194233101379,47.2939127801332,0.262743959889629
"2835","TOWN OF WATERLOO WARD 1 JEFFERSON","TOWN OF WATERLOO JEFFERSON","JEFFERSON",0.714367618392387,55.4901960784314,54.775828460039,35.2941176470588,7.45098039215686,517,582,0.888316151202749,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,0.087031388857426,3.69328058708864,NA
"2836","TOWN OF WATERTOWN WARDS 1-2 JEFFERSON","TOWN OF WATERTOWN JEFFERSON","JEFFERSON",4.57360545057047,69.1479820627803,64.5743766122098,33.210332103321,5.11210762331839,1119,1243,0.900241351568785,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,3.94626922103551,51.1786449918836,NA
"2837","TOWN OF WATERVILLE WARDS 1-2 PEPIN","TOWN OF WATERVILLE PEPIN","PEPIN",14.3003082037608,67.2853828306264,52.9850746268657,45.8333333333333,6.26450116009281,441,500,0.882,"Dominion (Sequoia)/Command Central-Edge",0.829931972789116,366,366,0.627336229534961,2.45692443158333,10.7432320060251,13.6729719742258,63.0643591785851,0.172306992291216
"2838","TOWN OF WATTERSTOWN WARDS 1-2 GRANT","TOWN OF WATTERSTOWN GRANT","GRANT",11.7492734904747,55.8282208588957,44.078947368421,40.2597402597403,4.29447852760736,167,181,0.922651933701657,"Dominion (Sequoia)/Command Central-Edge",0.940119760479042,157,157,0.627336229534961,2.45692443158333,10.7432320060251,11.1219372609397,19.6212867290927,0.124976348592947
"2839","TOWN OF WAUBEEK WARD 1 PEPIN","TOWN OF WAUBEEK PEPIN","PEPIN",5.86681684889208,66.9527896995708,61.0859728506787,42,1.71673819742489,236,263,0.897338403041825,"Dominion (Sequoia)/Command Central-Edge",0.733050847457627,173,173,0.627336229534961,2.45692443158333,10.7432320060251,5.23948061935712,13.8456877633853,0.0800328772450018
"2840","TOWN OF WAUKECHON WARDS 1-2 SHAWANO","TOWN OF WAUKECHON SHAWANO","SHAWANO",13.6451179961481,72.7788279773157,59.1337099811676,48.4429065743945,6.99432892249527,538,619,0.869143780290792,"Dominion (Sequoia)/Command Central-Edge",0.615241635687732,331,331,0.627336229534961,2.45692443158333,10.7432320060251,13.0177817666131,73.4107348192768,0.221784697339205
"2841","TOWN OF WAUKESHA WARD 12 WAUKESHA","TOWN OF WAUKESHA WAUKESHA","WAUKESHA",28.5714285714286,100,71.4285714285714,0,0,4,6,0.666666666666667,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,27.9440923418936,1.14285714285714,NA
"2842","TOWN OF WAUKESHA WARDS 1,8 WAUKESHA","TOWN OF WAUKESHA WAUKESHA","WAUKESHA",-3.97164730518873,57.0646221248631,61.0362694300518,22.9398663697105,5.03833515881709,919,1064,0.863721804511278,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,-4.59898353472369,-36.4994387346844,NA
"2843","TOWN OF WAUKESHA WARDS 2-6 WAUKESHA","TOWN OF WAUKESHA WAUKESHA","WAUKESHA",NA,64.3386656262193,NA,22.1153846153846,7.84237222005462,2586,2906,0.889883000688231,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"2844","TOWN OF WAUKESHA WARDS 7,9-11 WAUKESHA","TOWN OF WAUKESHA WAUKESHA","WAUKESHA",NA,65.0286259541985,NA,21.4107883817427,6.48854961832061,2110,2359,0.89444679949131,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,NA,NA,NA
"2845","TOWN OF WAUMANDEE WARD 1 BUFFALO","TOWN OF WAUMANDEE BUFFALO","BUFFALO",6.87440413467812,64.3835616438356,57.5091575091575,52.9850746268657,5.82191780821918,294,315,0.933333333333333,"Dominion (Sequoia)/Command Central-Edge",0.918367346938776,270,270,0.627336229534961,2.45692443158333,10.7432320060251,6.24706790514316,20.2107481559537,0.0748546227998284
"2846","TOWN OF WAUPACA WARDS 1-2 WAUPACA","TOWN OF WAUPACA WAUPACA","WAUPACA",5.15479514227949,63.5258358662614,58.3710407239819,38.3333333333333,5.31914893617021,665,738,0.901084010840108,"Dominion (Sequoia)/Command Central-Edge",0.548872180451128,365,365,0.627336229534961,2.45692443158333,10.7432320060251,4.52745891274453,34.2793876961586,0.0939161306744071
"2847","TOWN OF WAUPUN WARDS 1-2 FOND DU LAC","TOWN OF WAUPUN FOND DU LAC","FOND DU LAC",5.37677703100319,70.4370179948586,65.0602409638554,31.0262529832936,3.72750642673522,792,941,0.841657810839532,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,4.74944080146823,42.5840740855453,NA
"2848","TOWN OF WAUSAU WARD 1-3 MARATHON","TOWN OF WAUSAU MARATHON","MARATHON",3.52862703553554,62.0504973221117,58.5218702865762,44.7882736156352,5.66182096403979,1310,1463,0.89542036910458,"aNone",0,0,NA,0.627336229534961,2.45692443158333,10.7432320060251,2.90129080600058,46.2250141655156,NA
"2849","TOWN OF WAUSAUKEE WARDS 1-2 MARINETTE","TOWN OF WAUSAUKEE MARINETTE","MARINETTE",10.9171849427169,66.4,55.4828150572831,51.6339869281046,3.36,632,742,0.851752021563342,"Dominion (Sequoia)/Command Central-Edge",0.764240506329114,483,483,0.627336229534961,2.45692443158333,10.7432320060251,10.2898487131819,68.9966088379708,0.142850121817745
"2850","TOWN OF WAUTOMA WARD 1-3 WAUSHARA","TOWN OF WAUTOMA WAUSHARA","WAUSHARA",9.33800539083558,62.9380053908356,53.6,44.954128440367,4.5822102425876,748,856,0.873831775700935,"Dominion (Sequoia)/Command Central-Edge",0.913101604278075,683,683,0.627336229534961,2.45692443158333,10.7432320060251,8.71066916130062,69.8482803234501,0.102266881879136
"2851","TOWN OF WAUZEKA WARDS 1-2 CRAWFORD","TOWN OF WAUZEKA CRAWFORD","CRAWFORD",9.67175219602404,57.7669902912621,48.0952380952381,NA,7.28155339805825,207,256,0.80859375,"Dominion (Sequoia)/Command Central-Edge",0.830917874396135,172,172,0.627336229534961,2.45692443158333,10.7432320060251,9.04441596648908,20.0205270457698,0.116398413056801
"2852","TOWN OF WAYNE WARD 1 LAFAYETTE","TOWN OF WAYNE LAFAYETTE","LAFAYETTE",5.78045565806816,65.9574468085106,60.1769911504425,39.622641509434,7.23404255319149,236,262,0.900763358778626,"Dominion (Sequoia)/Command Central-Edge",0.610169491525424,144,144,0.627336229534961,2.45692443158333,10.7432320060251,5.1531194285332,13.6418753530409,0.0947352455072281
