,MCD_FIPS,county,muni_county,democrat_votes.perc,republican_votes.perc,other_votes.perc,dem.change.perc,rep.change.perc,oth.change.perc,tch_prop,os_prop,paper_prop,counted_absent_prop,rejected_absent_prop,absentee_person_prop,sameday_reg_prop,turnout_reg_feb,votes.tot2016,inspector_prop,dem.perc2012,rep.perc2012,oth.perc2012,votes.tot2012,pct_hs,inspector_prop_2012,total_ballots,registrants,late_registrants,tch_prop_2012,os_prop_2012,paper_prop_2012,automark_prop_2012,total_ballots_2012,turnout_reg_2012,counted_absent_prop_2012,rejected_absent_prop_2012,absentee_person_prop_2012,registrants_2012,late_registrants_2012,sameday_reg_prop_2012,pop,inc_2015,unemp_rate,pct_graduate,coll_deg_plus25_2013,pct_white,pct_black,pct_latino,pct_male,age_med,house_size_ave,municipality_reprim,votes_rec_cruz_reprim,votes_rec_kasich_reprim,votes_rec_other_reprim,votes_rec_trump_reprim,votes_tot_reprim,votes_perc_cruz_reprim,votes_perc_kasich_reprim,votes_perc_other_reprim,votes_perc_trump_reprim,trump_prim_won_reprim,total_ballots_reprim,tch_prop_reprim,turnout_perc_reprim,sameday_reg_prop_reprim,counted_absent_prop_reprim,rejected_absent_prop_reprim,registrants_reprim,late_registrants_reprim,trump_vote_diff,tch_prop_reprim_diff,municipality_demprim,votes_rec_clinton_demprim,votes_rec_other_demprim,votes_rec_sanders_demprim,votes_tot_demprim,votes_perc_clinton_demprim,votes_perc_other_demprim,votes_perc_sanders_demprim,clinton_prim_won_demprim,total_ballots_demprim,tch_prop_demprim,turnout_perc_demprim,sameday_reg_prop_demprim,counted_absent_prop_demprim,rejected_absent_prop_demprim,registrants_demprim,late_registrants_demprim,Total.Voter.Reg_demprim,TotalTurnout_2016_demprim,clinton_vote_diff,tch_prop_demprim_diff,trump_prim_2012_vote_diff,clinton_prim_2012_vote_diff,tch_prop_2012_reprim_diff,tch_prop_2012_demprim_diff,tch_prop_2012_2016_diff,os_model_off,tch_bmd_model_off,tch_use_off,bmd_use_off,os_use_off,tch_model_off,bmd_model_off,tch_use_off_true,tch_model_off_full,demwinner,demwinner2012,muni.dense
921,5511350300,SAWYER,TOWN OF MEADOWBROOK SAWYER,15.18987342,82.27848101,2.53164557,-15.67432411,13.14267854,2.53164557,0.746835443,0,0.253164557,0.101265823,0,0.5,0.094736842,0.831578947,79,0.037974684,30.86419753,69.13580247,0,81,33.1,0.036585366,79,95,0,0.804878049,0,0.195121951,0,82,0.759259259,0.048780488,0,0.5,108,0,0.073170732,92,28526,1.639344262,8.196721311,8.196721311,97.82608696,0,5.434782609,53.26086957,59.5,1.92,TOWN OF MEADOWBROOK,19,4,1,21,45,42.22222222,8.888888889,2.222222222,46.66666667,1,16,0.9375,0.170212766,0,0.0625,0,94,0,35.61181435,-0.190664557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.4691358,NA,0.132621951,NA,-0.058042606,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,0.978730548
922,5507750350,MARQUETTE,TOWN OF MECAN MARQUETTE,37.56613757,57.40740741,5.026455026,-8.871857157,4.900811101,3.971046055,0.882506527,0,0.117493473,0.117493473,0,0.760869565,0.103211009,0.878440367,378,0.01305483,46.43799472,52.50659631,1.055408971,379,44.2,0.007874016,383,436,0,1,0,0.002624672,0,381,0.819354839,0.099737533,0,1,465,0,0.039370079,587,29383,10.17964072,11.68831169,11.68831169,98.12606474,0,0,48.38160136,56.7,2.03,TOWN OF MECAN,78,14,2,84,178,43.82022472,7.865168539,1.123595506,47.19101124,1,57,0.964912281,0.13902439,0.009756098,0.035087719,0,410,0.035087719,10.21639617,-0.082405753,TOWN OF MECAN,53,2,58,113,46.90265487,1.769911504,51.32743363,0,57,0.964912281,0.13902439,0.009756098,0.035087719,0,410,0.035087719,9267,84.31%,-9.336517301,-0.082405753,-5.31558507,0.464660144,-0.035087719,-0.035087719,-0.117493473,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,8.237361303
923,5506350400,LA CROSSE,TOWN OF MEDARY LA CROSSE,48.125,45.83333333,6.041666667,-1.365835031,-3.046503734,4.412338764,0,1,0,0.203061224,0,0.759803922,0.07029877,0.86115993,960,0.009183673,49.49083503,48.87983707,1.629327902,982,28.4,0.009118541,980,1138,0.015306122,0,1,0,0,987,0.915584416,0,0,0.032608696,1078,0.009118541,0.079027356,1528,36875,4.193548387,33.44827586,33.44827586,94.76439791,0.589005236,1.37434555,52.15968586,48.5,2.45,TOWN OF MEDARY,152,78,13,165,408,37.25490196,19.11764706,3.18627451,40.44117647,1,216,0,0.198347107,0.007346189,0.101851852,0.018518519,1089,0,5.392156863,0,TOWN OF MEDARY,142,0,177,319,44.51410658,0,55.48589342,0,216,0,0.198347107,0.007346189,0.101851852,0.018518519,1089,0,77583,80.93%,3.610893417,0,-8.438660597,-4.976728447,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,1,1,59.95858699
924,5511950450,TAYLOR,TOWN OF MEDFORD TAYLOR,22.86374134,71.74749808,5.388760585,-11.55338792,7.195555173,4.35783275,0.257471264,0.742528736,0,0.075862069,0,0.28,0.091534756,0.898141776,1299,0.008429119,34.41712926,64.5519429,1.030927835,1261,46.7,0.010260458,1305,1453,0.005363985,0.249408051,0.750591949,0,0,1267,0.872589532,0.083662194,0.000789266,0.125,1452,0.001578532,0.083662194,2579,30436,4.298356511,14.18873048,14.18873048,99.30205506,0,0.232648313,50.94998061,44,2.5,TOWN OF MEDFORD,339,50,11,314,714,47.4789916,7.00280112,1.540616246,43.97759104,0,126,0.976190476,0.08929837,0.003543586,0.007936508,0.007936508,1411,0,27.76990704,-0.718719212,TOWN OF MEDFORD,93,1,156,250,37.2,0.4,62.4,0,126,0.976190476,0.08929837,0.003543586,0.007936508,0.007936508,1411,0,10989,85.69%,-14.33625866,-0.718719212,-20.57435187,2.782870738,0.726782426,0.726782426,0.008063214,ES&S M100,ES&S iVotronic,1,0,1,ES&S iVotronic,NA,0,ES&S iVotronic,0,0,26.65739353
925,5502550475,DANE,TOWN OF MEDINA DANE,50.06622517,45.29801325,4.635761589,-4.870483695,1.627127169,3.243356526,0,1,0,0.098684211,0,0.696202532,0.09741784,0.892018779,755,0.010526316,54.93670886,43.67088608,1.392405063,790,19.4,0.012594458,760,852,0.006578947,0,1,0,0,794,0.918981481,0.069269521,0.001259446,0,864,0.003778338,0.059193955,1234,35480,3.427172583,21.24833997,21.24833997,92.94975689,0,5.267423015,51.53970827,47.2,2.47,TOWN OF MEDINA,106,51,10,109,276,38.4057971,18.47826087,3.623188406,39.49275362,1,386,0,0.461170848,0.034647551,0.002590674,0,837,0,5.805259622,0,TOWN OF MEDINA,134,0,211,345,38.84057971,0,61.15942029,0,386,0,0.461170848,0.034647551,0.002590674,0,837,0,378210,80.57%,11.22564546,0,-4.178132453,-16.09612915,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,1,1,12.58080053
926,5507150625,MANITOWOC,TOWN OF MEEME MANITOWOC,28.95662368,63.07151231,7.971864009,-11.48370077,5.249959586,6.233741182,0,1,0,0.073426573,0,0.555555556,0.058641975,0.882716049,853,0.032634033,40.44032445,57.82155272,1.738122827,863,40.2,0.025433526,858,972,0,0,0,1,0,865,0.90198123,0.039306358,0,1,959,0.002312139,0.064739884,1358,32114,1.518691589,14.52658885,14.52658885,97.42268041,0,0,47.49631811,49.7,2.44,TOWN OF MEEME,254,27,11,136,428,59.34579439,6.308411215,2.570093458,31.77570093,0,222,0,0.240780911,0.010845987,0.045045045,0,922,0,31.29581137,0,TOWN OF MEEME,91,1,111,203,44.82758621,0.492610837,54.67980296,0,222,0,0.240780911,0.010845987,0.045045045,0,922,0,47634,83.95%,-15.87096253,0,-26.04585179,4.387261757,0,0,0,ES&S M100,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,0,14.45560813
927,5501350650,BURNETT,TOWN OF MEENON BURNETT,29.65641953,66.72694394,3.616636528,-16.48328635,13.60194394,2.88134241,0.770053476,0,0.229946524,0.08912656,0,0.148148148,0.106707317,0.855182927,553,0.008912656,46.13970588,53.125,0.735294118,544,40.7,0.011029412,561,656,0.005347594,0.634191176,0,0.365808824,0,544,0.846034215,0.090073529,0,0.137254902,643,0.005514706,0.145220588,1222,19673,5.856515373,16.36363636,16.36363636,89.85270049,0.900163666,1.554828151,55.07364975,46.4,2.3,TOWN OF MEENON,55,24,4,122,205,26.82926829,11.70731707,1.951219512,59.51219512,1,22,1,0.036065574,0.001639344,0,0,610,0,7.21474882,-0.229946524,TOWN OF MEENON,45,0,42,87,51.72413793,0,48.27586207,1,22,1,0.036065574,0.001639344,0,0,610,0,10087,86.44%,-22.0677184,-0.229946524,6.387195122,5.584432049,0.365808824,0.365808824,0.135862299,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,12.78074978
928,5505350775,JACKSON,TOWN OF MELROSE JACKSON,35.84070796,59.73451327,4.424778761,-10.76562688,7.245825492,3.519801385,0.925110132,0,0.074889868,0.030837004,0,0.285714286,0.080321285,0.911646586,226,0.013215859,46.60633484,52.48868778,0.904977376,221,42.8,0.013574661,227,249,0.008810573,0.886877828,0,0.113122172,0,221,0.85,0.049773756,0,0.545454545,260,0,0.045248869,442,23926,0.387596899,16.66666667,16.66666667,94.3438914,0,4.524886878,57.01357466,37.1,2.83,TOWN OF MELROSE,42,8,2,34,86,48.8372093,9.302325581,2.325581395,39.53488372,0,40,0.95,0.168776371,0.012658228,0,0,237,0,20.19962955,-0.024889868,TOWN OF MELROSE,31,1,33,65,47.69230769,1.538461538,50.76923077,0,40,0.95,0.168776371,0.012658228,0,0,237,0,11091,82.97%,-11.85159973,-0.024889868,-12.95380406,1.085972851,0.063122172,0.063122172,0.038232304,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,5.836287524
929,NA,WINNEBAGO,TOWN OF MENASHA WINNEBAGO,45.95415631,46.28555648,7.760287213,-9.055398699,3.561013752,5.494384948,0,1,0,0.325613455,0,0.858794385,0.125309559,0.898216939,3621,0.011579818,55.00955501,42.72454272,2.265902266,3663,34.2,0.008123308,3627,4038,0.029500965,0.158925224,0.841074776,0,0,9602,0.903037713,0.32878567,0,0.815551537,10633,0.030722766,0.113518017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOWN OF MENASHA,1860,503,114,1450,3927,47.36440031,12.80875987,2.902979374,36.92386045,0,1311,0,0.126154734,0.005388761,0.074752098,0.001525553,10392,0.018306636,9.361696023,0,TOWN OF MENASHA,1196,16,1735,2947,40.58364438,0.542925008,58.87343061,0,1311,0,0.126154734,0.005388761,0.074752098,0.001525553,10392,0.018306636,103174,83.25%,5.370511926,0,-5.800682271,-14.42591063,-0.158925224,-0.158925224,-0.158925224,Dominion ImageCast Evolution,Dominion ImageCast Evolution,0,1,1,NA,Dominion ImageCast Evolution,0,aNone,0,1,NA
930,5507850975,MENOMINEE,TOWN OF MENOMINEE MENOMINEE,78.42064113,21.03205629,0.54730258,-8.071733602,8.03278251,0.038951091,0,0,1,0.1640683,0.002227171,0.783549784,0.133993743,0.702294056,1279,0.0155902,86.49237473,12.99927378,0.508351489,1377,41.7,0.005767844,1347,1918,0,0,1,0,0,1387,0.74972973,0.111031002,0.001441961,0.763157895,1850,0.010814708,0.227108868,4451,14482,9.915966387,13.0977131,13.0977131,11.00876208,0.426870366,5.526847899,49.09009211,31.6,3.48,TOWN OF MENOMINEE,76,22,4,78,180,42.22222222,12.22222222,2.222222222,43.33333333,1,114,0,0.063157895,0,0.035087719,0,1805,0,-22.30127704,0,TOWN OF MENOMINEE,204,2,355,561,36.36363636,0.356506239,63.2798574,0,114,0,0.063157895,0,0.035087719,0,1805,0,1911,66.93%,42.05700476,0,30.33405955,-50.12873836,0,0,0,Optech- Eagle,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,1,1,4.710510987
931,5503351050,DUNN,TOWN OF MENOMONIE DUNN,41.90585534,52.29621125,5.79793341,-10.29009061,6.519184224,3.770906383,0.162962963,0.837037037,0,0.154415954,0.000569801,0.688405797,0.095829196,0.871400199,1742,0.003988604,52.19594595,45.77702703,2.027027027,1776,35.3,0.007860752,1755,2014,0.006267806,0.085345312,0.903986524,0.008983717,0,1781,0.881246907,0.111173498,0.001122965,0.293532338,2021,0.003368894,0.104997193,3389,25958,4.608788853,24.02104033,24.02104033,95.07229271,0,0.41310121,49.30658011,43.3,2.64,TOWN OF MENOMONIE,309,63,15,248,635,48.66141732,9.921259843,2.362204724,39.05511811,0,236,0.008474576,0.121149897,0.004620123,0.063559322,0,1948,0,13.24109314,0.154488387,TOWN OF MENOMONIE,230,1,290,521,44.14587332,0.19193858,55.6621881,0,236,0.008474576,0.121149897,0.004620123,0.063559322,0,1948,0,26463,83.24%,-2.240017982,0.154488387,-6.721908917,-8.050072625,-0.076870735,-0.076870735,0.077617651,Dominion (Sequoia)/Command Central- Sequoia Insight,Dominion (Sequoia)/Command Central-Edge,1,0,1,Dominion (Sequoia)/Command Central-Edge,NA,0,Dominion (Sequoia)/Command Central-Edge,0,1,31.06708954
932,5501951125,CLARK,TOWN OF MENTOR CLARK,31.96721311,60.24590164,7.786885246,-14.40375463,10.24590164,4.157852988,0.587044534,0,0.412955466,0.04048583,0,0.8,0.11627907,0.820598007,244,0.020242915,46.37096774,50,3.629032258,248,44.2,0.016064257,247,301,0,0.718875502,0,0.281124498,0,249,0.768518519,0.044176707,0,0.363636364,324,0,0.100401606,580,23656,5.475504323,6.997084548,6.997084548,94.82758621,0,6.896551724,46.72413793,44.6,2.32,TOWN OF MENTOR,29,5,6,59,99,29.29292929,5.050505051,6.060606061,59.5959596,1,28,0.785714286,0.094594595,0,0,0,296,0,0.649942043,-0.198669751,TOWN OF MENTOR,10,0,43,53,18.86792453,0,81.13207547,0,28,0.785714286,0.094594595,0,0,0,296,0,16236,83.44%,13.09928859,-0.198669751,9.595959596,-27.50304321,0.066838784,0.066838784,-0.131830968,NA,ES&S iVotronic,1,0,0,ES&S iVotronic,NA,1,ES&S iVotronic,0,0,6.255964776
933,5505151200,IRON,TOWN OF MERCER IRON,31.23092574,64.49643947,4.272634791,-10.60375168,7.944020116,2.659731566,0.218253968,0,0.781746032,0.211309524,0,0.281105991,0.034195163,0.840700584,983,0.010912698,41.83467742,56.55241935,1.612903226,992,36.2,0.017102616,1008,1199,0.015873016,0.054325956,0,0.945674044,0,994,0.842372881,0.220321932,0,0.515837104,1180,0.010060362,0.034205231,1453,26348,3.850931677,20.20497804,20.20497804,98.48589126,0,0.550584997,50.92911218,56.7,2.06,TOWN OF MERCER,132,65,17,305,519,25.43352601,12.52408478,3.275529865,58.76685934,1,483,0.211180124,0.421098518,0.006974717,0,0,1147,0,5.729580126,0.007073844,TOWN OF MERCER,105,4,148,257,40.85603113,1.556420233,57.58754864,0,483,0.211180124,0.421098518,0.006974717,0,0,1147,0,4259,81.64%,-9.625105391,0.007073844,2.21443999,-0.978646291,0.156854168,0.156854168,0.163928013,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,3.031938876
934,5506951275,LINCOLN,TOWN OF MERRILL LINCOLN,33.72235872,60.68796069,5.58968059,-11.82098682,7.208107208,4.612879613,0,1,0,0.114984709,0.000611621,0.601036269,0.10208562,0.897365532,1628,0.005504587,45.54334554,53.47985348,0.976800977,1638,40.7,0.007321538,1635,1822,0,0,0.996949359,0.003050641,0.001830384,1639,0.876470588,0.089078707,0.000610128,0.103896104,1870,0.003660769,0.074435631,2946,27951,2.509760178,16.12284069,16.12284069,99.89816701,0.101832994,1.83299389,50.98438561,46.9,2.49,TOWN OF MERRILL,293,50,15,341,699,41.91702432,7.153075823,2.145922747,48.78397711,1,276,0,0.154621849,0.007282913,0.06884058,0,1785,0.003623188,11.90398358,0,TOWN OF MERRILL,177,1,248,426,41.54929577,0.234741784,58.21596244,0,276,0,0.154621849,0.007282913,0.06884058,0,1785,0.003623188,17121,85.06%,-7.826937052,0,-4.69587637,-3.994049769,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,0,21.26627342
935,5511151350,SAUK,TOWN OF MERRIMAC SAUK,46.71641791,48.20895522,5.074626866,-5.430821353,1.123065653,4.3077557,0,1,0,0.144525547,0.144525547,0.588235294,0.086137281,0.921938089,670,0.020437956,52.14723926,47.08588957,0.766871166,652,36.6,0.016819572,685,743,0.00729927,0.541284404,0.458715596,0,0,654,0.932952924,0.140672783,0,0.423913043,701,0.018348624,0.067278287,789,51047,4.402515723,33.85300668,33.85300668,98.47908745,0,2.281368821,49.55640051,56.3,2.13,TOWN OF MERRIMAC,102,59,8,98,267,38.20224719,22.09737828,2.996254682,36.70411985,0,125,0,0.179597701,0.011494253,0.088,0,696,0,11.50483537,0,TOWN OF MERRIMAC,96,0,113,209,45.93301435,0,54.06698565,0,125,0,0.179597701,0.011494253,0.088,0,696,0,37195,91.00%,0.783403556,0,-10.38176972,-6.21422491,-0.541284404,-0.541284404,-0.541284404,ES&S DS200,ES&S ExpressVote,0,1,1,NA,ES&S ExpressVote,0,aNone,0,1,11.60481977
936,5513351400,WAUKESHA,TOWN OF MERTON WAUKESHA,23.50316103,70.13759762,6.359241354,1.58362287,-7.131029477,5.547406607,0.000368868,0.999446699,0.000184434,0.442272224,0,0.864587608,0.057561138,0.902012976,5378,0.00682405,21.91953816,77.2686271,0.811834747,5543,24.5,0.004123342,5422,6011,0.033013648,0.032090355,0.949802797,0.018106848,0,5578,0.920765929,0.353890283,0,0.773869347,6058,0.01972033,0.040157763,8370,45844,5.049088359,43.75423537,43.75423537,97.88530466,0.501792115,1.720430108,48.64994026,45.7,2.85,TOWN OF MERTON,1866,467,41,709,3083,60.52546221,15.14758352,1.3298735,22.99708077,0,1030,0,0.172963896,0.005037783,0.075728155,0.000970874,5955,0.005825243,47.14051685,0.000368868,TOWN OF MERTON,342,4,405,751,45.53928096,0.532623169,53.92809587,0,1030,0,0.172963896,0.005037783,0.075728155,0.000970874,5955,0.005825243,274401,86.10%,-22.03611993,0.000368868,-54.27154633,23.6197428,-0.032090355,-0.032090355,-0.031721487,ES&S DS200,ES&S ExpressVote,0,1,1,NA,ES&S ExpressVote,0,aNone,0,0,118.8533494
937,5511351425,SAWYER,TOWN OF METEOR SAWYER,29.41176471,64.70588235,5.882352941,-9.049773756,7.56302521,1.486748546,0.941176471,0,0.058823529,0.058823529,0,0.333333333,0.038461538,0.817307692,85,0.035294118,38.46153846,57.14285714,4.395604396,91,33.1,0.032967033,85,104,0,0.912087912,0,0.087912088,0,91,0.758333333,0.054945055,0,0,120,0.021978022,0.087912088,184,20539,5.454545455,8.571428571,8.571428571,97.82608696,0,0,55.43478261,47,2.11,TOWN OF METEOR,29,1,2,13,45,64.44444444,2.222222222,4.444444444,28.88888889,0,26,1,0.247619048,0.00952381,0,0,105,0,35.81699346,-0.058823529,TOWN OF METEOR,5,0,17,22,22.72727273,0,77.27272727,0,26,1,0.247619048,0.00952381,0,0,105,0,10872,71.44%,6.684491979,-0.058823529,-28.25396825,-15.73426573,0.087912088,0.087912088,0.029088559,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,2.011525865
938,5503951450,FOND DU LAC,TOWN OF METOMEN FOND DU LAC,22,70.5,7.5,-12.56790123,6.796296296,5.771604938,0,1,0,0.059701493,0,0.48,0.084070796,0.889380531,400,0.012437811,34.56790123,63.7037037,1.728395062,405,38.5,0.007352941,402,452,0,0.046568627,0.953431373,0,0,408,0.906666667,0.068627451,0,0.413793103,450,0.004901961,0.058823529,785,31469,1.359223301,17.79279279,17.79279279,98.72611465,0,0.891719745,51.59235669,46.4,2.61,TOWN OF METOMEN,108,18,5,82,213,50.70422535,8.450704225,2.34741784,38.49765258,0,59,0,0.135011442,0.006864989,0.033898305,0,437,0,32.00234742,0,TOWN OF METOMEN,31,0,53,84,36.9047619,0,63.0952381,0,59,0,0.135011442,0.006864989,0.033898305,0,437,0,59492,85.88%,-14.9047619,0,-25.20605112,2.33686067,-0.046568627,-0.046568627,-0.046568627,Dominion ImageCast Evolution,Dominion ImageCast Evolution,0,1,1,NA,Dominion ImageCast Evolution,0,aNone,0,0,8.03648386
939,5507551537,MARINETTE,TOWN OF MIDDLE INLET MARINETTE,29.37219731,67.93721973,2.69058296,-19.75060971,18.59511447,1.15549524,0.835555556,0,0.164444444,0.1,0,0.434782609,0.088582677,0.885826772,446,0.022222222,49.12280702,49.34210526,1.535087719,456,43,0.021786492,450,508,0.002222222,0.832244009,0,0.167755991,0,459,0.875954198,0.124183007,0,0,524,0,0.080610022,897,22410,4.924242424,13.04347826,13.04347826,98.21627648,0,0,50.94760312,54.5,2.14,TOWN OF MIDDLE INLET,69,14,5,98,186,37.09677419,7.52688172,2.688172043,52.68817204,1,67,0.925373134,0.130097087,0.003883495,0.074626866,0,515,0,15.24904769,-0.089817579,TOWN OF MIDDLE INLET,59,1,66,126,46.82539683,0.793650794,52.38095238,0,67,0.925373134,0.130097087,0.003883495,0.074626866,0,515,0,24615,81.17%,-17.45319952,-0.089817579,3.34606678,-2.297410192,0.093129126,0.093129126,0.003311547,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,6.764801146
940,5502551600,DANE,TOWN OF MIDDLETON DANE,56.42089844,35.86425781,7.71484375,4.830441181,-11.7500563,6.919615122,0,1,0,0.466666667,0,0.914256198,0.04751478,0.899934311,4096,0.011435523,51.59045726,47.61431412,0.795228628,4024,19.4,0.013627354,4110,4567,0.026277372,0,1,0,0.00024777,4036,0.944756554,0.449950446,0,0.844713656,4272,0.019326065,0.038652131,6083,67646,2.052389954,48.11075858,48.11075858,92.47082032,0,3.271412132,50.25480848,42.4,2.94,TOWN OF MIDDLETON,584,556,23,439,1602,36.45443196,34.70661673,1.435705368,27.40324594,0,841,0,0.189841986,0.006094808,0.093935791,0,4430,0.016646849,8.46101187,0,TOWN OF MIDDLETON,766,3,810,1579,48.51171628,0.189993667,51.29829006,0,841,0,0.189841986,0.006094808,0.093935791,0,4430,0.016646849,378210,80.57%,7.909182161,0,-20.21106817,-3.07874098,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,1,1,151.3010619
941,5504951725,IOWA,TOWN OF MIFFLIN IOWA,39.41605839,52.91970803,7.664233577,-15.53274707,9.574998132,5.957748935,0.945652174,0,0.054347826,0.054347826,0,0.466666667,0.074626866,0.823880597,274,0.014492754,54.94880546,43.3447099,1.706484642,293,35.7,0.010135135,276,335,0,0.949324324,0,0.050675676,0,296,0.843304843,0.047297297,0,0.105263158,351,0,0.084459459,647,26931,5.714285714,23.29192547,23.29192547,87.17156105,0,15.45595054,52.85935085,40.3,2.75,TOWN OF MIFFLIN,46,21,3,40,110,41.81818182,19.09090909,2.727272727,36.36363636,0,55,1,0.167173252,0,0,0,329,0,16.55607167,-0.054347826,TOWN OF MIFFLIN,41,1,53,95,43.15789474,1.052631579,55.78947368,0,55,1,0.167173252,0,0,0,329,0,14415,84.10%,-3.741836343,-0.054347826,-6.981073534,-11.79091072,0.050675676,0.050675676,-0.00367215,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,1,4.830154548
942,5505551850,JEFFERSON,TOWN OF MILFORD JEFFERSON,35.29411765,57.55166932,7.154213037,-7.698008337,2.591039395,5.106968942,0,1,0,0.073899371,0,0.591836735,0.120991254,0.927113703,629,0.004716981,42.99212598,54.96062992,2.047244094,635,37,0.004709576,636,686,0,0,1,0,0,637,0.877410468,0.064364207,0,0.375,726,0.009419152,0.054945055,1106,38852,1.991465149,21.16903633,21.16903633,98.91500904,0.904159132,0,51.17540687,43.2,2.55,TOWN OF MILFORD,132,27,10,78,247,53.44129555,10.93117409,4.048582996,31.57894737,0,131,0,1,0.022900763,0.053435115,0,131,0,25.97272195,0,TOWN OF MILFORD,55,0,101,156,35.25641026,0,64.74358974,0,131,0,1,0.022900763,0.053435115,0,131,0,50796,83.32%,0.037707391,0,-23.38168255,-7.735715728,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,0,12.21655209
943,5514151900,WOOD,TOWN OF MILLADORE WOOD,36.46723647,57.83475783,5.698005698,-14.37546016,8.95835334,5.417106822,0,1,0,0.051136364,0,1,0.108108108,0.951351351,351,0.008522727,50.84269663,48.87640449,0.280898876,356,39.2,0.008426966,352,370,0.008522727,0,1,0,0.002808989,356,0.833723653,0.053370787,0,0.210526316,427,1.168539326,0.081460674,836,20755,3.469387755,8.564231738,8.564231738,99.5215311,0,2.272727273,51.9138756,37.7,2.8,TOWN OF MILLADORE,68,8,5,64,145,46.89655172,5.517241379,3.448275862,44.13793103,0,51,0,0.135278515,0,0.019607843,0,377,0,13.6968268,0,TOWN OF MILLADORE,41,0,63,104,39.42307692,0,60.57692308,0,51,0,0.135278515,0,0.019607843,0,377,0,43433,86.83%,-2.955840456,0,-4.73847346,-11.41961971,0,0,0,ES&S DS200,ES&S Automark,0,1,1,NA,ES&S Automark,0,aNone,0,1,9.475099681
944,5505352050,JACKSON,TOWN OF MILLSTON JACKSON,31.91489362,62.76595745,5.319148936,-16.59995787,12.27090794,4.329049926,0.915789474,0,0.084210526,0.052631579,0,0.4,0.058333333,0.791666667,94,0.031578947,48.51485149,50.4950495,0.99009901,101,42.8,0.029411765,95,120,0,0.852941176,0,0.147058824,0,102,0.784615385,0.098039216,0,0.5,130,0,0.068627451,160,29209,2.941176471,15.90909091,15.90909091,98.125,0,0,58.125,45.3,2.05,TOWN OF MILLSTON,10,3,1,29,43,23.25581395,6.976744186,2.325581395,67.44186047,1,22,1,0.18487395,0.008403361,0,0,119,0,-4.675903018,-0.084210526,TOWN OF MILLSTON,7,0,25,32,21.875,0,78.125,0,22,1,0.18487395,0.008403361,0,0,119,0,11091,82.97%,10.03989362,-0.084210526,16.94681096,-26.63985149,0.147058824,0.147058824,0.062848297,NA,Dominion (Sequoia)/Command Central-Edge,1,0,0,Dominion (Sequoia)/Command Central-Edge,NA,1,Dominion (Sequoia)/Command Central-Edge,0,0,0.852918988
