CountyName,MunicipalityName,ReportingUnitText,Congressional,SenateDistrict,AssemblyDistrict,MITT ROMNEY/PAUL RYAN,BARACK OBAMA/JOE BIDEN,VIRGIL GOODE/JIM CLYMER,GARY JOHNSON/JAMES P. GRAY,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",JERRY WHITE/PHYLLIS SCHERRER,JILL STEIN/BEN MANSKI,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),Scattering
WAUKESHA ,CITY OF BROOKFIELD,CITY OF BROOKFIELD WARD 3,Congressional - District 5,State Senate - District 5,Assembly - District 14,875,444,1,9,0,0,3,0,0,1
WAUKESHA ,CITY OF BROOKFIELD,CITY OF BROOKFIELD WARD 4,Congressional - District 5,State Senate - District 5,Assembly - District 14,462,252,0,3,0,1,1,0,0,1
WAUKESHA ,CITY OF BROOKFIELD,CITY OF BROOKFIELD WARD 5,Congressional - District 5,State Senate - District 5,Assembly - District 14,968,413,0,3,0,0,3,0,0,0
WAUKESHA ,CITY OF BROOKFIELD,CITY OF BROOKFIELD WARD 6,Congressional - District 5,State Senate - District 5,Assembly - District 14,589,206,3,4,0,0,0,0,0,0
WAUKESHA ,CITY OF BROOKFIELD,CITY OF BROOKFIELD WARD 7,Congressional - District 5,State Senate - District 5,Assembly - District 14,635,307,1,2,0,0,2,0,0,0
WAUKESHA ,CITY OF BROOKFIELD,CITY OF BROOKFIELD WARD 8,Congressional - District 5,State Senate - District 5,Assembly - District 14,833,466,0,10,0,0,0,0,0,2
WAUKESHA ,CITY OF BROOKFIELD,CITY OF BROOKFIELD WARD 9,Congressional - District 5,State Senate - District 5,Assembly - District 14,719,331,0,5,1,0,0,0,0,5
WAUKESHA ,CITY OF DELAFIELD,CITY OF DELAFIELD Wards 1-14,Congressional - District 5,State Senate - District 33,Assembly - District 99,2948,1376,4,22,1,0,4,0,0,1
WAUKESHA ,CITY OF MILWAUKEE,CITY OF MILWAUKEE ward 319,Congressional - District 4,State Senate - District 8,Assembly - District 22,0,0,0,0,0,0,0,0,0,0
WAUKESHA ,CITY OF MUSKEGO,CITY OF MUSKEGO WARDS 1 - 3,Congressional - District 1,State Senate - District 28,Assembly - District 83,1771,753,1,16,0,0,3,0,0,2
WAUKESHA ,CITY OF MUSKEGO,CITY OF MUSKEGO WARDS 11 AND 12,Congressional - District 1,State Senate - District 28,Assembly - District 83,1623,632,2,6,0,0,5,0,0,2
WAUKESHA ,CITY OF MUSKEGO,CITY OF MUSKEGO WARDS 13 AND 14,Congressional - District 1,State Senate - District 28,Assembly - District 83,1610,599,5,16,0,0,1,0,0,2
WAUKESHA ,CITY OF MUSKEGO,CITY OF MUSKEGO WARDS 15 AND 16,Congressional - District 1,State Senate - District 28,Assembly - District 83,1504,567,2,10,0,0,3,0,0,0
WAUKESHA ,CITY OF MUSKEGO,CITY OF MUSKEGO WARDS 4 AND 5,Congressional - District 1,State Senate - District 28,Assembly - District 83,1412,666,1,8,0,1,2,0,0,2
WAUKESHA ,CITY OF MUSKEGO,CITY OF MUSKEGO WARDS 6 - 8,Congressional - District 1,State Senate - District 28,Assembly - District 83,1559,765,5,6,0,0,8,0,0,1
WAUKESHA ,CITY OF MUSKEGO,CITY OF MUSKEGO WARDS 9 AND 10,Congressional - District 1,State Senate - District 28,Assembly - District 83,1290,640,4,7,0,0,4,0,0,2
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 1,Congressional - District 5,State Senate - District 5,Assembly - District 15,807,451,0,12,0,0,5,0,0,2
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 10,Congressional - District 5,State Senate - District 28,Assembly - District 84,209,86,0,0,0,0,0,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 11,Congressional - District 5,State Senate - District 28,Assembly - District 84,415,160,0,2,0,0,0,0,0,1
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 12,Congressional - District 5,State Senate - District 28,Assembly - District 84,125,54,0,0,0,0,0,0,0,1
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 13,Congressional - District 5,State Senate - District 28,Assembly - District 84,142,54,2,0,0,0,1,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 14,Congressional - District 5,State Senate - District 28,Assembly - District 84,5,2,0,0,0,0,0,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 15,Congressional - District 1,State Senate - District 28,Assembly - District 84,767,375,2,10,0,0,3,0,0,1
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 16,Congressional - District 1,State Senate - District 28,Assembly - District 84,1082,461,3,6,0,0,2,0,0,7
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 17,Congressional - District 5,State Senate - District 5,Assembly - District 15,116,70,0,2,0,0,0,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 18,Congressional - District 5,State Senate - District 28,Assembly - District 84,1163,665,0,5,0,0,3,0,0,2
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 19,Congressional - District 1,State Senate - District 28,Assembly - District 84,105,49,1,0,0,0,0,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 2,Congressional - District 5,State Senate - District 5,Assembly - District 15,624,358,2,8,0,0,2,0,0,2
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 20,Congressional - District 5,State Senate - District 28,Assembly - District 84,253,99,1,1,0,0,0,0,0,1
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 21,Congressional - District 1,State Senate - District 28,Assembly - District 84,918,464,1,7,0,0,1,0,0,1
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 22,Congressional - District 5,State Senate - District 5,Assembly - District 15,829,478,4,0,1,0,2,0,0,3
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 23,Congressional - District 5,State Senate - District 5,Assembly - District 15,664,319,0,4,0,0,2,0,0,1
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 24,Congressional - District 5,State Senate - District 28,Assembly - District 84,1199,546,0,6,0,0,1,0,0,6
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 25,Congressional - District 5,State Senate - District 5,Assembly - District 15,533,255,0,2,0,0,2,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 26,Congressional - District 5,State Senate - District 28,Assembly - District 84,926,310,1,7,0,0,1,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 27,Congressional - District 5,State Senate - District 28,Assembly - District 84,1151,601,3,12,0,0,1,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 3,Congressional - District 5,State Senate - District 5,Assembly - District 15,823,459,4,5,0,1,4,0,0,3
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 4,Congressional - District 5,State Senate - District 5,Assembly - District 15,735,444,2,9,0,1,2,0,0,2
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 5,Congressional - District 5,State Senate - District 5,Assembly - District 15,1047,706,1,7,0,0,3,0,0,1
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 6,Congressional - District 5,State Senate - District 5,Assembly - District 15,210,190,1,3,0,0,1,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 7,Congressional - District 5,State Senate - District 28,Assembly - District 84,93,34,0,1,0,0,0,0,0,0
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 8,Congressional - District 5,State Senate - District 5,Assembly - District 15,1056,589,0,7,0,0,2,0,0,2
WAUKESHA ,CITY OF NEW BERLIN,CITY OF NEW BERLIN Ward 9,Congressional - District 5,State Senate - District 5,Assembly - District 15,854,556,1,11,0,0,4,0,0,2
WAUKESHA ,CITY OF OCONOMOWOC,CITY OF OCONOMOWOC Wards 10-12,Congressional - District 5,State Senate - District 13,Assembly - District 38,1476,755,4,13,0,0,5,0,0,4
WAUKESHA ,CITY OF OCONOMOWOC,CITY OF OCONOMOWOC Wards 1-3,Congressional - District 5,State Senate - District 13,Assembly - District 38,1687,874,2,8,0,0,2,0,0,6
WAUKESHA ,CITY OF OCONOMOWOC,CITY OF OCONOMOWOC Wards 4-6,Congressional - District 5,State Senate - District 13,Assembly - District 38,1580,779,5,10,0,0,2,0,0,2
WAUKESHA ,CITY OF OCONOMOWOC,CITY OF OCONOMOWOC Wards 7-9,Congressional - District 5,State Senate - District 13,Assembly - District 38,1427,749,3,14,2,0,4,0,0,5
WAUKESHA ,CITY OF PEWAUKEE,CITY OF PEWAUKEE WARDS 1-4,Congressional - District 5,State Senate - District 33,Assembly - District 98,2475,876,4,13,1,0,3,0,0,0
WAUKESHA ,CITY OF PEWAUKEE,CITY OF PEWAUKEE WARDS 5-7,Congressional - District 5,State Senate - District 33,Assembly - District 98,2087,825,3,8,0,0,4,0,0,4
WAUKESHA ,CITY OF PEWAUKEE,CITY OF PEWAUKEE WARDS 8-10,Congressional - District 5,State Senate - District 33,Assembly - District 98,2147,904,5,10,0,2,4,0,0,6
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 1,Congressional - District 5,State Senate - District 33,Assembly - District 98,692,449,1,8,0,0,2,0,0,2
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 10,Congressional - District 5,State Senate - District 33,Assembly - District 98,448,335,1,1,0,0,3,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 11,Congressional - District 5,State Senate - District 33,Assembly - District 97,326,271,0,2,0,1,0,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 12,Congressional - District 5,State Senate - District 33,Assembly - District 98,984,596,2,13,0,0,2,0,0,2
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 13,Congressional - District 5,State Senate - District 33,Assembly - District 98,691,358,0,6,0,0,0,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 14,Congressional - District 5,State Senate - District 33,Assembly - District 97,527,501,4,9,0,0,1,0,0,2
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 15,Congressional - District 5,State Senate - District 33,Assembly - District 97,306,287,0,9,1,0,0,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 16,Congressional - District 5,State Senate - District 33,Assembly - District 97,351,324,5,3,0,0,0,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 17,Congressional - District 5,State Senate - District 33,Assembly - District 97,1005,665,2,12,0,1,2,0,0,6
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 18,Congressional - District 5,State Senate - District 33,Assembly - District 97,527,642,2,12,0,1,5,0,0,4
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 19,Congressional - District 5,State Senate - District 33,Assembly - District 97,631,531,0,10,0,0,1,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 2,Congressional - District 5,State Senate - District 33,Assembly - District 98,707,514,5,10,0,0,1,0,0,4
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 20,Congressional - District 5,State Senate - District 33,Assembly - District 97,939,553,1,7,0,0,2,0,0,4
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 21,Congressional - District 5,State Senate - District 33,Assembly - District 97,677,430,1,6,0,0,2,0,0,3
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 22,Congressional - District 5,State Senate - District 33,Assembly - District 97,572,407,3,12,0,0,2,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 23,Congressional - District 5,State Senate - District 33,Assembly - District 97,570,358,1,5,0,0,2,0,0,5
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 24,Congressional - District 5,State Senate - District 33,Assembly - District 97,363,312,1,17,0,0,1,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 25,Congressional - District 5,State Senate - District 33,Assembly - District 97,364,387,0,10,0,0,3,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 26,Congressional - District 5,State Senate - District 33,Assembly - District 97,177,229,2,8,1,0,0,0,0,4
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 27,Congressional - District 5,State Senate - District 33,Assembly - District 98,16,16,1,0,0,0,0,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 28,Congressional - District 5,State Senate - District 33,Assembly - District 97,217,259,2,5,0,0,3,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 29,Congressional - District 5,State Senate - District 33,Assembly - District 98,219,234,3,6,1,0,2,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 3,Congressional - District 5,State Senate - District 33,Assembly - District 98,213,151,1,3,0,0,0,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 30,Congressional - District 5,State Senate - District 33,Assembly - District 97,974,585,0,9,0,0,3,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 31,Congressional - District 5,State Senate - District 33,Assembly - District 97,900,431,0,5,0,0,0,0,0,2
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 32,Congressional - District 5,State Senate - District 33,Assembly - District 97,868,488,0,6,1,0,1,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 33,Congressional - District 5,State Senate - District 33,Assembly - District 97,729,457,3,7,0,0,1,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 34,Congressional - District 5,State Senate - District 33,Assembly - District 98,188,152,0,1,0,0,2,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 35,Congressional - District 5,State Senate - District 33,Assembly - District 98,797,405,0,6,0,0,1,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 36,Congressional - District 5,State Senate - District 33,Assembly - District 98,1356,650,2,13,0,0,2,0,0,3
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 37,Congressional - District 5,State Senate - District 33,Assembly - District 97,523,418,4,13,0,0,3,0,0,5
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 38,Congressional - District 5,State Senate - District 33,Assembly - District 97,822,631,3,11,0,0,1,0,0,4
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 4,Congressional - District 5,State Senate - District 33,Assembly - District 98,283,238,0,4,0,0,2,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 5,Congressional - District 5,State Senate - District 33,Assembly - District 97,523,497,4,4,0,1,2,0,0,3
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 6,Congressional - District 5,State Senate - District 33,Assembly - District 98,578,583,0,3,0,0,3,0,0,1
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 7,Congressional - District 5,State Senate - District 33,Assembly - District 97,602,783,0,12,1,1,3,0,0,7
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 8,Congressional - District 5,State Senate - District 33,Assembly - District 97,138,118,0,0,0,0,1,0,0,0
WAUKESHA ,CITY OF WAUKESHA,CITY OF WAUKESHA Ward 9,Congressional - District 5,State Senate - District 33,Assembly - District 98,842,559,5,14,1,0,3,0,0,6
WAUKESHA ,TOWN OF BROOKFIELD,TOWN OF BROOKFIELD Ward 10,Congressional - District 5,State Senate - District 5,Assembly - District 13,219,122,0,3,0,0,0,0,0,2
WAUKESHA ,TOWN OF BROOKFIELD,TOWN OF BROOKFIELD Ward 9,Congressional - District 5,State Senate - District 5,Assembly - District 14,192,98,0,0,0,0,1,0,0,1
WAUKESHA ,TOWN OF BROOKFIELD,"TOWN OF BROOKFIELD Wards 1, 3, 4",Congressional - District 5,State Senate - District 5,Assembly - District 13,922,440,2,5,0,0,2,0,0,0
WAUKESHA ,TOWN OF BROOKFIELD,"TOWN OF BROOKFIELD Wards 2, 6, 8",Congressional - District 5,State Senate - District 5,Assembly - District 13,731,496,0,4,0,0,0,0,0,0
WAUKESHA ,TOWN OF BROOKFIELD,"TOWN OF BROOKFIELD Wards 5, 7",Congressional - District 5,State Senate - District 5,Assembly - District 13,630,264,1,2,0,0,0,0,0,3
WAUKESHA ,TOWN OF DELAFIELD,"TOWN OF DELAFIELD WARDS 1, 2, 5, 6",Congressional - District 5,State Senate - District 33,Assembly - District 99,1527,497,0,9,0,0,0,0,0,1
WAUKESHA ,TOWN OF DELAFIELD,"TOWN OF DELAFIELD WARDS 3, 4",Congressional - District 5,State Senate - District 33,Assembly - District 99,967,218,1,8,0,0,1,0,0,0
WAUKESHA ,TOWN OF DELAFIELD,"TOWN OF DELAFIELD WARDS 7, 8",Congressional - District 5,State Senate - District 33,Assembly - District 99,707,221,1,5,0,0,0,0,0,1
WAUKESHA ,TOWN OF DELAFIELD,"TOWN OF DELAFIELD WARDS 9, 10, 11",Congressional - District 5,State Senate - District 33,Assembly - District 99,954,358,1,5,0,0,1,0,0,0
WAUKESHA ,TOWN OF EAGLE,TOWN OF EAGLE WARDS 1-4,Congressional - District 1,State Senate - District 11,Assembly - District 33,1617,576,1,10,0,1,2,0,0,1
WAUKESHA ,TOWN OF GENESEE,"TOWN OF GENESEE Ward 1,3,5 & 9",Congressional - District 1,State Senate - District 33,Assembly - District 99,1144,396,1,7,0,0,0,0,0,7
WAUKESHA ,TOWN OF GENESEE,"TOWN OF GENESEE Ward 2, 4 & 10",Congressional - District 1,State Senate - District 33,Assembly - District 99,1153,447,2,6,0,0,1,0,0,2
WAUKESHA ,TOWN OF GENESEE,"TOWN OF GENESEE Ward 6,7 & 8",Congressional - District 1,State Senate - District 33,Assembly - District 97,1286,522,3,11,0,0,5,0,0,1
WAUKESHA ,TOWN OF LISBON,"TOWN OF LISBON WARD 1, 6",Congressional - District 5,State Senate - District 8,Assembly - District 22,1572,571,4,13,0,0,1,0,0,2
WAUKESHA ,TOWN OF LISBON,TOWN OF LISBON WARD 2,Congressional - District 5,State Senate - District 8,Assembly - District 22,954,465,1,3,0,0,3,0,0,0
WAUKESHA ,TOWN OF LISBON,TOWN OF LISBON WARD 3,Congressional - District 5,State Senate - District 33,Assembly - District 98,546,184,2,1,1,0,0,0,0,1
WAUKESHA ,TOWN OF LISBON,"TOWN OF LISBON WARD 4, 5",Congressional - District 5,State Senate - District 8,Assembly - District 22,1710,607,0,11,1,0,1,0,0,2
WAUKESHA ,TOWN OF MERTON,"TOWN OF MERTON Wards 1, 2, 3, 7, 8, 9",Congressional - District 5,State Senate - District 33,Assembly - District 99,2937,763,1,19,0,0,2,0,0,6
WAUKESHA ,TOWN OF MERTON,"TOWN OF MERTON Wards, 4, 5, 6, 10",Congressional - District 5,State Senate - District 33,Assembly - District 99,1346,452,1,10,0,0,1,0,0,5
WAUKESHA ,TOWN OF MUKWONAGO,"TOWN OF MUKWONAGO WARDS 1,2,3,7,8,9,10, 11",Congressional - District 1,State Senate - District 11,Assembly - District 33,2490,869,3,18,0,0,1,0,0,8
WAUKESHA ,TOWN OF MUKWONAGO,"TOWN OF MUKWONAGO WARDS 4,5,6",Congressional - District 1,State Senate - District 33,Assembly - District 97,1157,378,3,7,0,0,3,0,0,4
WAUKESHA ,TOWN OF OCONOMOWOC,TOWN OF OCONOMOWOC Ward 10,Congressional - District 5,State Senate - District 33,Assembly - District 99,16,7,0,0,0,0,0,0,0,0
WAUKESHA ,TOWN OF OCONOMOWOC,"TOWN OF OCONOMOWOC Wards  5,8,& 9",Congressional - District 5,State Senate - District 13,Assembly - District 38,1283,453,3,7,1,0,3,0,0,0
WAUKESHA ,TOWN OF OCONOMOWOC,"TOWN OF OCONOMOWOC Wards 1,2,& 4",Congressional - District 5,State Senate - District 13,Assembly - District 38,1576,525,3,9,0,1,1,0,0,0
WAUKESHA ,TOWN OF OCONOMOWOC,"TOWN OF OCONOMOWOC Wards 3,6,& 7",Congressional - District 5,State Senate - District 13,Assembly - District 38,1207,549,6,5,1,0,2,0,0,7
WAUKESHA ,TOWN OF OTTAWA,TOWN OF OTTAWA WARDS 1-5,Congressional - District 1,State Senate - District 33,Assembly - District 99,1771,722,5,11,1,1,3,0,0,5
WAUKESHA ,TOWN OF VERNON,"TOWN OF VERNON WARD 1, 8-11",Congressional - District 1,State Senate - District 28,Assembly - District 83,1626,639,6,8,0,1,4,0,0,1
WAUKESHA ,TOWN OF VERNON,TOWN OF VERNON WARD 2-7,Congressional - District 1,State Senate - District 28,Assembly - District 83,2024,790,3,12,0,0,1,0,0,3
WAUKESHA ,TOWN OF WAUKESHA,TOWN OF WAUKESHA Ward 12,Congressional - District 5,State Senate - District 28,Assembly - District 83,5,2,0,0,0,0,0,0,0,0
WAUKESHA ,TOWN OF WAUKESHA,"TOWN OF WAUKESHA Wards  2,3,4,5,6",Congressional - District 1,State Senate - District 33,Assembly - District 97,1939,744,6,12,0,0,4,0,0,3
WAUKESHA ,TOWN OF WAUKESHA,"TOWN OF WAUKESHA Wards 1,8",Congressional - District 5,State Senate - District 33,Assembly - District 97,589,369,0,3,0,0,2,0,0,2
WAUKESHA ,TOWN OF WAUKESHA,"TOWN OF WAUKESHA Wards 7,9,10,11",Congressional - District 1,State Senate - District 28,Assembly - District 83,1555,592,1,6,0,0,5,0,0,3
WAUKESHA ,VILLAGE OF BIG BEND,VILLAGE OF BIG BEND WARDS 1-3,Congressional - District 1,State Senate - District 28,Assembly - District 83,545,239,1,4,0,0,4,0,0,5
WAUKESHA ,VILLAGE OF BUTLER,VILLAGE OF BUTLER WARDS 1-3,Congressional - District 5,State Senate - District 8,Assembly - District 22,647,431,6,7,0,0,2,0,0,4
WAUKESHA ,VILLAGE OF CHENEQUA,VILLAGE OF CHENEQUA Ward 1,Congressional - District 5,State Senate - District 33,Assembly - District 99,327,48,1,4,0,0,0,0,0,0
WAUKESHA ,VILLAGE OF DOUSMAN,VILLAGE OF DOUSMAN Wards 1-3,Congressional - District 1,State Senate - District 33,Assembly - District 99,938,413,2,6,0,0,0,0,0,0
WAUKESHA ,VILLAGE OF EAGLE,VILLAGE OF EAGLE WARDS 1-2,Congressional - District 1,State Senate - District 11,Assembly - District 33,807,283,0,8,1,1,2,0,0,4
WAUKESHA ,VILLAGE OF ELM GROVE,VILLAGE OF ELM GROVE Wards 1-4,Congressional - District 5,State Senate - District 5,Assembly - District 13,1605,710,3,11,1,1,3,0,0,1
WAUKESHA ,VILLAGE OF ELM GROVE,VILLAGE OF ELM GROVE Wards 5-8,Congressional - District 5,State Senate - District 5,Assembly - District 13,1363,678,1,7,0,0,1,0,0,1
WAUKESHA ,VILLAGE OF HARTLAND,VILLAGE OF HARTLAND WARDS 1-6,Congressional - District 5,State Senate - District 33,Assembly - District 99,1701,909,0,22,0,0,2,0,0,5
WAUKESHA ,VILLAGE OF HARTLAND,VILLAGE OF HARTLAND WARDS 7-12,Congressional - District 5,State Senate - District 33,Assembly - District 99,1965,762,2,12,0,0,5,0,0,1
WAUKESHA ,VILLAGE OF LAC LA BELLE,VILLAGE OF LAC LA BELLE WARD 1,Congressional - District 5,State Senate - District 13,Assembly - District 38,174,44,0,1,0,0,0,0,0,0
WAUKESHA ,VILLAGE OF LANNON,VILLAGE OF LANNON WARDS 1-2,Congressional - District 5,State Senate - District 8,Assembly - District 22,432,249,0,6,0,0,3,0,0,1
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 1,Congressional - District 5,State Senate - District 8,Assembly - District 22,904,499,3,6,0,0,1,0,0,0
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 10,Congressional - District 5,State Senate - District 8,Assembly - District 22,548,281,0,7,1,0,2,0,0,0
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 11,Congressional - District 5,State Senate - District 8,Assembly - District 22,527,309,0,5,0,0,2,0,0,1
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 12,Congressional - District 5,State Senate - District 8,Assembly - District 22,355,212,1,2,0,0,0,0,0,1
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 13,Congressional - District 5,State Senate - District 8,Assembly - District 22,847,383,1,6,0,0,1,0,0,2
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 14,Congressional - District 5,State Senate - District 8,Assembly - District 22,933,464,1,9,1,0,2,0,0,5
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 15,Congressional - District 5,State Senate - District 8,Assembly - District 22,910,445,0,8,0,0,4,0,0,5
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 16,Congressional - District 5,State Senate - District 8,Assembly - District 22,371,216,1,4,0,0,1,0,0,0
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 17,Congressional - District 5,State Senate - District 8,Assembly - District 22,756,414,2,4,0,0,0,0,0,2
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 18,Congressional - District 5,State Senate - District 8,Assembly - District 22,655,345,2,2,0,0,1,0,0,1
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 19,Congressional - District 5,State Senate - District 8,Assembly - District 22,738,367,6,9,0,0,0,0,0,2
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 2,Congressional - District 5,State Senate - District 8,Assembly - District 22,532,295,2,5,0,0,3,0,0,0
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 20,Congressional - District 5,State Senate - District 8,Assembly - District 22,753,425,2,5,0,1,0,0,0,3
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 21,Congressional - District 5,State Senate - District 8,Assembly - District 22,776,351,1,4,0,0,2,0,0,2
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 22,Congressional - District 5,State Senate - District 8,Assembly - District 22,517,223,0,0,0,0,0,0,0,0
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 23,Congressional - District 5,State Senate - District 8,Assembly - District 22,634,272,1,6,0,0,0,0,0,2
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 3,Congressional - District 5,State Senate - District 8,Assembly - District 22,725,440,3,3,0,0,6,0,0,1
WAUKESHA ,VILLAGE OF MENOMONEE FALLS,VILLAGE OF MENOMONEE FALLS WARD 4,Congressional - District 5,State Senate - District 8,Assembly - District 22,396,201,0,4,0,0,2,0,1,0
