"","county","municipality","muni_county","reporting_unit_orig","reporting_unit","democrat_votes.rec","democrat_votes.perc","other_votes.rec","other_votes.perc","republican_votes.rec","republican_votes.perc","votes.tot"
"1759","WAUKESHA","TOWN OF BROOKFIELD","TOWN OF BROOKFIELD WAUKESHA","TOWN OF BROOKFIELD WARD 9 WAUKESHA","TOWN-OF-BROOKFIELD-WARD-9-WAUKESHA",98,33.5616438356164,2,0.684931506849315,192,65.7534246575342,292
"1760","WAUKESHA","TOWN OF BROOKFIELD","TOWN OF BROOKFIELD WAUKESHA","TOWN OF BROOKFIELD WARDS 1, 3, 4 WAUKESHA","TOWN-OF-BROOKFIELD-WARD-1-3-4-WAUKESHA",440,32.0933625091174,9,0.656455142231947,922,67.2501823486506,1371
"1761","WAUKESHA","TOWN OF BROOKFIELD","TOWN OF BROOKFIELD WAUKESHA","TOWN OF BROOKFIELD WARDS 2, 6, 8 WAUKESHA","TOWN-OF-BROOKFIELD-WARD-2-6-8-WAUKESHA",496,40.2924451665313,4,0.324939073923639,731,59.3826157595451,1231
"1762","WAUKESHA","TOWN OF BROOKFIELD","TOWN OF BROOKFIELD WAUKESHA","TOWN OF BROOKFIELD WARDS 5, 7 WAUKESHA","TOWN-OF-BROOKFIELD-WARD-5-7-WAUKESHA",264,29.3333333333333,6,0.666666666666667,630,70,900
"1763","WASHBURN","TOWN OF BROOKLYN","TOWN OF BROOKLYN WASHBURN","TOWN OF BROOKLYN WARD 1 WASHBURN","TOWN-OF-BROOKLYN-WARD-1-WASHBURN",81,48.7951807228916,6,3.6144578313253,79,47.5903614457831,166
"1764","GREEN","TOWN OF BROOKLYN","TOWN OF BROOKLYN GREEN","TOWN OF BROOKLYN WARDS 1-2-3 GREEN","TOWN-OF-BROOKLYN-WARD-1-2-3-GREEN",399,57.8260869565217,8,1.15942028985507,283,41.0144927536232,690
"1765","GREEN LAKE","TOWN OF BROOKLYN","TOWN OF BROOKLYN GREEN LAKE","TOWN OF BROOKLYN WARDS 1 - 3 GREEN LAKE","TOWN-OF-BROOKLYN-WARD-1-3-GREEN-LAKE",422,35.7930449533503,7,0.593723494486853,750,63.6132315521629,1179
"1766","CALUMET","TOWN OF BROTHERTOWN","TOWN OF BROTHERTOWN CALUMET","TOWN OF BROTHERTOWN WARD 1-2 CALUMET","TOWN-OF-BROTHERTOWN-WARD-1-2-CALUMET",246,32.1989528795811,7,0.916230366492147,511,66.8848167539267,764
"1767","TAYLOR","TOWN OF BROWNING","TOWN OF BROWNING TAYLOR","TOWN OF BROWNING WARD 1 TAYLOR","TOWN-OF-BROWNING-WARD-1-TAYLOR",125,31.25,7,1.75,268,67,400
"1768","DOUGLAS","TOWN OF BRULE","TOWN OF BRULE DOUGLAS","TOWN OF BRULE WARDS 1 & 2 DOUGLAS","TOWN-OF-BRULE-WARD-1-2-DOUGLAS",265,64.9509803921569,7,1.7156862745098,136,33.3333333333333,408
"1769","EAU CLAIRE","TOWN OF BRUNSWICK","TOWN OF BRUNSWICK EAU CLAIRE","TOWN OF BRUNSWICK WARDS 1, 2 EAU CLAIRE","TOWN-OF-BRUNSWICK-WARD-1-2-EAU-CLAIRE",507,48.9382239382239,9,0.868725868725869,520,50.1930501930502,1036
"1770","DOOR","TOWN OF BRUSSELS","TOWN OF BRUSSELS DOOR","TOWN OF BRUSSELS WARDS 1 & 2 DOOR","TOWN-OF-BRUSSELS-WARD-1-2-DOOR",275,47.008547008547,7,1.1965811965812,303,51.7948717948718,585
"1771","OUTAGAMIE","TOWN OF BUCHANAN","TOWN OF BUCHANAN OUTAGAMIE","TOWN OF BUCHANAN WARDS 1-10 OUTAGAMIE","TOWN-OF-BUCHANAN-WARD-1-10-OUTAGAMIE",1701,43.6601642710472,57,1.46303901437372,2138,54.8767967145791,3896
"1772","RICHLAND","TOWN OF BUENA VISTA","TOWN OF BUENA VISTA RICHLAND","TOWN OF BUENA VISTA WARD 4 RICHLAND","TOWN-OF-BUENA-VISTA-WARD-4-RICHL-",0,0,0,0,2,100,2
"1773","RICHLAND","TOWN OF BUENA VISTA","TOWN OF BUENA VISTA RICHLAND","TOWN OF BUENA VISTA WARDS 1-3 RICHLAND","TOWN-OF-BUENA-VISTA-WARD-1-3-RICHL-",464,57.7833125778331,7,0.87173100871731,332,41.3449564134496,803
"1774","PORTAGE","TOWN OF BUENA VISTA","TOWN OF BUENA VISTA PORTAGE","TOWN OF BUENA VISTA WARDS 1 & 2 PORTAGE","TOWN-OF-BUENA-VISTA-WARD-1-2-PORTAGE",309,45.9138187221397,7,1.04011887072808,357,53.0460624071322,673
"1775","MARQUETTE","TOWN OF BUFFALO","TOWN OF BUFFALO MARQUETTE","TOWN OF BUFFALO WARD 1 & 2 MARQUETTE","TOWN-OF-BUFFALO-WARD-1-2-MARQUETTE",321,55.1546391752577,1,0.171821305841924,260,44.6735395189003,582
"1776","BUFFALO","TOWN OF BUFFALO","TOWN OF BUFFALO BUFFALO","TOWN OF BUFFALO WARD 1 BUFFALO","TOWN-OF-BUFFALO-WARD-1-BUFFALO",207,50.9852216748768,9,2.21674876847291,190,46.7980295566502,406
"1777","DANE","TOWN OF BURKE","TOWN OF BURKE DANE","TOWN OF BURKE WARDS 1-4 DANE","TOWN-OF-BURKE-WARD-1-4-DANE",1168,58.6934673366834,25,1.25628140703518,797,40.0502512562814,1990
"1778","RACINE","TOWN OF BURLINGTON","TOWN OF BURLINGTON RACINE","TOWN OF BURLINGTON WARD 11 RACINE","TOWN-OF-BURLINGTON-WARD-11-RACINE",155,37.0813397129187,4,0.956937799043062,259,61.9617224880383,418
"1779","RACINE","TOWN OF BURLINGTON","TOWN OF BURLINGTON RACINE","TOWN OF BURLINGTON WARDS 1-7 RACINE","TOWN-OF-BURLINGTON-WARD-1-7-RACINE",728,34.2749529190207,13,0.612052730696798,1383,65.1129943502825,2124
"1780","RACINE","TOWN OF BURLINGTON","TOWN OF BURLINGTON RACINE","TOWN OF BURLINGTON WARDS 8-10 RACINE","TOWN-OF-BURLINGTON-WARD-8-10-RACINE",416,39.7705544933078,11,1.05162523900574,619,59.1778202676864,1046
"1781","DODGE","TOWN OF BURNETT","TOWN OF BURNETT DODGE","TOWN OF BURNETT WARDS 1-2 DODGE","TOWN-OF-BURNETT-WARD-1-2-DODGE",232,42.2586520947177,6,1.09289617486339,311,56.6484517304189,549
"1782","LA CROSSE","TOWN OF BURNS","TOWN OF BURNS LA CROSSE","TOWN OF BURNS WARD 1 LA CROSSE","TOWN-OF-BURNS-WARD-1-LA-CROSSE",290,51.8783542039356,3,0.536672629695885,266,47.5849731663685,559
"1783","TREMPEALEAU","TOWN OF BURNSIDE","TOWN OF BURNSIDE TREMPEALEAU","TOWN OF BURNSIDE WARDS 1 - 2 TREMPEALEAU","TOWN-OF-BURNSIDE-WARD-1-2-TREMPEALEAU",133,58.3333333333333,2,0.87719298245614,93,40.7894736842105,228
"1784","CLARK","TOWN OF BUTLER","TOWN OF BUTLER CLARK","TOWN OF BUTLER WARD 1 CLARK","TOWN-OF-BUTLER-WARD-1-CLARK",21,44.6808510638298,0,0,26,55.3191489361702,47
"1785","MONROE","TOWN OF BYRON","TOWN OF BYRON MONROE","TOWN OF BYRON WARD 1 MONROE","TOWN-OF-BYRON-WARD-1-MONROE",281,48.3648881239243,9,1.54905335628227,291,50.0860585197935,581
"1786","FOND DU LAC","TOWN OF BYRON","TOWN OF BYRON FOND DU LAC","TOWN OF BYRON WARDS 1-2 FOND DU LAC","TOWN-OF-BYRON-WARD-1-2-FOND-DU-LAC",300,29.8507462686567,9,0.895522388059702,696,69.2537313432836,1005
"1787","BAYFIELD","TOWN OF CABLE","TOWN OF CABLE BAYFIELD","TOWN OF CABLE WARD 1 BAYFIELD","TOWN-OF-CABLE-WARD-1-BAYFIELD",256,48.4848484848485,2,0.378787878787879,270,51.1363636363636,528
"1788","GREEN","TOWN OF CADIZ","TOWN OF CADIZ GREEN","TOWN OF CADIZ WARD 1 GREEN","TOWN-OF-CADIZ-WARD-1-GREEN",214,49.7674418604651,11,2.55813953488372,205,47.6744186046512,430
"1789","ST. CROIX","TOWN OF CADY","TOWN OF CADY ST. CROIX","TOWN OF CADY WARD 1 ST. CROIX","TOWN-OF-CADY-WARD-1-ST.-CROIX",186,38.3505154639175,12,2.47422680412371,287,59.1752577319588,485
"1790","DODGE","TOWN OF CALAMUS","TOWN OF CALAMUS DODGE","TOWN OF CALAMUS WARDS 1-2 DODGE","TOWN-OF-CALAMUS-WARD-1-2-DODGE",258,48.0446927374302,6,1.11731843575419,273,50.8379888268156,537
"1791","TREMPEALEAU","TOWN OF CALEDONIA","TOWN OF CALEDONIA TREMPEALEAU","TOWN OF CALEDONIA WARDS 1 - 2 TREMPEALEAU","TOWN-OF-CALEDONIA-WARD-1-2-TREMPEALEAU",262,51.7786561264822,8,1.58102766798419,236,46.6403162055336,506
"1792","COLUMBIA","TOWN OF CALEDONIA","TOWN OF CALEDONIA COLUMBIA","TOWN OF CALEDONIA WARDS 1 & 2 COLUMBIA","TOWN-OF-CALEDONIA-WARD-1-2-COLUMBIA",485,55.1763367463026,5,0.568828213879408,389,44.254835039818,879
"1793","WAUPACA","TOWN OF CALEDONIA","TOWN OF CALEDONIA WAUPACA","TOWN OF CALEDONIA WARDS 1 & 2 WAUPACA","TOWN-OF-CALEDONIA-WARD-1-2-WAUPACA",352,35.9550561797753,11,1.12359550561798,616,62.9213483146067,979
"1794","FOND DU LAC","TOWN OF CALUMET","TOWN OF CALUMET FOND DU LAC","TOWN OF CALUMET WARD 1 FOND DU LAC","TOWN-OF-CALUMET-WARD-1-FOND-DU-LAC",196,38.28125,1,0.1953125,315,61.5234375,512
"1795","FOND DU LAC","TOWN OF CALUMET","TOWN OF CALUMET FOND DU LAC","TOWN OF CALUMET WARD 2 FOND DU LAC","TOWN-OF-CALUMET-WARD-2-FOND-DU-LAC",114,32.3863636363636,4,1.13636363636364,234,66.4772727272727,352
"1796","WOOD","TOWN OF CAMERON","TOWN OF CAMERON WOOD","TOWN OF CAMERON WARD 1 WOOD","TOWN-OF-CAMERON-WARD-1-WOOD",115,38.7205387205387,1,0.336700336700337,181,60.9427609427609,297
"1797","LA CROSSE","TOWN OF CAMPBELL","TOWN OF CAMPBELL LA CROSSE","TOWN OF CAMPBELL WARDS 1 - 6 LA CROSSE","TOWN-OF-CAMPBELL-WARD-1-6-LA-CROSSE",1525,59.9214145383104,35,1.37524557956778,985,38.7033398821218,2545
"1798","BUFFALO","TOWN OF CANTON","TOWN OF CANTON BUFFALO","TOWN OF CANTON WARD 1 BUFFALO","TOWN-OF-CANTON-WARD-1-BUFFALO",76,54.2857142857143,1,0.714285714285714,63,45,140
"1799","IRON","TOWN OF CAREY","TOWN OF CAREY IRON","TOWN OF CAREY WARD 1 IRON","TOWN-OF-CAREY-WARD-1-IRON",42,41.1764705882353,2,1.96078431372549,58,56.8627450980392,102
"1800","KEWAUNEE","TOWN OF CARLTON","TOWN OF CARLTON KEWAUNEE","TOWN OF CARLTON WARDS 1 -2 KEWAUNEE","TOWN-OF-CARLTON-WARD-1-2-KEWAUNEE",275,45.757071547421,8,1.33111480865225,318,52.9118136439268,601
"1801","PORTAGE","TOWN OF CARSON","TOWN OF CARSON PORTAGE","TOWN OF CARSON WARDS 1 & 2 PORTAGE","TOWN-OF-CARSON-WARD-1-2-PORTAGE",396,50.8344030808729,8,1.02695763799743,375,48.1386392811297,779
"1802","WOOD","TOWN OF CARY","TOWN OF CARY WOOD","TOWN OF CARY WARD 1 WOOD","TOWN-OF-CARY-WARD-1-WOOD",85,37.117903930131,2,0.873362445414847,142,62.0087336244542,229
"1803","KEWAUNEE","TOWN OF CASCO","TOWN OF CASCO KEWAUNEE","TOWN OF CASCO WARDS 1-3 KEWAUNEE","TOWN-OF-CASCO-WARD-1-3-KEWAUNEE",267,41.2037037037037,4,0.617283950617284,377,58.179012345679,648
"1804","WASHBURN","TOWN OF CASEY","TOWN OF CASEY WASHBURN","TOWN OF CASEY WARD 1 WASHBURN","TOWN-OF-CASEY-WARD-1-WASHBURN",139,50.7299270072993,6,2.18978102189781,129,47.0802919708029,274
"1805","MARATHON","TOWN OF CASSEL","TOWN OF CASSEL MARATHON","TOWN OF CASSEL WARD 1 MARATHON","TOWN-OF-CASSEL-WARD-1-MARATHON",234,43.984962406015,8,1.50375939849624,290,54.5112781954887,532
"1806","ONEIDA","TOWN OF CASSIAN","TOWN OF CASSIAN ONEIDA","TOWN OF CASSIAN WARDS 1 & 2 ONEIDA","TOWN-OF-CASSIAN-WARD-1-2-ONEIDA",324,45.8923512747875,5,0.708215297450425,377,53.399433427762,706
"1807","GRANT","TOWN OF CASSVILLE","TOWN OF CASSVILLE GRANT","TOWN OF CASSVILLE WARD 1 GRANT","TOWN-OF-CASSVILLE-WARD-1-GRANT",101,51.2690355329949,3,1.52284263959391,93,47.2081218274112,197
"1808","GRANT","TOWN OF CASTLE ROCK","TOWN OF CASTLE ROCK GRANT","TOWN OF CASTLE ROCK WARD 1 GRANT","TOWN-OF-CASTLE-ROCK-WARD-1-GRANT",77,57.037037037037,1,0.740740740740741,57,42.2222222222222,135
"1809","FOREST","TOWN OF CASWELL","TOWN OF CASWELL FOREST","TOWN OF CASWELL WARD 1 FOREST","TOWN-OF-CASWELL-WARD-1-FOREST",21,40.3846153846154,0,0,31,59.6153846153846,52
"1810","PRICE","TOWN OF CATAWBA","TOWN OF CATAWBA PRICE","TOWN OF CATAWBA WARD 1 PRICE","TOWN-OF-CATAWBA-WARD-1-PRICE",77,55.7971014492754,7,5.07246376811594,54,39.1304347826087,138
"1811","MANITOWOC","TOWN OF CATO","TOWN OF CATO MANITOWOC","TOWN OF CATO WARD 1-2 MANITOWOC","TOWN-OF-CATO-WARD-1-2-MANITOWOC",377,39.8520084566596,12,1.26849894291755,557,58.8794926004228,946
"1812","BARRON","TOWN OF CEDAR LAKE","TOWN OF CEDAR LAKE BARRON","TOWN OF CEDAR LAKE WARD 1 BARRON","TOWN-OF-CEDAR-LAKE-WARD-1-BARRON",268,41.4219474497682,3,0.463678516228748,376,58.1143740340031,647
