"","county","municipality","muni_county","reporting_unit_orig","reporting_unit","democrat_votes.rec","democrat_votes.perc","other_votes.rec","other_votes.perc","republican_votes.rec","republican_votes.perc","votes.tot"
"1621","MILWAUKEE","CITY OF WAUWATOSA","CITY OF WAUWATOSA MILWAUKEE","CITY OF WAUWATOSA WARD 5 MILWAUKEE","CITY-OF-WAUWATOSA-WARD-5-MILWAUKEE",965,50.9772847332277,20,1.05652403592182,908,47.9661912308505,1893
"1622","MILWAUKEE","CITY OF WAUWATOSA","CITY OF WAUWATOSA MILWAUKEE","CITY OF WAUWATOSA WARD 6 MILWAUKEE","CITY-OF-WAUWATOSA-WARD-6-MILWAUKEE",290,49.9139414802065,4,0.688468158347676,287,49.3975903614458,581
"1623","MILWAUKEE","CITY OF WAUWATOSA","CITY OF WAUWATOSA MILWAUKEE","CITY OF WAUWATOSA WARD 7 MILWAUKEE","CITY-OF-WAUWATOSA-WARD-7-MILWAUKEE",664,50.9593246354566,14,1.07444359171144,625,47.9662317728319,1303
"1624","MILWAUKEE","CITY OF WAUWATOSA","CITY OF WAUWATOSA MILWAUKEE","CITY OF WAUWATOSA WARD 8 MILWAUKEE","CITY-OF-WAUWATOSA-WARD-8-MILWAUKEE",332,47.0921985815603,7,0.99290780141844,366,51.9148936170213,705
"1625","MILWAUKEE","CITY OF WAUWATOSA","CITY OF WAUWATOSA MILWAUKEE","CITY OF WAUWATOSA WARD 9 MILWAUKEE","CITY-OF-WAUWATOSA-WARD-9-MILWAUKEE",688,47.6454293628809,19,1.31578947368421,737,51.0387811634349,1444
"1626","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 1 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-1-MILWAUKEE",565,57.8300921187308,18,1.84237461617195,394,40.3275332650972,977
"1627","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 10 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-10-MILWAUKEE",448,56.4231738035265,13,1.63727959697733,333,41.9395465994962,794
"1628","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 11 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-11-MILWAUKEE",575,56.9306930693069,23,2.27722772277228,412,40.7920792079208,1010
"1629","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 12 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-12-MILWAUKEE",525,52.9233870967742,23,2.31854838709677,444,44.758064516129,992
"1630","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 13 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-13-MILWAUKEE",588,52.5939177101968,33,2.95169946332737,497,44.4543828264759,1118
"1631","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 14 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-14-MILWAUKEE",514,50.2443792766373,22,2.1505376344086,487,47.6050830889541,1023
"1632","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 15 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-15-MILWAUKEE",465,50.8196721311475,18,1.9672131147541,432,47.2131147540984,915
"1633","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 16 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-16-MILWAUKEE",390,46.4285714285714,21,2.5,429,51.0714285714286,840
"1634","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 17 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-17-MILWAUKEE",500,51.5995872033024,12,1.23839009287926,457,47.1620227038184,969
"1635","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 18 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-18-MILWAUKEE",455,47.6439790575916,21,2.19895287958115,479,50.1570680628272,955
"1636","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 19 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-19-MILWAUKEE",665,55.4166666666667,28,2.33333333333333,507,42.25,1200
"1637","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 2 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-2-MILWAUKEE",556,62.9671574178935,19,2.15175537938845,308,34.881087202718,883
"1638","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 20 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-20-MILWAUKEE",421,54.9608355091384,13,1.69712793733681,332,43.3420365535248,766
"1639","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 21 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-21-MILWAUKEE",480,49.2813141683778,16,1.64271047227926,478,49.0759753593429,974
"1640","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 22 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-22-MILWAUKEE",511,51.1,19,1.9,470,47,1000
"1641","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 23 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-23-MILWAUKEE",458,49.1416309012876,17,1.82403433476395,457,49.0343347639485,932
"1642","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 24 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-24-MILWAUKEE",365,48.0263157894737,8,1.05263157894737,387,50.9210526315789,760
"1643","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 25 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-25-MILWAUKEE",484,46.7181467181467,22,2.12355212355212,530,51.1583011583012,1036
"1644","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 26 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-26-MILWAUKEE",442,46.0416666666667,18,1.875,500,52.0833333333333,960
"1645","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 27 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-27-MILWAUKEE",455,56.3816604708798,11,1.36307311028501,341,42.2552664188352,807
"1646","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 28 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-28-MILWAUKEE",505,51.9547325102881,11,1.13168724279835,456,46.9135802469136,972
"1647","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 29 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-29-MILWAUKEE",593,54.3538038496792,18,1.64986251145738,480,43.9963336388634,1091
"1648","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 3 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-3-MILWAUKEE",551,59.6966413867822,19,2.05850487540628,353,38.2448537378115,923
"1649","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 30 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-30-MILWAUKEE",635,45.617816091954,20,1.4367816091954,737,52.9454022988506,1392
"1650","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 31 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-31-MILWAUKEE",516,49.0960989533777,16,1.52235965746908,519,49.3815413891532,1051
"1651","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 32 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-32-MILWAUKEE",467,59.4904458598726,8,1.01910828025478,310,39.4904458598726,785
"1652","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 33 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-33-MILWAUKEE",385,45.7788347205707,10,1.18906064209275,446,53.0321046373365,841
"1653","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 34 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-34-MILWAUKEE",0,NA,0,NA,0,NA,0
"1654","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 35 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-35-MILWAUKEE",105,45.8515283842795,4,1.74672489082969,120,52.4017467248908,229
"1655","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 4 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-4-MILWAUKEE",430,59.6393897364771,16,2.21914008321775,275,38.1414701803051,721
"1656","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 5 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-5-MILWAUKEE",471,55.2168815943728,11,1.28956623681125,371,43.4935521688159,853
"1657","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 6 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-6-MILWAUKEE",402,50.0622665006227,22,2.73972602739726,379,47.1980074719801,803
"1658","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 7 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-7-MILWAUKEE",398,53.1375166889186,17,2.26969292389853,334,44.5927903871829,749
"1659","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 8 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-8-MILWAUKEE",547,52.6467757459095,24,2.30991337824832,468,45.0433108758422,1039
"1660","MILWAUKEE","CITY OF WEST ALLIS","CITY OF WEST ALLIS MILWAUKEE","CITY OF WEST ALLIS WARD 9 MILWAUKEE","CITY-OF-WEST-ALLIS-WARD-9-MILWAUKEE",444,55.7089084065245,19,2.38393977415307,334,41.9071518193225,797
"1661","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARD 27 WASHINGTON","CITY-OF-WEST-BEND-WARD-27-WASHINGTON",0,NA,0,NA,0,NA,0
"1662","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARD 30 WASHINGTON","CITY-OF-WEST-BEND-WARD-30-WASHINGTON",4,50,2,25,2,25,8
"1663","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARD 32 WASHINGTON","CITY-OF-WEST-BEND-WARD-32-WASHINGTON",0,0,0,0,1,100,1
"1664","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 1 & 12 WASHINGTON","CITY-OF-WEST-BEND-WARD-1-12-WASHINGTON",874,41.5399239543726,14,0.665399239543726,1216,57.7946768060836,2104
"1665","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 13 - 15 WASHINGTON","CITY-OF-WEST-BEND-WARD-13-15-WASHINGTON",825,41.5407854984894,31,1.56092648539778,1130,56.8982880161128,1986
"1666","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 16, 18 & 21 WASHINGTON","CITY-OF-WEST-BEND-WARD-16-18-21-WASHINGTON",678,41.2911084043849,26,1.58343483556638,938,57.1254567600487,1642
"1667","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 17, 19, 20, 23, 25 & 26 WASHINGTON","CITY-OF-WEST-BEND-WARD-17-19-20-23-25-26-WASHINGTON",872,40.6337371854613,31,1.44454799627213,1243,57.9217148182665,2146
"1668","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 2, 3 & 5 WASHINGTON","CITY-OF-WEST-BEND-WARD-2-3-5-WASHINGTON",802,45.4906409529212,38,2.15541690300624,923,52.3539421440726,1763
"1669","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 28 & 34 WASHINGTON","CITY-OF-WEST-BEND-WARD-28-34-WASHINGTON",0,NA,0,NA,0,NA,0
"1670","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 33 & 36 WASHINGTON","CITY-OF-WEST-BEND-WARD-33-36-WASHINGTON",0,NA,0,NA,0,NA,0
"1671","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 4, 11, 22 & 29 WASHINGTON","CITY-OF-WEST-BEND-WARD-4-11-22-29-WASHINGTON",754,44.4313494401886,24,1.41426045963465,919,54.1543901001768,1697
"1672","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 6, 7, 24, 31 & 35 WASHINGTON","CITY-OF-WEST-BEND-WARD-6-7-24-31-35-WASHINGTON",865,37.9719051799824,18,0.790166812993854,1395,61.2379280070237,2278
"1673","WASHINGTON","CITY OF WEST BEND","CITY OF WEST BEND WASHINGTON","CITY OF WEST BEND WARDS 8 - 10 WASHINGTON","CITY-OF-WEST-BEND-WARD-8-10-WASHINGTON",981,40.4202719406675,36,1.48331273176761,1410,58.0964153275649,2427
"1674","VERNON","CITY OF WESTBY","CITY OF WESTBY VERNON","CITY OF WESTBY WARDS 1 - 5 VERNON","CITY-OF-WESTBY-WARD-1-5-VERNON",761,68.3737646001797,3,0.269541778975741,349,31.3566936208446,1113
"1675","WAUPACA","CITY OF WEYAUWEGA","CITY OF WEYAUWEGA WAUPACA","CITY OF WEYAUWEGA WARDS 1 - 3 WAUPACA","CITY-OF-WEYAUWEGA-WARD-1-3-WAUPACA",402,56.0669456066946,6,0.836820083682008,309,43.0962343096234,717
"1676","TREMPEALEAU","CITY OF WHITEHALL","CITY OF WHITEHALL TREMPEALEAU","CITY OF WHITEHALL WARDS 1 - 4 TREMPEALEAU","CITY-OF-WHITEHALL-WARD-1-4-TREMPEALEAU",450,63.6492220650636,7,0.99009900990099,250,35.3606789250354,707
"1677","WALWORTH","CITY OF WHITEWATER","CITY OF WHITEWATER WALWORTH","CITY OF WHITEWATER WARDS 1 & 2 WALWORTH","CITY-OF-WHITEWATER-WARD-1-2-WALWORTH",999,60.3260869565217,32,1.93236714975845,625,37.7415458937198,1656
"1678","WALWORTH","CITY OF WHITEWATER","CITY OF WHITEWATER WALWORTH","CITY OF WHITEWATER WARDS 12, 16 & 18 WALWORTH","CITY-OF-WHITEWATER-WARD-12-16-18-WALWORTH",5,55.5555555555556,1,11.1111111111111,3,33.3333333333333,9
"1679","WALWORTH","CITY OF WHITEWATER","CITY OF WHITEWATER WALWORTH","CITY OF WHITEWATER WARDS 13, 17 & 19 WALWORTH","CITY-OF-WHITEWATER-WARD-13-17-19-WALWORTH",0,NA,0,NA,0,NA,0
"1680","JEFFERSON","CITY OF WHITEWATER","CITY OF WHITEWATER JEFFERSON","CITY OF WHITEWATER WARDS 14, 15, 20 - 22 JEFFERSON","CITY-OF-WHITEWATER-WARD-14-15-20-22-JEFFERSON",9,39.1304347826087,0,0,14,60.8695652173913,23
"1681","WALWORTH","CITY OF WHITEWATER","CITY OF WHITEWATER WALWORTH","CITY OF WHITEWATER WARDS 3 & 4 WALWORTH","CITY-OF-WHITEWATER-WARD-3-4-WALWORTH",804,62.9600626468285,22,1.72278778386844,451,35.3171495693031,1277
"1682","WALWORTH","CITY OF WHITEWATER","CITY OF WHITEWATER WALWORTH","CITY OF WHITEWATER WARDS 5 & 6 WALWORTH","CITY-OF-WHITEWATER-WARD-5-6-WALWORTH",954,62.6806833114323,20,1.31406044678055,548,36.0052562417871,1522
"1683","WALWORTH","CITY OF WHITEWATER","CITY OF WHITEWATER WALWORTH","CITY OF WHITEWATER WARDS 7 & 8 WALWORTH","CITY-OF-WHITEWATER-WARD-7-8-WALWORTH",1097,67.3006134969325,34,2.08588957055215,499,30.6134969325153,1630
"1684","JEFFERSON","CITY OF WHITEWATER","CITY OF WHITEWATER JEFFERSON","CITY OF WHITEWATER WARDS 9 - 11 JEFFERSON","CITY-OF-WHITEWATER-WARD-9-11-JEFFERSON",1090,62.3926731539783,23,1.31654264453349,634,36.2907842014883,1747
"1685","SAUK","CITY OF WISCONSIN DELLS","CITY OF WISCONSIN DELLS SAUK","CITY OF WISCONSIN DELLS WARD 4 SAUK","CITY-OF-WISCONSIN-DELLS-WARD-4-SAUK",36,59.0163934426229,0,0,25,40.9836065573771,61
"1686","ADAMS","CITY OF WISCONSIN DELLS","CITY OF WISCONSIN DELLS ADAMS","CITY OF WISCONSIN DELLS WARD 5 ADAMS","CITY-OF-WISCONSIN-DELLS-WARD-5-ADAMS",7,36.8421052631579,0,0,12,63.1578947368421,19
"1687","JUNEAU","CITY OF WISCONSIN DELLS","CITY OF WISCONSIN DELLS JUNEAU","CITY OF WISCONSIN DELLS WARD 7 JUNEAU","CITY-OF-WISCONSIN-DELLS-WARD-7-JUNEAU",0,NA,0,NA,0,NA,0
"1688","COLUMBIA","CITY OF WISCONSIN DELLS","CITY OF WISCONSIN DELLS COLUMBIA","CITY OF WISCONSIN DELLS WARDS 1 - 3 & 6 COLUMBIA","CITY-OF-WISCONSIN-DELLS-WARD-1-3-6-COLUMBIA",700,60.189165950129,10,0.859845227858985,453,38.950988822012,1163
"1689","WOOD","CITY OF WISCONSIN RAPIDS","CITY OF WISCONSIN RAPIDS WOOD","CITY OF WISCONSIN RAPIDS WARDS 1 - 3 WOOD","CITY-OF-WISCONSIN-RAPIDS-WARD-1-3-WOOD",699,62.1886120996441,34,3.02491103202847,391,34.7864768683274,1124
"1690","WOOD","CITY OF WISCONSIN RAPIDS","CITY OF WISCONSIN RAPIDS WOOD","CITY OF WISCONSIN RAPIDS WARDS 12 - 15 WOOD","CITY-OF-WISCONSIN-RAPIDS-WARD-12-15-WOOD",1330,58.641975308642,50,2.20458553791887,888,39.1534391534392,2268
"1691","WOOD","CITY OF WISCONSIN RAPIDS","CITY OF WISCONSIN RAPIDS WOOD","CITY OF WISCONSIN RAPIDS WARDS 16 - 20 WOOD","CITY-OF-WISCONSIN-RAPIDS-WARD-16-20-WOOD",758,55.5311355311355,21,1.53846153846154,586,42.9304029304029,1365
"1692","WOOD","CITY OF WISCONSIN RAPIDS","CITY OF WISCONSIN RAPIDS WOOD","CITY OF WISCONSIN RAPIDS WARDS 21 - 23 WOOD","CITY-OF-WISCONSIN-RAPIDS-WARD-21-23-WOOD",752,56.8405139833711,16,1.20937263794407,555,41.9501133786848,1323
"1693","WOOD","CITY OF WISCONSIN RAPIDS","CITY OF WISCONSIN RAPIDS WOOD","CITY OF WISCONSIN RAPIDS WARDS 4 - 6 WOOD","CITY-OF-WISCONSIN-RAPIDS-WARD-4-6-WOOD",723,58.780487804878,35,2.84552845528455,472,38.3739837398374,1230
"1694","WOOD","CITY OF WISCONSIN RAPIDS","CITY OF WISCONSIN RAPIDS WOOD","CITY OF WISCONSIN RAPIDS WARDS 7 - 11 WOOD","CITY-OF-WISCONSIN-RAPIDS-WARD-7-11-WOOD",932,59.2121982210928,40,2.54129606099111,602,38.2465057179161,1574
"1695","OCONTO","TOWN OF ABRAMS","TOWN OF ABRAMS OCONTO","TOWN OF ABRAMS WARDS 1 - 4 OCONTO","TOWN-OF-ABRAMS-WARD-1-4-OCONTO",512,50.9452736318408,14,1.39303482587065,479,47.6616915422886,1005
"1696","LANGLADE","TOWN OF ACKLEY","TOWN OF ACKLEY LANGLADE","TOWN OF ACKLEY WARD 1 LANGLADE","TOWN-OF-ACKLEY-WARD-1-LANGLADE",138,49.4623655913978,2,0.716845878136201,139,49.8207885304659,279
"1697","GREEN","TOWN OF ADAMS","TOWN OF ADAMS GREEN","TOWN OF ADAMS WARD 1 GREEN","TOWN-OF-ADAMS-WARD-1-GREEN",163,62.2137404580153,1,0.381679389312977,98,37.4045801526718,262
"1698","JACKSON","TOWN OF ADAMS","TOWN OF ADAMS JACKSON","TOWN OF ADAMS WARDS 1 - 4 JACKSON","TOWN-OF-ADAMS-WARD-1-4-JACKSON",449,58.3875162548765,12,1.56046814044213,308,40.0520156046814,769
"1699","ADAMS","TOWN OF ADAMS","TOWN OF ADAMS ADAMS","TOWN OF ADAMS WARDS 1 & 2 ADAMS","TOWN-OF-ADAMS-WARD-1-2-ADAMS",405,61.0859728506787,23,3.46907993966818,235,35.4449472096531,663
"1700","WASHINGTON","TOWN OF ADDISON","TOWN OF ADDISON WASHINGTON","TOWN OF ADDISON WARDS 1 - 6 WASHINGTON","TOWN-OF-ADDISON-WARD-1-6-WASHINGTON",561,28.0780780780781,23,1.15115115115115,1414,70.7707707707708,1998
"1701","MONROE","TOWN OF ADRIAN","TOWN OF ADRIAN MONROE","TOWN OF ADRIAN WARD 1 MONROE","TOWN-OF-ADRIAN-WARD-1-MONROE",179,51.8840579710145,1,0.289855072463768,165,47.8260869565217,345
"1702","ASHLAND","TOWN OF AGENDA","TOWN OF AGENDA ASHLAND","TOWN OF AGENDA WARD 1 ASHLAND","TOWN-OF-AGENDA-WARD-1-ASHL-",120,47.244094488189,7,2.75590551181102,127,50,254
"1703","KEWAUNEE","TOWN OF AHNAPEE","TOWN OF AHNAPEE KEWAUNEE","TOWN OF AHNAPEE WARD 1 KEWAUNEE","TOWN-OF-AHNAPEE-WARD-1-KEWAUNEE",292,55.9386973180077,8,1.53256704980843,222,42.5287356321839,522
"1704","LANGLADE","TOWN OF AINSWORTH","TOWN OF AINSWORTH LANGLADE","TOWN OF AINSWORTH WARD 1 LANGLADE","TOWN-OF-AINSWORTH-WARD-1-LANGLADE",182,57.7777777777778,3,0.952380952380952,130,41.2698412698413,315
"1705","RICHLAND","TOWN OF AKAN","TOWN OF AKAN RICHLAND","TOWN OF AKAN WARD 1 RICHLAND","TOWN-OF-AKAN-WARD-1-RICHL-",125,55.8035714285714,3,1.33928571428571,96,42.8571428571429,224
"1706","PORTAGE","TOWN OF ALBAN","TOWN OF ALBAN PORTAGE","TOWN OF ALBAN WARD 1 PORTAGE","TOWN-OF-ALBAN-WARD-1-PORTAGE",302,65.0862068965517,7,1.50862068965517,155,33.4051724137931,464
"1707","PEPIN","TOWN OF ALBANY","TOWN OF ALBANY PEPIN","TOWN OF ALBANY WARD 1 PEPIN","TOWN-OF-ALBANY-WARD-1-PEPIN",175,57.9470198675497,5,1.65562913907285,122,40.3973509933775,302
"1708","GREEN","TOWN OF ALBANY","TOWN OF ALBANY GREEN","TOWN OF ALBANY WARDS 1 & 2 GREEN","TOWN-OF-ALBANY-WARD-1-2-GREEN",330,58.8235294117647,9,1.60427807486631,222,39.572192513369,561
"1709","JACKSON","TOWN OF ALBION","TOWN OF ALBION JACKSON","TOWN OF ALBION WARDS 1 - 4 JACKSON","TOWN-OF-ALBION-WARD-1-4-JACKSON",349,59.0524534686971,11,1.86125211505922,231,39.0862944162437,591
"1710","DANE","TOWN OF ALBION","TOWN OF ALBION DANE","TOWN OF ALBION WARDS 1 & 2 DANE","TOWN-OF-ALBION-WARD-1-2-DANE",753,69.5290858725762,15,1.38504155124654,315,29.0858725761773,1083
"1711","TREMPEALEAU","TOWN OF ALBION","TOWN OF ALBION TREMPEALEAU","TOWN OF ALBION WARDS 1 & 2 TREMPEALEAU","TOWN-OF-ALBION-WARD-1-2-TREMPEALEAU",187,65.3846153846154,5,1.74825174825175,94,32.8671328671329,286
"1712","POLK","TOWN OF ALDEN","TOWN OF ALDEN POLK","TOWN OF ALDEN WARDS 1 - 3 POLK","TOWN-OF-ALDEN-WARD-1-3-POLK",675,44.5250659630607,21,1.38522427440633,820,54.089709762533,1516
"1713","WINNEBAGO","TOWN OF ALGOMA","TOWN OF ALGOMA WINNEBAGO","TOWN OF ALGOMA WARDS 1 - 10 & 12 WINNEBAGO","TOWN-OF-ALGOMA-WARD-1-10-12-WINNEBAGO",1835,44.3880019351717,44,1.06434446057088,2255,54.5476536042574,4134
"1714","BUFFALO","TOWN OF ALMA","TOWN OF ALMA BUFFALO","TOWN OF ALMA WARD 1 BUFFALO","TOWN-OF-ALMA-WARD-1-BUFFALO",94,59.1194968553459,1,0.628930817610063,64,40.251572327044,159
"1715","JACKSON","TOWN OF ALMA","TOWN OF ALMA JACKSON","TOWN OF ALMA WARDS 1 & 2 JACKSON","TOWN-OF-ALMA-WARD-1-2-JACKSON",232,48.1327800829876,7,1.45228215767635,243,50.4149377593361,482
"1716","BARRON","TOWN OF ALMENA","TOWN OF ALMENA BARRON","TOWN OF ALMENA WARDS 1 - 3 BARRON","TOWN-OF-ALMENA-WARD-1-3-BARRON",218,50.5800464037123,11,2.55220417633411,202,46.8677494199536,431
"1717","SHAWANO","TOWN OF ALMON","TOWN OF ALMON SHAWANO","TOWN OF ALMON WARDS 1 & 2 SHAWANO","TOWN-OF-ALMON-WARD-1-2-SHAWANO",140,53.030303030303,3,1.13636363636364,121,45.8333333333333,264
"1718","PORTAGE","TOWN OF ALMOND","TOWN OF ALMOND PORTAGE","TOWN OF ALMOND WARD 1 PORTAGE","TOWN-OF-ALMOND-WARD-1-PORTAGE",193,50.2604166666667,9,2.34375,182,47.3958333333333,384
"1719","FOND DU LAC","TOWN OF ALTO","TOWN OF ALTO FOND DU LAC","TOWN OF ALTO WARDS 1 & 2 FOND DU LAC","TOWN-OF-ALTO-WARD-1-2-FOND-DU-LAC",134,22.5210084033613,9,1.51260504201681,452,75.9663865546218,595
"1720","FOREST","TOWN OF ALVIN","TOWN OF ALVIN FOREST","TOWN OF ALVIN WARDS 1 & 2 FOREST","TOWN-OF-ALVIN-WARD-1-2-FOREST",55,48.6725663716814,3,2.65486725663717,55,48.6725663716814,113
"1721","MARINETTE","TOWN OF AMBERG","TOWN OF AMBERG MARINETTE","TOWN OF AMBERG WARD 1 MARINETTE","TOWN-OF-AMBERG-WARD-1-MARINETTE",203,48.2185273159145,10,2.37529691211401,208,49.4061757719715,421
"1722","PORTAGE","TOWN OF AMHERST","TOWN OF AMHERST PORTAGE","TOWN OF AMHERST WARDS 1 & 2 PORTAGE","TOWN-OF-AMHERST-WARD-1-2-PORTAGE",450,56.890012642225,8,1.01137800252845,333,42.0986093552465,791
