"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2012","other_votes.rec2012","votes.tot2012","republican_votes.rec2012","dem.perc2012","rep.perc2012","oth.perc2012","dem.change.num","rep.change.num","oth.change.num","dem.change.perc","rep.change.perc","oth.change.perc","demwinner","demwinner2012","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","county_use_opt_scan","county_machine_vendor_dealer","machine.vendor.dealer.model","accessible.vendor.dealer.model","MCD_FIPS"
"2285","TOWN OF LITTLE SUAMICO OCONTO","TOWN-OF-LITTLE-SUAMICO-WARD-1-8-OCONTO","TOWN OF LITTLE SUAMICO WARD 1-8 OCONTO","TOWN OF LITTLE SUAMICO","OCONTO",767,27.5107604017217,122,2788,4.37589670014347,1899,68.1133428981349,1027,26,2564,1511,40.0546021840874,58.9313572542902,1.01404056162247,-260,388,96,-12.5438417823657,9.18198564384468,3.36185613852101,0,0,1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",NA
"2286","TOWN OF LITTLE WOLF WAUPACA","TOWN-OF-LITTLE-WOLF-WARD-1-3-WAUPACA","TOWN OF LITTLE WOLF WARDS 1-3 WAUPACA","TOWN OF LITTLE WOLF","WAUPACA",153,20.8731241473397,28,733,3.81991814461119,552,75.3069577080491,250,10,732,472,34.1530054644809,64.4808743169399,1.36612021857923,-97,80,18,-13.2798813171412,10.8260833911092,2.45379792603195,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2287","TOWN OF LODI COLUMBIA","TOWN-OF-LODI-WARD-1-5-COLUMBIA","TOWN OF LODI WARDS 1-5 COLUMBIA","TOWN OF LODI","COLUMBIA",906,45.1195219123506,142,2008,7.07171314741036,960,47.808764940239,1044,14,1992,934,52.4096385542169,46.8875502008032,0.70281124497992,-138,26,128,-7.29011664186626,0.921214739435833,6.36890190243044,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2288","TOWN OF LOMIRA DODGE","TOWN-OF-LOMIRA-WARD-1-2-DODGE","TOWN OF LOMIRA WARD 1-2 DODGE","TOWN OF LOMIRA","DODGE",117,18.0834621329212,37,647,5.71870170015456,493,76.1978361669243,166,6,652,480,25.4601226993865,73.6196319018405,0.920245398773006,-49,13,31,-7.37666056646533,2.57820426508378,4.79845630138155,0,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"2289","TOWN OF LOMIRA DODGE","TOWN-OF-LOMIRA-WARD-3-DODGE","TOWN OF LOMIRA WARD 3 DODGE","TOWN OF LOMIRA","DODGE",1,100,0,1,0,0,0,1,0,3,2,33.3333333333333,66.6666666666667,0,0,-2,0,66.6666666666667,-66.6666666666667,0,1,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"2290","TOWN OF LONG LAKE FLORENCE","TOWN-OF-LONG-LAKE-WARD-1-FLORENCE","TOWN OF LONG LAKE WARD 1 FLORENCE","TOWN OF LONG LAKE","FLORENCE",29,26.605504587156,5,109,4.58715596330275,75,68.8073394495413,38,1,105,66,36.1904761904762,62.8571428571429,0.952380952380952,-9,9,4,-9.58497160332022,5.95019659239843,3.6347750109218,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2291","TOWN OF LONG LAKE WASHBURN","TOWN-OF-LONG-LAKE-WARD-1-WASHBURN","TOWN OF LONG LAKE WARD 1 WASHBURN","TOWN OF LONG LAKE","WASHBURN",155,38.5572139303483,21,402,5.22388059701492,226,56.2189054726368,212,4,434,218,48.8479262672811,50.2304147465438,0.921658986175115,-57,8,17,-10.2907123369328,5.98849072609303,4.30222161083981,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2292","TOWN OF LONGWOOD CLARK","TOWN-OF-LONGWOOD-WARD-1-2-CLARK","TOWN OF LONGWOOD WARDS 1-2 CLARK","TOWN OF LONGWOOD","CLARK",70,30.5676855895196,19,229,8.29694323144105,140,61.1353711790393,97,8,228,123,42.5438596491228,53.9473684210526,3.50877192982456,-27,17,11,-11.9761740596032,7.18800275798667,4.78817130161649,0,0,0,NA,"None ","ES&S iVotronic",0,NA,"None ","ES&S iVotronic",NA
"2293","TOWN OF LORAIN POLK","TOWN-OF-LORAIN-WARD-1-POLK","TOWN OF LORAIN WARD 1 POLK","TOWN OF LORAIN","POLK",44,26.9938650306748,13,163,7.97546012269939,106,65.0306748466258,71,2,161,88,44.0993788819876,54.6583850931677,1.24223602484472,-27,18,11,-17.1055138513127,10.3722897534581,6.73322409785467,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2294","TOWN OF LOWELL DODGE","TOWN-OF-LOWELL-WARD-1-2-DODGE","TOWN OF LOWELL WARDS 1-2 DODGE","TOWN OF LOWELL","DODGE",70,24.9110320284698,9,281,3.20284697508897,202,71.8861209964413,115,1,287,171,40.0696864111498,59.581881533101,0.348432055749129,-45,31,8,-15.1586543826801,12.3042394633402,2.85441491933984,0,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"2295","TOWN OF LOWELL DODGE","TOWN-OF-LOWELL-WARD-3-4-DODGE","TOWN OF LOWELL WARDS 3-4 DODGE","TOWN OF LOWELL","DODGE",82,27.891156462585,11,294,3.74149659863946,201,68.3673469387755,135,3,328,190,41.1585365853659,57.9268292682927,0.914634146341463,-53,11,8,-13.2673801227808,10.4405176704828,2.82686245229799,0,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"2296","TOWN OF LOWVILLE COLUMBIA","TOWN-OF-LOWVILLE-WARD-1-2-COLUMBIA","TOWN OF LOWVILLE WARDS 1-2 COLUMBIA","TOWN OF LOWVILLE","COLUMBIA",268,43.0868167202572,33,622,5.30546623794212,321,51.6077170418006,350,7,657,300,53.2724505327245,45.662100456621,1.06544901065449,-82,21,26,-10.1856338124673,5.94561658517964,4.24001722728763,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2297","TOWN OF LOYAL CLARK","TOWN-OF-LOYAL-WARD-1-2-CLARK","TOWN OF LOYAL WARDS 1-2 CLARK","TOWN OF LOYAL","CLARK",48,19.1235059760956,14,251,5.57768924302789,189,75.2988047808765,103,2,265,160,38.8679245283019,60.377358490566,0.754716981132076,-55,29,12,-19.7444185522063,14.9214462903105,4.82297226189581,0,0,0,NA,"None ","ES&S iVotronic",0,NA,"None ","ES&S iVotronic",NA
"2298","TOWN OF LUCAS DUNN","TOWN-OF-LUCAS-WARD-1-DUNN","TOWN OF LUCAS WARD 1 DUNN","TOWN OF LUCAS","DUNN",133,32.0481927710843,29,415,6.98795180722892,253,60.9638554216868,191,7,399,201,47.8696741854637,50.3759398496241,1.75438596491228,-58,52,22,-15.8214814143793,10.5879155720627,5.23356584231664,0,0,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2299","TOWN OF LUCK POLK","TOWN-OF-LUCK-WARD-1-2-POLK","TOWN OF LUCK WARD 1-2 POLK","TOWN OF LUCK","POLK",173,32.9523809523809,17,525,3.23809523809524,335,63.8095238095238,249,6,506,251,49.2094861660079,49.604743083004,1.18577075098814,-76,84,11,-16.257105213627,14.2047807265199,2.0523244871071,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2300","TOWN OF LUDINGTON EAU CLAIRE","TOWN-OF-LUDINGTON-WARD-1-EAU-CLAIRE","TOWN OF LUDINGTON WARD 1 EAU CLAIRE","TOWN OF LUDINGTON","EAU CLAIRE",202,34.5299145299145,51,585,8.71794871794872,332,56.7521367521367,275,11,581,295,47.3321858864028,50.7745266781411,1.89328743545611,-73,37,40,-12.8022713564882,5.97761007399561,6.82466128249261,0,0,1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",NA
"2301","TOWN OF LUXEMBURG KEWAUNEE","TOWN-OF-LUXEMBURG-WARD-1-3-KEWAUNEE","TOWN OF LUXEMBURG WARD 1-3 KEWAUNEE","TOWN OF LUXEMBURG","KEWAUNEE",195,23.2974910394265,33,837,3.9426523297491,609,72.7598566308244,286,7,849,556,33.6866902237927,65.4888103651354,0.824499411071849,-91,53,26,-10.3891991843662,7.27104626568892,3.11815291867725,0,0,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2302","TOWN OF LYNDON JUNEAU","TOWN-OF-LYNDON-WARD-1-3-JUNEAU","TOWN OF LYNDON WARDS 1-3 JUNEAU","TOWN OF LYNDON","JUNEAU",268,42.6751592356688,33,628,5.25477707006369,327,52.0700636942675,380,8,634,246,59.9369085173502,38.801261829653,1.26182965299685,-112,81,25,-17.2617492816814,13.2688018646145,3.99294741706685,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2303","TOWN OF LYNDON SHEBOYGAN","TOWN-OF-LYNDON-WARD-1-3-SHEBOYGAN","TOWN OF LYNDON WARDS 1-3 SHEBOYGAN","TOWN OF LYNDON","SHEBOYGAN",234,25.5458515283843,62,916,6.76855895196507,620,67.6855895196507,303,10,952,639,31.827731092437,67.1218487394958,1.05042016806723,-69,-19,52,-6.28187956405269,0.563740780154873,5.71813878389784,0,0,1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",1,"Dominion","Dominion (Sequoia)/Command Central- Sequoia Insight","Dominion (Sequoia)/Command Central-Edge",NA
"2304","TOWN OF LYNN CLARK","TOWN-OF-LYNN-WARD-1-2-CLARK","TOWN OF LYNN WARDS 1-2 CLARK","TOWN OF LYNN","CLARK",75,29.6442687747036,16,253,6.32411067193676,162,64.0316205533597,107,8,265,150,40.377358490566,56.6037735849057,3.0188679245283,-32,12,8,-10.7330897158625,7.42784696845403,3.30524274740846,0,0,0,NA,"None ","ES&S iVotronic",0,NA,"None ","ES&S iVotronic",NA
"2305","TOWN OF LYNNE ONEIDA","TOWN-OF-LYNNE-WARD-1-ONEIDA","TOWN OF LYNNE WARD 1 ONEIDA","TOWN OF LYNNE","ONEIDA",20,24.6913580246914,5,81,6.17283950617284,56,69.1358024691358,42,3,87,42,48.2758620689655,48.2758620689655,3.44827586206897,-22,14,2,-23.5845040442742,20.8599404001703,2.72456364410387,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2306","TOWN OF LYONS WALWORTH","TOWN-OF-LYONS-WARD-1-7-WALWORTH","TOWN OF LYONS WARDS 1-7 WALWORTH","TOWN OF LYONS","WALWORTH",574,30.4994686503719,110,1882,5.84484590860786,1198,63.6556854410202,713,22,1980,1245,36.010101010101,62.8787878787879,1.11111111111111,-139,-47,88,-5.51063235972906,0.776897562232321,4.73373479749675,0,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"2307","TOWN OF MACKFORD GREEN LAKE","TOWN-OF-MACKFORD-WARD-1-GREEN-LAKE","TOWN OF MACKFORD WARD 1 GREEN LAKE","TOWN OF MACKFORD","GREEN LAKE",42,14.6853146853147,7,286,2.44755244755245,237,82.8671328671329,82,1,305,222,26.8852459016393,72.7868852459016,0.327868852459016,-40,15,6,-12.1999312163247,10.0802476212312,2.11968359509343,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2308","TOWN OF MADGE WASHBURN","TOWN-OF-MADGE-WARD-1-3-WASHBURN","TOWN OF MADGE WARDS 1-3 WASHBURN","TOWN OF MADGE","WASHBURN",156,44.0677966101695,9,354,2.54237288135593,189,53.3898305084746,187,0,345,158,54.2028985507246,45.7971014492754,0,-31,31,9,-10.1351019405552,7.59272905919922,2.54237288135593,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2309","TOWN OF MADISON DANE","TOWN-OF-MADISON-WARD-1-DANE","TOWN OF MADISON WARD 1 DANE","TOWN OF MADISON","DANE",307,82.972972972973,32,370,8.64864864864865,31,8.37837837837838,323,13,392,56,82.3979591836735,14.2857142857143,3.31632653061224,-16,-25,19,0.57501378929949,-5.90733590733591,5.3323221180364,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2310","TOWN OF MADISON DANE","TOWN-OF-MADISON-WARD-2-9-DANE","TOWN OF MADISON WARD 2-9 DANE","TOWN OF MADISON","DANE",1684,80.8449351896303,177,2083,8.49735957753241,222,10.6577052328373,1877,48,2169,244,86.5375749193177,11.2494236975565,2.21300138312586,-193,-22,129,-5.69263972968733,-0.591718464719225,6.28435819440654,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2311","TOWN OF MAGNOLIA ROCK","TOWN-OF-MAGNOLIA-WARD-1-ROCK","TOWN OF MAGNOLIA WARD 1 ROCK","TOWN OF MAGNOLIA","ROCK",188,47,28,400,7,184,46,269,4,428,155,62.8504672897196,36.214953271028,0.934579439252336,-81,29,24,-15.8504672897196,9.78504672897196,6.06542056074766,1,1,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark",NA
"2312","TOWN OF MAIDEN ROCK PIERCE","TOWN-OF-MAIDEN-ROCK-WARD-1-PIERCE","TOWN OF MAIDEN ROCK WARD 1 PIERCE","TOWN OF MAIDEN ROCK","PIERCE",105,32.1100917431193,9,327,2.75229357798165,213,65.1376146788991,138,6,322,178,42.8571428571429,55.2795031055901,1.86335403726708,-33,35,3,-10.7470511140236,9.85811157330902,0.888939540714571,0,0,1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",1,"Optech","Optech/Command Central- Eagle","Dominion (Sequoia)/Command Central-Edge",NA
"2313","TOWN OF MAINE MARATHON","TOWN-OF-MAINE-WARD-1-OUTAGAMIE","TOWN OF MAINE WARD 1 OUTAGAMIE","TOWN OF MAINE","OUTAGAMIE",139,30.2832244008715,28,459,6.10021786492375,292,63.6165577342048,184,5,428,239,42.9906542056075,55.8411214953271,1.16822429906542,-45,53,23,-12.707429804736,7.77543623887768,4.93199356585833,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark","5507348225"
"2314","TOWN OF MANCHESTER GREEN LAKE","TOWN-OF-MANCHESTER-WARD-1-GREEN-LAKE","TOWN OF MANCHESTER WARD 1 GREEN LAKE","TOWN OF MANCHESTER","GREEN LAKE",87,24.3697478991597,14,357,3.92156862745098,256,71.7086834733894,128,4,402,270,31.8407960199005,67.1641791044776,0.995024875621891,-41,-14,10,-7.47104812074084,4.54450436891175,2.92654375182909,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2315","TOWN OF MANCHESTER JACKSON","TOWN-OF-MANCHESTER-WARD-1-JACKSON","TOWN OF MANCHESTER WARD 1 JACKSON","TOWN OF MANCHESTER","JACKSON",118,29.7979797979798,28,396,7.07070707070707,250,63.1313131313131,183,5,371,183,49.3261455525606,49.3261455525606,1.34770889487871,-65,67,23,-19.5281657545809,13.8051675787525,5.72299817582836,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2316","TOWN OF MANITOWISH WATERS VILAS","TOWN-OF-MANITOWISH-WATERS-WARD-1-VILAS","TOWN OF MANITOWISH WATERS WARD 1 VILAS","TOWN OF MANITOWISH WATERS","VILAS",130,26.1569416498994,18,497,3.62173038229376,349,70.2213279678068,156,5,531,370,29.3785310734463,69.6798493408663,0.941619585687382,-26,-21,13,-3.22158942354693,0.541478626940545,2.68011079660638,0,0,1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",1,"Dominion","Dominion ImageCast Evolution","Dominion ImageCast Evolution",NA
"2317","TOWN OF MANITOWOC RAPIDS MANITOWOC","TOWN-OF-MANITOWOC-RAPIDS-WARD-1-5-MANITOWOC","TOWN OF MANITOWOC RAPIDS WARD 1-5 MANITOWOC","TOWN OF MANITOWOC RAPIDS","MANITOWOC",431,30.2668539325843,86,1424,6.03932584269663,907,63.6938202247191,531,14,1527,982,34.7740667976424,64.309102815979,0.91683038637852,-100,-75,72,-4.50721286505817,-0.615282591259948,5.12249545631811,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2318","TOWN OF MANITOWOC MANITOWOC","TOWN-OF-MANITOWOC-WARD-1-2-MANITOWOC","TOWN OF MANITOWOC WARD 1-2 MANITOWOC","TOWN OF MANITOWOC","MANITOWOC",178,30.2721088435374,38,588,6.46258503401361,372,63.265306122449,271,12,604,321,44.8675496688742,53.1456953642384,1.98675496688742,-93,51,26,-14.5954408253368,10.1196107582106,4.47583006712619,0,0,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2319","TOWN OF MAPLE CREEK OUTAGAMIE","TOWN-OF-MAPLE-CREEK-WARD-1-OUTAGAMIE","TOWN OF MAPLE CREEK WARD 1 OUTAGAMIE","TOWN OF MAPLE CREEK","OUTAGAMIE",80,25.4777070063694,11,314,3.5031847133758,223,71.0191082802548,135,3,315,177,42.8571428571429,56.1904761904762,0.952380952380952,-55,46,8,-17.3794358507734,14.8286320897786,2.55080376099484,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2320","TOWN OF MAPLE GROVE BARRON","TOWN-OF-MAPLE-GROVE-WARD-1-2-BARRON","TOWN OF MAPLE GROVE WARD 1-2 BARRON","TOWN OF MAPLE GROVE","BARRON",110,22.680412371134,33,485,6.80412371134021,342,70.5154639175258,163,11,497,323,32.7967806841046,64.989939637827,2.21327967806841,-53,19,22,-10.1163683129706,5.52552427969881,4.5908440332718,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2321","TOWN OF MAPLE GROVE MANITOWOC","TOWN-OF-MAPLE-GROVE-WARD-1-MANITOWOC","TOWN OF MAPLE GROVE WARD 1 MANITOWOC","TOWN OF MAPLE GROVE","MANITOWOC",80,17.8970917225951,15,447,3.35570469798658,352,78.7472035794183,130,3,444,311,29.2792792792793,70.045045045045,0.675675675675676,-50,41,12,-11.3821875566842,8.7021585343733,2.6800290223109,0,0,0,NA,"None ","ES&S Automark",0,NA,"None ","ES&S Automark",NA
"2322","TOWN OF MAPLE GROVE SHAWANO","TOWN-OF-MAPLE-GROVE-WARD-1-SHAWANO","TOWN OF MAPLE GROVE WARD 1 SHAWANO","TOWN OF MAPLE GROVE","SHAWANO",147,30.4347826086957,16,483,3.31262939958592,320,66.2525879917184,218,6,512,288,42.578125,56.25,1.171875,-71,32,10,-12.1433423913043,10.0025879917184,2.14075439958592,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2323","TOWN OF MAPLE PLAIN BARRON","TOWN-OF-MAPLE-PLAIN-WARD-1-BARRON","TOWN OF MAPLE PLAIN WARD 1 BARRON","TOWN OF MAPLE PLAIN","BARRON",207,43.125,16,480,3.33333333333333,257,53.5416666666667,238,4,481,239,49.4802494802495,49.6881496881497,0.831600831600832,-31,18,12,-6.35524948024948,3.85351697851697,2.5017325017325,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2324","TOWN OF MAPLE VALLEY OCONTO","TOWN-OF-MAPLE-VALLEY-WARD-1-OCONTO","TOWN OF MAPLE VALLEY WARD 1 OCONTO","TOWN OF MAPLE VALLEY","OCONTO",86,23.6263736263736,9,364,2.47252747252747,269,73.9010989010989,145,5,383,233,37.8590078328982,60.8355091383812,1.30548302872063,-59,36,4,-14.2326342065245,13.0655897627177,1.16704444380685,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2325","TOWN OF MAPLE DOUGLAS","TOWN-OF-MAPLE-WARD-1-DOUGLAS","TOWN OF MAPLE WARD 1 DOUGLAS","TOWN OF MAPLE","DOUGLAS",194,49.8714652956298,28,389,7.19794344473008,167,42.9305912596401,284,9,405,112,70.1234567901235,27.6543209876543,2.22222222222222,-90,55,19,-20.2519914944936,15.2762702719858,4.97572122250785,1,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2326","TOWN OF MAPLEHURST TAYLOR","TOWN-OF-MAPLEHURST-WARD-1-TAYLOR","TOWN OF MAPLEHURST WARD 1 TAYLOR","TOWN OF MAPLEHURST","TAYLOR",33,19.0751445086705,4,173,2.3121387283237,136,78.6127167630058,67,4,173,102,38.728323699422,58.9595375722543,2.3121387283237,-34,34,0,-19.6531791907514,19.6531791907514,0,0,0,0,NA,"None ","ES&S iVotronic",0,NA,"None ","ES&S iVotronic",NA
"2327","TOWN OF MARATHON MARATHON","TOWN-OF-MARATHON-WARD-1-2-MARATHON","TOWN OF MARATHON WARD 1-2 MARATHON","TOWN OF MARATHON","MARATHON",154,25.5389718076285,27,603,4.47761194029851,422,69.983416252073,212,7,645,426,32.8682170542636,66.046511627907,1.08527131782946,-58,-4,20,-7.32924524663504,3.93690462416599,3.39234062246905,0,0,1,"ES&S","ES&S DS200","ES&S Automark",1,"ES&S","ES&S DS200","ES&S Automark","5507349075"
"2328","TOWN OF MARCELLON COLUMBIA","TOWN-OF-MARCELLON-WARD-1-2-COLUMBIA","TOWN OF MARCELLON WARDS 1-2 COLUMBIA","TOWN OF MARCELLON","COLUMBIA",202,38.7715930902111,28,521,5.3742802303263,291,55.8541266794626,289,5,561,267,51.5151515151515,47.5935828877005,0.89126559714795,-87,24,23,-12.7435584249404,8.26054379176203,4.48301463317835,0,1,1,"ES&S","ES&S M100","ES&S Automark",1,"ES&S","ES&S M100","ES&S Automark",NA
"2329","TOWN OF MARENGO ASHLAND","TOWN-OF-MARENGO-WARD-1-2-ASHL-","TOWN OF MARENGO WARDS 1-2 ASHLAND","TOWN OF MARENGO","ASHLAND",92,43.3962264150943,19,212,8.9622641509434,101,47.6415094339623,125,3,210,82,59.5238095238095,39.0476190476191,1.42857142857143,-33,19,16,-16.1275831087152,8.59389038634321,7.53369272237197,0,1,0,NA,"None ","ES&S Automark",0,NA,"None ","ES&S Automark",NA
"2330","TOWN OF MARIETTA CRAWFORD","TOWN-OF-MARIETTA-WARD-1-CRAWFORD","TOWN OF MARIETTA WARD 1 CRAWFORD","TOWN OF MARIETTA","CRAWFORD",87,33.0798479087452,20,263,7.60456273764259,156,59.3155893536122,144,4,274,126,52.5547445255474,45.985401459854,1.45985401459854,-57,30,16,-19.4748966168022,13.3301878937581,6.14470872304405,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2331","TOWN OF MARION GRANT","TOWN-OF-MARION-WARD-1-GRANT","TOWN OF MARION WARD 1 GRANT","TOWN OF MARION","GRANT",76,33.1877729257642,12,229,5.24017467248908,141,61.5720524017467,138,3,234,93,58.974358974359,39.7435897435897,1.28205128205128,-62,48,9,-25.7865860485948,21.828462658157,3.9581233904378,0,1,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2332","TOWN OF MARION JUNEAU","TOWN-OF-MARION-WARD-1-JUNEAU","TOWN OF MARION WARD 1 JUNEAU","TOWN OF MARION","JUNEAU",64,25.9109311740891,5,247,2.02429149797571,178,72.0647773279352,114,4,253,135,45.0592885375494,53.3596837944664,1.58102766798419,-50,43,1,-19.1483573634603,18.7050935334688,0.443263829991519,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2333","TOWN OF MARION WAUSHARA","TOWN-OF-MARION-WARD-1-4-WAUSHARA","TOWN OF MARION WARDS 1-4 WAUSHARA","TOWN OF MARION","WAUSHARA",365,31.1965811965812,52,1170,4.44444444444444,753,64.3589743589744,502,15,1190,673,42.1848739495798,56.5546218487395,1.26050420168067,-137,80,37,-10.9882927529986,7.80435251023487,3.18394024276377,0,0,1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",1,"Dominion","Dominion (Premier)-Accuvote-OS","Dominion (Premier)-Accuvote TSX",NA
"2334","TOWN OF MARQUETTE GREEN LAKE","TOWN-OF-MARQUETTE-WARD-1-GREEN-LAKE","TOWN OF MARQUETTE WARD 1 GREEN LAKE","TOWN OF MARQUETTE","GREEN LAKE",73,26.1648745519713,10,279,3.584229390681,196,70.2508960573477,114,2,286,170,39.8601398601399,59.4405594405594,0.699300699300699,-41,26,8,-13.6952653081685,10.8103366167882,2.8849286913803,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
"2335","TOWN OF MARSHALL RICHLAND","TOWN-OF-MARSHALL-WARD-1-2-RICHL-","TOWN OF MARSHALL WARD 1-2 RICHLAND","TOWN OF MARSHALL","RICHLAND",104,34.8993288590604,20,298,6.71140939597315,174,58.3892617449664,140,4,319,175,43.8871473354232,54.858934169279,1.25391849529781,-36,-1,16,-8.9878184763628,3.53032757568745,5.45749090067535,0,0,0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",0,NA,"None ","Dominion (Sequoia)/Command Central-Edge",NA
