"","muni_county","reporting_unit","reporting_unit_orig","municipality","county","democrat_votes.rec","democrat_votes.perc","other_votes.rec","votes.tot2016","other_votes.perc","republican_votes.rec","republican_votes.perc","democrat_votes.rec2008","other_votes.rec2008","votes.tot2008","republican_votes.rec2008","dem.perc2008","rep.perc2008","oth.perc2008","dem.change.2008.num","rep.change.2008.num","oth.change.2008.num","dem.change.2008.perc","rep.change.2008.perc","oth.change.2008.perc","demwinner","demwinner2008","county","municipality","reporting_unit"
"2295","TOWN OF LOWELL DODGE","TOWN-OF-LOWELL-WARD-1-2-DODGE","TOWN OF LOWELL WARDS 1-2 DODGE","TOWN OF LOWELL","DODGE",70,24.9110320284698,9,281,3.20284697508897,202,71.8861209964413,234,15,582,333,40.2061855670103,57.2164948453608,2.57731958762887,-164,-131,-6,-15.2951535385406,14.6696261510805,0.625527387460102,0,0,"DODGE","TOWN OF LOWELL","TOWN OF LOWELL WARDS 1-2 DODGE"
"2296","TOWN OF LOWELL DODGE","TOWN-OF-LOWELL-WARD-3-4-DODGE","TOWN OF LOWELL WARDS 3-4 DODGE","TOWN OF LOWELL","DODGE",82,27.891156462585,11,294,3.74149659863946,201,68.3673469387755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"DODGE","TOWN OF LOWELL","TOWN OF LOWELL WARDS 1-2 DODGE"
"2297","TOWN OF LOWVILLE COLUMBIA","TOWN-OF-LOWVILLE-WARD-1-2-COLUMBIA","TOWN OF LOWVILLE WARDS 1-2 COLUMBIA","TOWN OF LOWVILLE","COLUMBIA",268,43.0868167202572,33,622,5.30546623794212,321,51.6077170418006,354,3,627,270,56.4593301435407,43.0622009569378,0.478468899521531,-86,51,30,-13.3725134232834,8.54551608486284,4.82699733842059,0,1,"COLUMBIA","TOWN OF LOWVILLE","TOWN OF LOWVILLE WARDS 1-2 COLUMBIA"
"2298","TOWN OF LOYAL CLARK","TOWN-OF-LOYAL-WARD-1-2-CLARK","TOWN OF LOYAL WARDS 1-2 CLARK","TOWN OF LOYAL","CLARK",48,19.047619047619,15,252,5.95238095238095,189,75,133,6,278,139,47.841726618705,50,2.15827338129496,-85,50,9,-28.794107571086,25,3.79410757108599,0,0,"CLARK","TOWN OF LOYAL","TOWN OF LOYAL WARDS 1-2 CLARK"
"2299","TOWN OF LUCAS DUNN","TOWN-OF-LUCAS-WARD-1-DUNN","TOWN OF LUCAS WARD 1 DUNN","TOWN OF LUCAS","DUNN",133,32.1256038647343,29,414,7.0048309178744,252,60.8695652173913,192,10,380,178,50.5263157894737,46.8421052631579,2.63157894736842,-59,74,19,-18.4007119247394,14.0274599542334,4.37325197050598,0,1,"DUNN","TOWN OF LUCAS","TOWN OF LUCAS WARD 1 DUNN"
"2300","TOWN OF LUCK POLK","TOWN-OF-LUCK-WARD-1-2-POLK","TOWN OF LUCK WARD 1-2 POLK","TOWN OF LUCK","POLK",172,32.887189292543,16,523,3.05927342256214,335,64.0535372848948,255,15,495,225,51.5151515151515,45.4545454545455,3.03030303030303,-83,110,1,-18.6279622226085,18.5989918303494,0.0289703922591111,0,1,"POLK","TOWN OF LUCK","TOWN OF LUCK WARD 1-2 POLK"
"2301","TOWN OF LUDINGTON EAU CLAIRE","TOWN-OF-LUDINGTON-WARD-1-EAU-CLAIRE","TOWN OF LUDINGTON WARD 1 EAU CLAIRE","TOWN OF LUDINGTON","EAU CLAIRE",205,34.8639455782313,51,588,8.6734693877551,332,56.4625850340136,258,10,535,267,48.2242990654206,49.9065420560748,1.86915887850467,-53,65,41,-13.3603534871893,6.55604297793884,6.80431050925043,0,0,"EAU CLAIRE","TOWN OF LUDINGTON","TOWN OF LUDINGTON WARD 1 EAU CLAIRE"
"2302","TOWN OF LUXEMBURG KEWAUNEE","TOWN-OF-LUXEMBURG-WARD-1-3-KEWAUNEE","TOWN OF LUXEMBURG WARD 1-3 KEWAUNEE","TOWN OF LUXEMBURG","KEWAUNEE",195,23.2419547079857,35,839,4.17163289630513,609,72.5864123957092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"KEWAUNEE","TOWN OF LUXEMBURG","TOWN OF LUXEMBURG WARD 1-3 KEWAUNEE"
"2303","TOWN OF LYNDON JUNEAU","TOWN-OF-LYNDON-WARD-1-3-JUNEAU","TOWN OF LYNDON WARDS 1-3 JUNEAU","TOWN OF LYNDON","JUNEAU",267,42.515923566879,33,628,5.25477707006369,328,52.2292993630573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"JUNEAU","TOWN OF LYNDON","TOWN OF LYNDON WARDS 1-3 JUNEAU"
"2304","TOWN OF LYNDON SHEBOYGAN","TOWN-OF-LYNDON-WARD-1-3-SHEBOYGAN","TOWN OF LYNDON WARDS 1-3 SHEBOYGAN","TOWN OF LYNDON","SHEBOYGAN",234,25.5179934569248,62,917,6.76117775354417,621,67.7208287895311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"SHEBOYGAN","TOWN OF LYNDON","TOWN OF LYNDON WARDS 1-3 SHEBOYGAN"
"2305","TOWN OF LYNN CLARK","TOWN-OF-LYNN-WARD-1-2-CLARK","TOWN OF LYNN WARDS 1-2 CLARK","TOWN OF LYNN","CLARK",75,29.4117647058824,18,255,7.05882352941176,162,63.5294117647059,134,12,288,142,46.5277777777778,49.3055555555556,4.16666666666667,-59,20,6,-17.1160130718954,14.2238562091503,2.8921568627451,0,0,"CLARK","TOWN OF LYNN","TOWN OF LYNN WARDS 1-2 CLARK"
"2306","TOWN OF LYNNE ONEIDA","TOWN-OF-LYNNE-WARD-1-ONEIDA","TOWN OF LYNNE WARD 1 ONEIDA","TOWN OF LYNNE","ONEIDA",20,24.6913580246914,5,81,6.17283950617284,56,69.1358024691358,46,1,93,46,49.4623655913978,49.4623655913978,1.0752688172043,-26,10,4,-24.7710075667065,19.6734368777379,5.09757068896854,0,0,"ONEIDA","TOWN OF LYNNE","TOWN OF LYNNE WARD 1 ONEIDA"
"2307","TOWN OF LYONS WALWORTH","TOWN-OF-LYONS-WARD-1-7-WALWORTH","TOWN OF LYONS WARDS 1-7 WALWORTH","TOWN OF LYONS","WALWORTH",574,30.4832713754647,111,1883,5.89484864577801,1198,63.6218799787573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"WALWORTH","TOWN OF LYONS","TOWN OF LYONS WARDS 1-7 WALWORTH"
"2308","TOWN OF MACKFORD GREEN LAKE","TOWN-OF-MACKFORD-WARD-1-GREEN-LAKE","TOWN OF MACKFORD WARD 1 GREEN LAKE","TOWN OF MACKFORD","GREEN LAKE",42,14.6853146853147,7,286,2.44755244755245,237,82.8671328671329,74,4,279,201,26.5232974910394,72.0430107526882,1.4336917562724,-32,36,3,-11.8379828057247,10.8241221144447,1.01386069128005,0,0,"GREEN LAKE","TOWN OF MACKFORD","TOWN OF MACKFORD WARD 1 GREEN LAKE"
"2309","TOWN OF MADGE WASHBURN","TOWN-OF-MADGE-WARD-1-3-WASHBURN","TOWN OF MADGE WARDS 1-3 WASHBURN","TOWN OF MADGE","WASHBURN",156,44.0677966101695,9,354,2.54237288135593,189,53.3898305084746,188,2,346,156,54.3352601156069,45.0867052023121,0.578034682080925,-32,33,7,-10.2674635054374,8.30312530616244,1.96433819927501,0,1,"WASHBURN","TOWN OF MADGE","TOWN OF MADGE WARDS 1-3 WASHBURN"
"2310","TOWN OF MADISON DANE","TOWN-OF-MADISON-WARD-1-DANE","TOWN OF MADISON WARD 1 DANE","TOWN OF MADISON","DANE",307,82.972972972973,32,370,8.64864864864865,31,8.37837837837838,318,7,357,32,89.0756302521009,8.96358543417367,1.96078431372549,-11,-1,25,-6.10265727912788,-0.585207055795291,6.68786433492316,1,1,"DANE","TOWN OF MADISON","TOWN OF MADISON WARD 1 DANE"
"2311","TOWN OF MADISON DANE","TOWN-OF-MADISON-WARD-2-9-DANE","TOWN OF MADISON WARD 2-9 DANE","TOWN OF MADISON","DANE",1692,81.1121764141898,172,2086,8.24544582933845,222,10.6423777564717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"DANE","TOWN OF MADISON","TOWN OF MADISON WARD 1 DANE"
"2312","TOWN OF MAGNOLIA ROCK","TOWN-OF-MAGNOLIA-WARD-1-ROCK","TOWN OF MAGNOLIA WARD 1 ROCK","TOWN OF MAGNOLIA","ROCK",188,47,28,400,7,184,46,260,11,411,140,63.2603406326034,34.0632603406326,2.67639902676399,-72,44,17,-16.2603406326034,11.9367396593674,4.32360097323601,1,1,"ROCK","TOWN OF MAGNOLIA","TOWN OF MAGNOLIA WARD 1 ROCK"
"2313","TOWN OF MAIDEN ROCK PIERCE","TOWN-OF-MAIDEN-ROCK-WARD-1-PIERCE","TOWN OF MAIDEN ROCK WARD 1 PIERCE","TOWN OF MAIDEN ROCK","PIERCE",107,32.1321321321321,10,333,3.003003003003,216,64.8648648648649,160,3,327,164,48.9296636085627,50.1529051987768,0.917431192660551,-53,52,7,-16.7975314764306,14.7119596660881,2.08557181034245,0,0,"PIERCE","TOWN OF MAIDEN ROCK","TOWN OF MAIDEN ROCK WARD 1 PIERCE"
"2314","TOWN OF MAINE OUTAGAMIE","TOWN-OF-MAINE-WARD-1-OUTAGAMIE","TOWN OF MAINE WARD 1 OUTAGAMIE","TOWN OF MAINE","OUTAGAMIE",139,30.4824561403509,28,456,6.14035087719298,289,63.3771929824561,224,5,414,185,54.1062801932367,44.6859903381643,1.20772946859903,-85,104,23,-23.6238240528858,18.6912026442919,4.93262140859395,0,1,"OUTAGAMIE","TOWN OF MAINE","TOWN OF MAINE WARD 1 OUTAGAMIE"
"2315","TOWN OF MANCHESTER GREEN LAKE","TOWN-OF-MANCHESTER-WARD-1-GREEN-LAKE","TOWN OF MANCHESTER WARD 1 GREEN LAKE","TOWN OF MANCHESTER","GREEN LAKE",87,24.3697478991597,14,357,3.92156862745098,256,71.7086834733894,135,8,368,225,36.6847826086957,61.1413043478261,2.17391304347826,-48,31,6,-12.315034709536,10.5673791255633,1.74765558397272,0,0,"GREEN LAKE","TOWN OF MANCHESTER","TOWN OF MANCHESTER WARD 1 GREEN LAKE"
"2316","TOWN OF MANCHESTER JACKSON","TOWN-OF-MANCHESTER-WARD-1-JACKSON","TOWN OF MANCHESTER WARD 1 JACKSON","TOWN OF MANCHESTER","JACKSON",118,29.7979797979798,28,396,7.07070707070707,250,63.1313131313131,209,4,388,175,53.8659793814433,45.1030927835052,1.03092783505155,-91,75,24,-24.0679995834635,18.028220347808,6.03977923565552,0,1,"JACKSON","TOWN OF MANCHESTER","TOWN OF MANCHESTER WARD 1 JACKSON"
"2317","TOWN OF MANITOWISH WATERS VILAS","TOWN-OF-MANITOWISH-WATERS-WARD-1-VILAS","TOWN OF MANITOWISH WATERS WARD 1 VILAS","TOWN OF MANITOWISH WATERS","VILAS",130,26.1569416498994,18,497,3.62173038229376,349,70.2213279678068,212,7,516,297,41.0852713178295,57.5581395348837,1.35658914728682,-82,52,11,-14.9283296679301,12.6631884329231,2.26514123500694,0,0,"VILAS","TOWN OF MANITOWISH WATERS","TOWN OF MANITOWISH WATERS WARD 1 VILAS"
"2318","TOWN OF MANITOWOC RAPIDS MANITOWOC","TOWN-OF-MANITOWOC-RAPIDS-WARD-1-5-MANITOWOC","TOWN OF MANITOWOC RAPIDS WARD 1-5 MANITOWOC","TOWN OF MANITOWOC RAPIDS","MANITOWOC",430,29.7990297990298,106,1443,7.34580734580735,907,62.8551628551629,603,25,1468,840,41.0762942779292,57.2207084468665,1.70299727520436,-173,67,81,-11.2772644788994,5.63445440829637,5.64281007060299,0,0,"MANITOWOC","TOWN OF MANITOWOC RAPIDS","TOWN OF MANITOWOC RAPIDS WARD 1-5 MANITOWOC"
"2319","TOWN OF MANITOWOC MANITOWOC","TOWN-OF-MANITOWOC-WARD-1-2-MANITOWOC","TOWN OF MANITOWOC WARD 1-2 MANITOWOC","TOWN OF MANITOWOC","MANITOWOC",178,29.96632996633,44,594,7.40740740740741,372,62.6262626262626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"MANITOWOC","TOWN OF MANITOWOC","TOWN OF MANITOWOC WARD 1-2 MANITOWOC"
"2320","TOWN OF MAPLE CREEK OUTAGAMIE","TOWN-OF-MAPLE-CREEK-WARD-1-OUTAGAMIE","TOWN OF MAPLE CREEK WARD 1 OUTAGAMIE","TOWN OF MAPLE CREEK","OUTAGAMIE",80,25.4777070063694,11,314,3.5031847133758,223,71.0191082802548,157,7,313,149,50.1597444089457,47.6038338658147,2.23642172523962,-77,74,4,-24.6820374025763,23.4152744144401,1.26676298813618,0,1,"OUTAGAMIE","TOWN OF MAPLE CREEK","TOWN OF MAPLE CREEK WARD 1 OUTAGAMIE"
"2321","TOWN OF MAPLE GROVE BARRON","TOWN-OF-MAPLE-GROVE-WARD-1-2-BARRON","TOWN OF MAPLE GROVE WARD 1-2 BARRON","TOWN OF MAPLE GROVE","BARRON",110,22.680412371134,33,485,6.80412371134021,342,70.5154639175258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"BARRON","TOWN OF MAPLE GROVE","TOWN OF MAPLE GROVE WARD 1-2 BARRON"
"2322","TOWN OF MAPLE GROVE MANITOWOC","TOWN-OF-MAPLE-GROVE-WARD-1-MANITOWOC","TOWN OF MAPLE GROVE WARD 1 MANITOWOC","TOWN OF MAPLE GROVE","MANITOWOC",80,17.8571428571429,16,448,3.57142857142857,352,78.5714285714286,182,6,428,240,42.5233644859813,56.0747663551402,1.4018691588785,-102,112,10,-24.6662216288384,22.4966622162884,2.16955941255007,0,0,"MANITOWOC","TOWN OF MAPLE GROVE","TOWN OF MAPLE GROVE WARD 1 MANITOWOC"
"2323","TOWN OF MAPLE GROVE SHAWANO","TOWN-OF-MAPLE-GROVE-WARD-1-SHAWANO","TOWN OF MAPLE GROVE WARD 1 SHAWANO","TOWN OF MAPLE GROVE","SHAWANO",147,30.4347826086957,16,483,3.31262939958592,320,66.2525879917184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"SHAWANO","TOWN OF MAPLE GROVE","TOWN OF MAPLE GROVE WARD 1 SHAWANO"
"2324","TOWN OF MAPLE PLAIN BARRON","TOWN-OF-MAPLE-PLAIN-WARD-1-BARRON","TOWN OF MAPLE PLAIN WARD 1 BARRON","TOWN OF MAPLE PLAIN","BARRON",207,43.125,16,480,3.33333333333333,257,53.5416666666667,258,6,477,213,54.0880503144654,44.6540880503145,1.25786163522013,-51,44,10,-10.9630503144654,8.8875786163522,2.07547169811321,0,1,"BARRON","TOWN OF MAPLE PLAIN","TOWN OF MAPLE PLAIN WARD 1 BARRON"
"2325","TOWN OF MAPLE VALLEY OCONTO","TOWN-OF-MAPLE-VALLEY-WARD-1-OCONTO","TOWN OF MAPLE VALLEY WARD 1 OCONTO","TOWN OF MAPLE VALLEY","OCONTO",86,23.6263736263736,9,364,2.47252747252747,269,73.9010989010989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"OCONTO","TOWN OF MAPLE VALLEY","TOWN OF MAPLE VALLEY WARD 1 OCONTO"
"2326","TOWN OF MAPLE DOUGLAS","TOWN-OF-MAPLE-WARD-1-DOUGLAS","TOWN OF MAPLE WARD 1 DOUGLAS","TOWN OF MAPLE","DOUGLAS",194,49.238578680203,33,394,8.3756345177665,167,42.3857868020305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"DOUGLAS","TOWN OF MAPLE","TOWN OF MAPLE WARD 1 DOUGLAS"
"2327","TOWN OF MAPLEHURST TAYLOR","TOWN-OF-MAPLEHURST-WARD-1-TAYLOR","TOWN OF MAPLEHURST WARD 1 TAYLOR","TOWN OF MAPLEHURST","TAYLOR",31,18.452380952381,4,168,2.38095238095238,133,79.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"TAYLOR","TOWN OF MAPLEHURST","TOWN OF MAPLEHURST WARD 1 TAYLOR"
"2328","TOWN OF MARATHON MARATHON","TOWN-OF-MARATHON-WARD-1-2-MARATHON","TOWN OF MARATHON WARD 1-2 MARATHON","TOWN OF MARATHON","MARATHON",154,25.5389718076285,27,603,4.47761194029851,422,69.983416252073,269,6,651,376,41.321044546851,57.7572964669739,0.921658986175115,-115,46,21,-15.7820727392225,12.2261197850991,3.55595295412339,0,0,"MARATHON","TOWN OF MARATHON","TOWN OF MARATHON WARD 1-2 MARATHON"
"2329","TOWN OF MARCELLON COLUMBIA","TOWN-OF-MARCELLON-WARD-1-2-COLUMBIA","TOWN OF MARCELLON WARDS 1-2 COLUMBIA","TOWN OF MARCELLON","COLUMBIA",202,39.0715667311412,24,517,4.642166344294,291,56.2862669245648,275,11,551,265,49.9092558983666,48.0943738656987,1.99637023593466,-73,26,13,-10.8376891672254,8.19189305886607,2.64579610835934,0,1,"COLUMBIA","TOWN OF MARCELLON","TOWN OF MARCELLON WARDS 1-2 COLUMBIA"
"2330","TOWN OF MARENGO ASHLAND","TOWN-OF-MARENGO-WARD-1-2-ASHL-","TOWN OF MARENGO WARDS 1-2 ASHLAND","TOWN OF MARENGO","ASHLAND",92,43.3962264150943,19,212,8.9622641509434,101,47.6415094339623,143,3,208,62,68.75,29.8076923076923,1.44230769230769,-51,39,16,-25.3537735849057,17.83381712627,7.5199564586357,0,1,"ASHLAND","TOWN OF MARENGO","TOWN OF MARENGO WARDS 1-2 ASHLAND"
"2331","TOWN OF MARIETTA CRAWFORD","TOWN-OF-MARIETTA-WARD-1-CRAWFORD","TOWN OF MARIETTA WARD 1 CRAWFORD","TOWN OF MARIETTA","CRAWFORD",87,33.3333333333333,18,261,6.89655172413793,156,59.7701149425287,138,1,248,109,55.6451612903226,43.9516129032258,0.403225806451613,-51,47,17,-22.3118279569892,15.8185020393029,6.49332591768632,0,1,"CRAWFORD","TOWN OF MARIETTA","TOWN OF MARIETTA WARD 1 CRAWFORD"
"2332","TOWN OF MARION GRANT","TOWN-OF-MARION-WARD-1-GRANT","TOWN OF MARION WARD 1 GRANT","TOWN OF MARION","GRANT",76,33.7777777777778,8,225,3.55555555555556,141,62.6666666666667,138,6,221,77,62.4434389140271,34.841628959276,2.71493212669683,-62,64,2,-28.6656611362494,27.8250377073907,0.840623428858723,0,1,"GRANT","TOWN OF MARION","TOWN OF MARION WARD 1 GRANT"
"2333","TOWN OF MARION JUNEAU","TOWN-OF-MARION-WARD-1-JUNEAU","TOWN OF MARION WARD 1 JUNEAU","TOWN OF MARION","JUNEAU",64,26.0162601626016,5,246,2.03252032520325,177,71.9512195121951,114,3,222,105,51.3513513513513,47.2972972972973,1.35135135135135,-50,72,2,-25.3350911887497,24.6539222148978,0.6811689738519,0,1,"JUNEAU","TOWN OF MARION","TOWN OF MARION WARD 1 JUNEAU"
"2334","TOWN OF MARION WAUSHARA","TOWN-OF-MARION-WARD-1-4-WAUSHARA","TOWN OF MARION WARDS 1-4 WAUSHARA","TOWN OF MARION","WAUSHARA",365,30.7497893850042,69,1187,5.81297388374052,753,63.4372367312553,548,18,1185,619,46.2447257383966,52.2362869198312,1.51898734177215,-183,134,51,-15.4949363533924,11.200949811424,4.29398654196837,0,0,"WAUSHARA","TOWN OF MARION","TOWN OF MARION WARDS 1-4 WAUSHARA"
"2335","TOWN OF MARQUETTE GREEN LAKE","TOWN-OF-MARQUETTE-WARD-1-GREEN-LAKE","TOWN OF MARQUETTE WARD 1 GREEN LAKE","TOWN OF MARQUETTE","GREEN LAKE",73,26.3537906137184,10,277,3.6101083032491,194,70.0361010830325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"GREEN LAKE","TOWN OF MARQUETTE","TOWN OF MARQUETTE WARD 1 GREEN LAKE"
"2336","TOWN OF MARSHALL RICHLAND","TOWN-OF-MARSHALL-WARD-1-2-RICHL-","TOWN OF MARSHALL WARD 1-2 RICHLAND","TOWN OF MARSHALL","RICHLAND",104,34.8993288590604,20,298,6.71140939597315,174,58.3892617449664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"RICHLAND","TOWN OF MARSHALL","TOWN OF MARSHALL WARD 1-2 RICHLAND"
"2337","TOWN OF MARSHALL RUSK","TOWN-OF-MARSHALL-WARD-1-2-RUSK","TOWN OF MARSHALL WARD 1-2 RUSK","TOWN OF MARSHALL","RUSK",47,23.1527093596059,8,203,3.94088669950739,148,72.9064039408867,93,7,227,127,40.9691629955947,55.9471365638767,3.08370044052863,-46,21,1,-17.8164536359888,16.9592673770101,0.857186258978755,0,0,"RUSK","TOWN OF MARSHALL","TOWN OF MARSHALL WARD 1-2 RUSK"
"2338","TOWN OF MARSHFIELD WOOD","TOWN-OF-MARSHFIELD-WARD-1-WOOD","TOWN OF MARSHFIELD WARD 1 WOOD","TOWN OF MARSHFIELD","WOOD",136,30.6997742663657,17,443,3.83747178329571,290,65.4627539503386,228,10,428,190,53.2710280373832,44.392523364486,2.33644859813084,-92,100,7,-22.5712537710175,21.0702305858526,1.50102318516487,0,1,"WOOD","TOWN OF MARSHFIELD","TOWN OF MARSHFIELD WARD 1 WOOD"
"2339","TOWN OF MARSHFIELD FOND DU LAC","TOWN-OF-MARSHFIELD-WARD-1-2-FOND-DU-LAC","TOWN OF MARSHFIELD WARDS 1-2 FOND DU LAC","TOWN OF MARSHFIELD","FOND DU LAC",168,25.8461538461538,38,650,5.84615384615385,444,68.3076923076923,229,3,636,404,36.0062893081761,63.5220125786163,0.471698113207547,-61,40,35,-10.1601354620223,4.78567972907596,5.3744557329463,0,0,"FOND DU LAC","TOWN OF MARSHFIELD","TOWN OF MARSHFIELD WARDS 1-2 FOND DU LAC"
"2340","TOWN OF MARTELL PIERCE","TOWN-OF-MARTELL-WARD-1-2-PIERCE","TOWN OF MARTELL WARD 1-2 PIERCE","TOWN OF MARTELL","PIERCE",260,38.3480825958702,49,678,7.22713864306785,369,54.4247787610619,326,23,694,345,46.9740634005764,49.7118155619597,3.31412103746398,-66,24,26,-8.62598080470616,4.71296319910229,3.91301760560387,0,0,"PIERCE","TOWN OF MARTELL","TOWN OF MARTELL WARD 1-2 PIERCE"
"2341","TOWN OF MASON BAYFIELD","TOWN-OF-MASON-WARD-1-BAYFIELD","TOWN OF MASON WARD 1 BAYFIELD","TOWN OF MASON","BAYFIELD",74,44.578313253012,4,166,2.40963855421687,88,53.0120481927711,90,2,177,85,50.8474576271186,48.0225988700565,1.12994350282486,-16,3,2,-6.2691443741066,4.98944932271459,1.27969505139201,0,1,"BAYFIELD","TOWN OF MASON","TOWN OF MASON WARD 1 BAYFIELD"
"2342","TOWN OF MATTESON WAUPACA","TOWN-OF-MATTESON-WARD-1-WAUPACA","TOWN OF MATTESON WARD 1 WAUPACA","TOWN OF MATTESON","WAUPACA",133,25.626204238921,21,519,4.04624277456647,365,70.3275529865125,229,5,481,247,47.6091476091476,51.3513513513513,1.03950103950104,-96,118,16,-21.9829433702266,18.9762016351612,3.00674173506544,0,0,"WAUPACA","TOWN OF MATTESON","TOWN OF MATTESON WARD 1 WAUPACA"
"2343","TOWN OF MAXVILLE BUFFALO","TOWN-OF-MAXVILLE-WARD-1-BUFFALO","TOWN OF MAXVILLE WARD 1 BUFFALO","TOWN OF MAXVILLE","BUFFALO",37,20.9039548022599,11,177,6.21468926553672,129,72.8813559322034,77,1,159,81,48.4276729559748,50.9433962264151,0.628930817610063,-40,48,10,-27.523718153715,21.9379597057883,5.58575844792666,0,0,"BUFFALO","TOWN OF MAXVILLE","TOWN OF MAXVILLE WARD 1 BUFFALO"
"2344","TOWN OF MAYVILLE CLARK","TOWN-OF-MAYVILLE-WARD-1-2-CLARK","TOWN OF MAYVILLE WARDS 1-2 CLARK","TOWN OF MAYVILLE","CLARK",100,28.328611898017,18,353,5.09915014164306,235,66.5722379603399,167,6,349,176,47.8510028653295,50.4297994269341,1.71919770773639,-67,59,12,-19.5223909673125,16.1424385334059,3.37995243390667,0,0,"CLARK","TOWN OF MAYVILLE","TOWN OF MAYVILLE WARDS 1-2 CLARK"
"2345","TOWN OF MAZOMANIE DANE","TOWN-OF-MAZOMANIE-WARD-1-2-DANE","TOWN OF MAZOMANIE WARDS 1-2 DANE","TOWN OF MAZOMANIE","DANE",347,53.5493827160494,39,648,6.01851851851852,262,40.4320987654321,408,9,636,219,64.1509433962264,34.4339622641509,1.41509433962264,-61,43,30,-10.601560680177,5.99813650128116,4.60342417889588,1,1,"DANE","TOWN OF MAZOMANIE","TOWN OF MAZOMANIE WARDS 1-2 DANE"
"2346","TOWN OF MCKINLEY POLK","TOWN-OF-MCKINLEY-WARD-1-POLK","TOWN OF MCKINLEY WARD 1 POLK","TOWN OF MCKINLEY","POLK",56,29.3193717277487,14,191,7.32984293193717,121,63.3507853403141,80,3,196,113,40.8163265306122,57.6530612244898,1.53061224489796,-24,8,11,-11.4969548028636,5.69772411582434,5.79923068703921,0,0,"POLK","TOWN OF MCKINLEY","TOWN OF MCKINLEY WARD 1 POLK"
"2347","TOWN OF MCKINLEY TAYLOR","TOWN-OF-MCKINLEY-WARD-1-TAYLOR","TOWN OF MCKINLEY WARD 1 TAYLOR","TOWN OF MCKINLEY","TAYLOR",24,14.1176470588235,4,170,2.35294117647059,142,83.5294117647059,64,8,171,99,37.4269005847953,57.8947368421053,4.67836257309941,-40,43,-4,-23.3092535259718,25.6346749226006,-2.32542139662883,0,0,"TAYLOR","TOWN OF MCKINLEY","TOWN OF MCKINLEY WARD 1 TAYLOR"
"2348","TOWN OF MCMILLAN MARATHON","TOWN-OF-MCMILLAN-WARD-1-3-MARATHON","TOWN OF MCMILLAN WARDS 1-3 MARATHON","TOWN OF MCMILLAN","MARATHON",430,36.1952861952862,58,1188,4.88215488215488,700,58.9225589225589,567,17,1137,553,49.868073878628,48.636763412489,1.49516270888303,-137,147,41,-13.6727876833418,10.2857955100699,3.38699217327186,0,1,"MARATHON","TOWN OF MCMILLAN","TOWN OF MCMILLAN WARDS 1-3 MARATHON"
"2349","TOWN OF MEAD CLARK","TOWN-OF-MEAD-WARD-1-CLARK","TOWN OF MEAD WARD 1 CLARK","TOWN OF MEAD","CLARK",45,30.4054054054054,14,148,9.45945945945946,89,60.1351351351351,70,3,117,44,59.8290598290598,37.6068376068376,2.56410256410256,-25,45,11,-29.4236544236544,22.5282975282975,6.8953568953569,0,1,"CLARK","TOWN OF MEAD","TOWN OF MEAD WARD 1 CLARK"
"2350","TOWN OF MEADOWBROOK SAWYER","TOWN-OF-MEADOWBROOK-WARD-1-SAWYER","TOWN OF MEADOWBROOK WARD 1 SAWYER","TOWN OF MEADOWBROOK","SAWYER",12,15.1898734177215,2,79,2.53164556962025,65,82.2784810126582,32,9,81,40,39.5061728395062,49.3827160493827,11.1111111111111,-20,25,-7,-24.3162994217846,32.8957649632755,-8.57946554149086,0,0,"SAWYER","TOWN OF MEADOWBROOK","TOWN OF MEADOWBROOK WARD 1 SAWYER"
"2351","TOWN OF MECAN MARQUETTE","TOWN-OF-MECAN-WARD-1-MARQUETTE","TOWN OF MECAN WARD 1 MARQUETTE","TOWN OF MECAN","MARQUETTE",142,37.5661375661376,19,378,5.02645502645503,217,57.4074074074074,202,7,396,187,51.010101010101,47.2222222222222,1.76767676767677,-60,30,12,-13.4439634439634,10.1851851851852,3.25877825877826,0,1,"MARQUETTE","TOWN OF MECAN","TOWN OF MECAN WARD 1 MARQUETTE"
