"","hindi","reporting_unit","reporting_unit_orig","county","muni_county","votes_perc_republican","votes_perc_democrat","votes_perc_other","turnout_perc","tch_prop","os_prop","counted_absent_prop","tch_votes","rejected_absent_prop","absentee_undeliverable","sameday_reg_prop","total_ballots","registrants","late_registrants","votes_tot","county_paper_or_paperplusmachine","ratio_nocollege_college","log.pop.sq.mile.2010","pop_sq_mile_2010","tch_model_off_full","os_model_off","bmd_model_off","medianhouseholdincome_2009.2013","pop","inc_2015","unemp_rate","pct_graduate","pct_white","pct_black","pct_latino","pct_male","age_med","house_size_ave","muni.dense"
"CITY-OF-RACINE-WARD-19-RACINE","52276","CITY-OF-RACINE-WARD-19-RACINE","City of Racine Ward 19","RACINE","CITY OF RACINE RACINE",23.0194319880419,76.3826606875934,0.597907324364723,0.792841648590022,0,1,0.27906976744186,0,0,0.292749658002736,0.193058568329718,731,922,0.0683994528043776,669,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-20-RACINE","52276","CITY-OF-RACINE-WARD-20-RACINE","City of Racine Ward 20","RACINE","CITY OF RACINE RACINE",14.5658263305322,85.0140056022409,0.420168067226891,0.743866535819431,0,1,0.327176781002639,0,0,0.311345646437995,0.178606476938175,758,1019,0.0646437994722955,714,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-21-RACINE","52276","CITY-OF-RACINE-WARD-21-RACINE","City of Racine Ward 21","RACINE","CITY OF RACINE RACINE",45.183887915937,53.0647985989492,1.75131348511384,0.782970550576184,0,0.999182338511856,0.294358135731807,0,0,0.280457890433361,0.1651728553137,1223,1562,0.0515126737530662,1142,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-22-RACINE","52276","CITY-OF-RACINE-WARD-22-RACINE","City of Racine Ward 22","RACINE","CITY OF RACINE RACINE",54.3735224586288,44.0504334121355,1.57604412923562,1.02760736196319,0,1,0.256119402985075,0,0.00119402985074627,0.257910447761194,0.120858895705521,1675,1630,0.0298507462686567,1269,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-23-RACINE","52276","CITY-OF-RACINE-WARD-23-RACINE","City of Racine Ward 23","RACINE","CITY OF RACINE RACINE",51.0175438596491,47.9298245614035,1.05263157894737,0.779531568228106,0,1,0.194644023514043,0,0,0.234487263226649,0.110488798370672,1531,1964,0.030698889614631,1425,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-24-RACINE","52276","CITY-OF-RACINE-WARD-24-RACINE","City of Racine Ward 24","RACINE","CITY OF RACINE RACINE",48.3870967741936,50.5131964809384,1.09970674486804,0.803105934553522,0,1,0.256906077348066,0,0.00138121546961326,0.25621546961326,0.112590127565169,1448,1803,0.0303867403314917,1364,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-25-RACINE","52276","CITY-OF-RACINE-WARD-25-RACINE","City of Racine Ward 25","RACINE","CITY OF RACINE RACINE",55.9230769230769,42.6923076923077,1.38461538461538,0.809322033898305,0.00673148840688108,1,0.197456993268512,9,0,0.195961106955871,0.148305084745763,1337,1652,0.0329094988780853,1300,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-26-RACINE","52276","CITY-OF-RACINE-WARD-26-RACINE","City of Racine Ward 26","RACINE","CITY OF RACINE RACINE",39.9821109123435,58.5867620751342,1.43112701252236,0.78476821192053,0,1,0.260759493670886,0,0,0.317299578059072,0.17682119205298,1185,1510,0.0658227848101266,1118,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-27-RACINE","52276","CITY-OF-RACINE-WARD-27-RACINE","City of Racine Ward 27","RACINE","CITY OF RACINE RACINE",58.9084065244667,40.2132998745295,0.878293601003764,0.803733843944471,0.000595592614651578,1,0.157236450268017,1,0.0131030375223347,0.231685527099464,0.101962661560555,1679,2089,0.02263251935676,1594,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-28-RACINE","52276","CITY-OF-RACINE-WARD-28-RACINE","City of Racine Ward 28","RACINE","CITY OF RACINE RACINE",61.2386917188587,37.2303409881698,1.53096729297147,0.776049766718507,0,1,0.275885103540414,0,0.00200400801603206,0.277221108884436,0.0907205806117159,1497,1929,0.0293921175684703,1437,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-29-RACINE","52276","CITY-OF-RACINE-WARD-29-RACINE","City of Racine Ward 29","RACINE","CITY OF RACINE RACINE",53.6115569823435,44.7833065810594,1.60513643659711,0.783333333333333,0,1,0.306990881458967,0,0.00303951367781155,0.309270516717325,0.108928571428571,1316,1680,0.0410334346504559,1246,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-30-RACINE","52276","CITY-OF-RACINE-WARD-30-RACINE","City of Racine Ward 30","RACINE","CITY OF RACINE RACINE",46.1818181818182,52.1818181818182,1.63636363636364,0.771485676215856,0,1,0.308290155440414,0,0.00172711571675302,0.303972366148532,0.165223184543638,1158,1501,0.038860103626943,1100,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-31-RACINE","52276","CITY-OF-RACINE-WARD-31-RACINE","City of Racine Ward 31","RACINE","CITY OF RACINE RACINE",50.2183406113537,49.0829694323144,0.698689956331878,0.77466581795035,0,0.999178307313065,0.252259654889071,0,0.000821692686935086,0.251437962202136,0.113940165499682,1217,1571,0.0221857025472473,1145,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-32-RACINE","52276","CITY-OF-RACINE-WARD-32-RACINE","City of Racine Ward 32","RACINE","CITY OF RACINE RACINE",41.2671232876712,57.8767123287671,0.856164383561644,0.82907133243607,0,1,0.244318181818182,0,0,0.252435064935065,0.164872139973082,1232,1486,0.0568181818181818,1168,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-33-RACINE","52276","CITY-OF-RACINE-WARD-33-RACINE","City of Racine Ward 33","RACINE","CITY OF RACINE RACINE",45.5065359477124,52.859477124183,1.63398692810458,0.825274016763378,0,1,0.33203125,0,0.00625,0.32734375,0.161186331399097,1280,1551,0.034375,1224,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"CITY-OF-RACINE-WARD-34-RACINE","52276","CITY-OF-RACINE-WARD-34-RACINE","City of Racine Ward 34","RACINE","CITY OF RACINE RACINE",57.4792243767313,41.0664819944598,1.45429362880886,0.793901156677182,0,1,0.280794701986755,0,0,0.282119205298013,0.0804416403785489,1510,1902,0.0264900662251656,1444,2,3.3,6.37621661361861,587.7,"Dominion (Sequoia)/Command Central-Edge","Optech/Command Central- Eagle",NA,54090,78127,20580,8.75547351249249,14.692026261715,64.8431400156156,22.47622460865,22.1728723744672,48.4877187144009,33.7,2.57,62328.8812116605
"TOWN-OF-BRADFORD-WARD-1-ROCK","54006","TOWN-OF-BRADFORD-WARD-1-ROCK","Town of Bradford Ward 1","ROCK","TOWN OF BRADFORD ROCK",73.8963531669866,25.5278310940499,0.575815738963532,0.96036036036036,0,1,0.0825515947467167,0,0,0,0.135135135135135,533,555,0.00375234521575985,521,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,1118,30345,4.21348314606742,10.4265402843602,87.1198568872988,0.715563506261181,16.3685152057245,54.1144901610018,44.9,2.77,22.5570669326125
"TOWN-OF-CLINTON-WARD-1-ROCK","54010","TOWN-OF-CLINTON-WARD-1-ROCK","Town of Clinton Ward 1","ROCK","TOWN OF CLINTON ROCK",77.035490605428,22.3382045929019,0.626304801670146,0.953934740882918,0,0,0.0503018108651912,0,0,0,0.155470249520154,497,521,0.0321931589537223,479,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,930,30876,3.98613518197574,15.7112526539278,97.6344086021505,0.43010752688172,4.51612903225806,51.3978494623656,36.6,2.95,9.42265927743339
"TOWN-OF-HARMONY-WARDS-1-5-ROCK","54014","TOWN-OF-HARMONY-WARDS-1-5-ROCK","Town of Harmony Wards 1 - 5","ROCK","TOWN OF HARMONY ROCK",66.8341708542714,32.5197415649677,0.646087580760948,1.08560606060606,0,0.921144452198186,0.265177948360084,0,0.00139567341242149,0.000697836706210747,0.156060606060606,1433,1320,0.057920446615492,1393,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,2537,37608,6.22710622710623,26.7549668874172,98.1080015766653,0.906582577847852,2.56208119826567,52.1482065431612,45.2,2.64,381.024524875852
"TOWN-OF-JANESVILLE-WARD-6-ROCK","54016","TOWN-OF-JANESVILLE-WARD-6-ROCK","Town of Janesville Ward 6","ROCK","TOWN OF JANESVILLE ROCK",63.6363636363636,36.3636363636364,0,0.523809523809524,0,1,0.636363636363636,0,0,0,0.142857142857143,11,21,0,11,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,3450,38830,0.827586206896552,25.7420675537359,95.9130434782609,0,6.26086956521739,55.6521739130435,42.5,2.73,184.567711630724
"TOWN-OF-JOHNSTOWN-WARD-1-ROCK","54018","TOWN-OF-JOHNSTOWN-WARD-1-ROCK","Town of Johnstown Ward 1","ROCK","TOWN OF JOHNSTOWN ROCK",69.7727272727273,29.3181818181818,0.909090909090909,0.941176470588235,0,1,0.0379464285714286,0,0,0,0.142857142857143,448,476,0.0334821428571429,440,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,795,38633,3.25670498084291,20.0883002207506,99.2452830188679,0,0.377358490566038,50.5660377358491,49.5,2.6,8.50013442663885
"TOWN-OF-LA-PRAIRIE-WARD-1-ROCK","54020","TOWN-OF-LA-PRAIRIE-WARD-1-ROCK","Town of La Prairie Ward 1","ROCK","TOWN OF LA PRAIRIE ROCK",67.5847457627119,31.3559322033898,1.0593220338983,0.94015444015444,0,0,0.0595482546201232,0,0.0082135523613963,0,0.146718146718147,487,518,0.00410677618069815,472,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,802,30671,7.03125,14.375,99.002493765586,0,3.74064837905237,50.997506234414,51.9,2.32,10.4457654054039
"TOWN-OF-LIMA-WARDS-1-2-ROCK","54022","TOWN-OF-LIMA-WARDS-1-2-ROCK","Town of Lima Wards 1 & 2","ROCK","TOWN OF LIMA ROCK",64.8054145516074,33.6717428087986,1.52284263959391,0.941807044410414,0,1,0.0764227642276423,0,0,0,0.127105666156202,615,653,0.0357723577235772,591,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,1188,27491,5.63961485557084,15.7492354740061,98.1481481481482,0.252525252525253,23.6531986531987,52.8619528619529,40.4,2.56,20.5029754870168
"TOWN-OF-MILTON-WARDS-1-5-ROCK","54026","TOWN-OF-MILTON-WARDS-1-5-ROCK","Town of Milton Wards 1 - 5","ROCK","TOWN OF MILTON ROCK",64.6983311938383,33.8254172015404,1.47625160462131,0.941935483870968,0.0012453300124533,1,0.26027397260274,2,0,0,0.112609970674487,1606,1705,0.051681195516812,1558,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,2978,30578,8.73138161273754,23.3372921615202,93.7541974479517,1.17528542646071,0.705171255876427,53.8616521155138,46.2,2.46,106.351993287858
"TOWN-OF-TURTLE-WARDS-2-3-ROCK","54038","TOWN-OF-TURTLE-WARDS-2-3-ROCK","Town of Turtle Wards 2 & 3","ROCK","TOWN OF TURTLE ROCK",72.9885057471264,25.4789272030651,1.53256704980843,0.963063063063063,0,1,0.161833489242282,0,0,0,0.142342342342342,1069,1110,0.0243217960710945,1044,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,2426,29907,3.75586854460094,17.8680981595092,92.8276999175598,2.3083264633141,4.12201154163232,50.5358615004122,45.1,2.44,185.368792787286
"VILLAGE-OF-CLINTON-WARDS-1-3-ROCK","54111","VILLAGE-OF-CLINTON-WARDS-1-3-ROCK","Village of Clinton Wards 1 - 3","ROCK","VILLAGE OF CLINTON ROCK",67.3286991062562,30.4865938430983,2.18470705064548,1.192,0,1,0.12464046021093,0,0,0,0.281142857142857,1043,875,0.0814956855225312,1007,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,2123,22774,2.52100840336134,17.9555555555556,92.4163918982572,0.706547338671691,4.33349034385304,50.682995760716,39.3,2.49,1112.84735905646
"CITY-OF-JANESVILLE-WARD-1-ROCK","54241","CITY-OF-JANESVILLE-WARD-1-ROCK","City of Janesville Ward 1","ROCK","CITY OF JANESVILLE ROCK",60.8118081180812,38.450184501845,0.738007380073801,1.14368290668869,0,1,0.257039711191336,0,0.000722021660649819,0.00144404332129964,0.106523534269199,1385,1211,0.0288808664259928,1355,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-2-ROCK","54241","CITY-OF-JANESVILLE-WARD-2-ROCK","City of Janesville Ward 2","ROCK","CITY OF JANESVILLE ROCK",53.0315969257045,45.0896669513237,1.87873612297182,1.27801268498943,0,1,0.23490488006617,0,0,0.000827129859387924,0.22093023255814,1209,946,0.0380479735318445,1171,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-3-ROCK","54241","CITY-OF-JANESVILLE-WARD-3-ROCK","City of Janesville Ward 3","ROCK","CITY OF JANESVILLE ROCK",56.1482820976492,42.5858951175407,1.26582278481013,1.26385809312639,0,1,0.249122807017544,0,0.00263157894736842,0.00175438596491228,0.215077605321508,1140,902,0.0342105263157895,1106,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-4-ROCK","54241","CITY-OF-JANESVILLE-WARD-4-ROCK","City of Janesville Ward 4","ROCK","CITY OF JANESVILLE ROCK",54.3362831858407,44.5132743362832,1.15044247787611,1.2555910543131,0,1,0.279050042408821,0,0,0,0.191693290734824,1179,939,0.0500424088210348,1130,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-5-ROCK","54241","CITY-OF-JANESVILLE-WARD-5-ROCK","City of Janesville Ward 5","ROCK","CITY OF JANESVILLE ROCK",67.3490998941052,31.5919519943523,1.05894811154253,1.25715524718127,0,1,0.311831666091756,0,0,0.000689893066574681,0.19774501300954,2899,2306,0.0441531562607796,2833,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-6-ROCK","54241","CITY-OF-JANESVILLE-WARD-6-ROCK","City of Janesville Ward 6","ROCK","CITY OF JANESVILLE ROCK",63.2705479452055,35.7020547945205,1.02739726027397,1.18544366899302,0,1,0.31623212783852,0,0,0.00168208578637511,0.124626121635095,1189,1003,0.0470984020185029,1168,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-7-ROCK","54241","CITY-OF-JANESVILLE-WARD-7-ROCK","City of Janesville Ward 7","ROCK","CITY OF JANESVILLE ROCK",56.9471624266145,42.0743639921722,0.978473581213307,1.14963503649635,0,1,0.338412698412698,0,0.000634920634920635,0.0019047619047619,0.11970802919708,1575,1370,0.0228571428571429,1533,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-8-ROCK","54241","CITY-OF-JANESVILLE-WARD-8-ROCK","City of Janesville Ward 8","ROCK","CITY OF JANESVILLE ROCK",57.76,41.2,1.04,1.22670509125841,0,1,0.301487862176977,0,0,0.00156617071260767,0.173871277617675,1277,1041,0.0501174628034456,1250,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-9-ROCK","54241","CITY-OF-JANESVILLE-WARD-9-ROCK","City of Janesville Ward 9","ROCK","CITY OF JANESVILLE ROCK",52.6570048309179,45.9903381642512,1.35265700483092,1.44654939106901,0,1,0.252572497661366,0,0,0.00187090739008419,0.351826792963464,1069,739,0.0664172123479888,1035,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-10-ROCK","54241","CITY-OF-JANESVILLE-WARD-10-ROCK","City of Janesville Ward 10","ROCK","CITY OF JANESVILLE ROCK",63.4095634095634,35.7588357588358,0.831600831600832,1.17899761336516,0,1,0.301619433198381,0,0,0.00202429149797571,0.136833731105807,1482,1257,0.0350877192982456,1443,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-11-ROCK","54241","CITY-OF-JANESVILLE-WARD-11-ROCK","City of Janesville Ward 11","ROCK","CITY OF JANESVILLE ROCK",68.280701754386,30.7368421052632,0.982456140350877,1.14150943396226,0,1,0.334022038567493,0,0,0.00068870523415978,0.104559748427673,1452,1272,0.0289256198347107,1425,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-12-ROCK","54241","CITY-OF-JANESVILLE-WARD-12-ROCK","City of Janesville Ward 12","ROCK","CITY OF JANESVILLE ROCK",63.8830897703549,35.4906054279749,0.626304801670146,1.13451191391238,0,1,0.276422764227642,0,0,0.0013550135501355,0.0999231360491929,1476,1301,0.029810298102981,1437,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-13-ROCK","54241","CITY-OF-JANESVILLE-WARD-13-ROCK","City of Janesville Ward 13","ROCK","CITY OF JANESVILLE ROCK",60.4456824512535,37.883008356546,1.67130919220056,1.15541601255887,0,1,0.25,0,0.000679347826086957,0.000679347826086957,0.121664050235479,1472,1274,0.0285326086956522,1436,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-14-ROCK","54241","CITY-OF-JANESVILLE-WARD-14-ROCK","City of Janesville Ward 14","ROCK","CITY OF JANESVILLE ROCK",54.0952380952381,44,1.9047619047619,1.29771908763505,0,1,0.273820536540241,0,0.000925069380203515,0.00462534690101758,0.222088835534214,1081,833,0.059204440333025,1050,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-15-ROCK","54241","CITY-OF-JANESVILLE-WARD-15-ROCK","City of Janesville Ward 15","ROCK","CITY OF JANESVILLE ROCK",45.926800472255,52.3022432113341,1.77095631641086,1.46481178396072,0,1,0.265921787709497,0,0,0.00111731843575419,0.355155482815057,895,611,0.0625698324022346,847,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-16-ROCK","54241","CITY-OF-JANESVILLE-WARD-16-ROCK","City of Janesville Ward 16","ROCK","CITY OF JANESVILLE ROCK",47.5151515151515,49.4545454545455,3.03030303030303,1.44833333333333,0,1,0.147295742232451,0,0,0.00115074798619102,0.383333333333333,869,600,0.0506329113924051,825,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-17-ROCK","54241","CITY-OF-JANESVILLE-WARD-17-ROCK","City of Janesville Ward 17","ROCK","CITY OF JANESVILLE ROCK",53.156146179402,45.6810631229236,1.16279069767442,1.24624624624625,0,1,0.192771084337349,0,0.000803212851405623,0.000803212851405623,0.188188188188188,1245,999,0.0393574297188755,1204,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-18-ROCK","54241","CITY-OF-JANESVILLE-WARD-18-ROCK","City of Janesville Ward 18","ROCK","CITY OF JANESVILLE ROCK",59.9555884529978,39.1561806069578,0.888230940044411,1.21604938271605,0,1,0.240029006526468,0,0.000725163161711385,0.00217548948513416,0.174603174603175,1379,1134,0.0297316896301668,1351,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-19-ROCK","54241","CITY-OF-JANESVILLE-WARD-19-ROCK","City of Janesville Ward 19","ROCK","CITY OF JANESVILLE ROCK",54.24013434089,43.744752308984,2.01511335012594,1.17172675521822,0,1,0.292307692307692,0,0.00161943319838057,0.00404858299595142,0.131878557874763,1235,1054,0.0340080971659919,1191,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-20-ROCK","54241","CITY-OF-JANESVILLE-WARD-20-ROCK","City of Janesville Ward 20","ROCK","CITY OF JANESVILLE ROCK",53.4847298355521,45.4189506656226,1.09631949882537,1.20090909090909,0,1,0.200605601816805,0,0.000757002271006813,0.00151400454201363,0.154545454545455,1321,1100,0.0317940953822861,1277,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
"CITY-OF-JANESVILLE-WARD-21-ROCK","54241","CITY-OF-JANESVILLE-WARD-21-ROCK","City of Janesville Ward 21","ROCK","CITY OF JANESVILLE ROCK",52.3311897106109,46.3826366559486,1.28617363344051,1.21106941838649,0,1,0.192099147947328,0,0.00154918667699458,0,0.171669793621013,1291,1066,0.0209140201394268,1244,1,4.2,5.40851615884611,223.3,"aNone","ES&S DS200","ES&S Automark",49435,63799,25461,5.95155353051716,17.8046697877102,92.4497249173184,1.67244000689666,5.54710888885406,48.4051474161037,37.4,2.42,9860.81776253284
